survey_date,distance_m,mean_m,std_m
2016-06-08,305.0,45.01317384962965,0.9438851312352566
2016-06-08,310.0,45.01759364464848,1.0227071132241015
2016-06-08,315.0,45.01693180047123,1.1138682161339475
2016-06-08,320.0,45.013546741622335,1.2015434557919598
2016-06-08,325.0,45.00918441176789,1.2781517833543765
2016-06-08,330.0,45.00512871574119,1.34077368150869
2016-06-08,335.0,45.00231536276169,1.3887808728632873
2016-06-08,340.0,45.00141633895049,1.4225076007707391
2016-06-08,345.0,45.00290040154166,1.4425381758700875
2016-06-08,350.0,45.00707345326973,1.449334339652103
2016-06-08,355.0,45.01410133734654,1.4430552940832924
2016-06-08,360.0,45.02401641655468,1.423501247037879
2016-06-08,365.0,45.0367081969464,1.390160597079405
2016-06-08,370.0,45.05189716388944,1.342382301866967
2016-06-08,375.0,45.06908985259661,1.2797474297236031
2016-06-08,380.0,45.08751191071096,1.2028020041875718
2016-06-08,385.0,45.10601445443304,1.114470841344412
2016-06-08,390.0,45.12294728920412,1.0226910650372365
2016-06-08,395.0,45.13599046356589,0.9446567624114247
2016-06-08,400.0,45.14193303318786,0.9103649466052651
2016-06-08,405.0,45.138088322987095,0.9446796677364051
2016-06-08,410.0,45.12720026455707,1.0227478697513248
2016-06-08,415.0,45.11253820273684,1.1145792458136667
2016-06-08,420.0,45.096482774027606,1.202983975888925
2016-06-08,425.0,45.080748273928414,1.2800285487177463
2016-06-08,430.0,45.06655221487614,1.3427915928933125
2016-06-08,435.0,45.054743179926604,1.3907300571636307
2016-06-08,440.0,45.04589547481584,1.4242645186558716
2016-06-08,445.0,45.04037696355386,1.4440448988236403
2016-06-08,450.0,45.03839472177677,1.4505767250467605
2016-06-08,455.0,45.040021658677176,1.4440456248082625
2016-06-08,460.0,45.045205957616645,1.4242659222904575
2016-06-08,465.0,45.053763992398466,1.3907320289696283
2016-06-08,470.0,45.0653562212807,1.3427939379668756
2016-06-08,475.0,45.079444376816426,1.2800309571562245
2016-06-08,480.0,45.095226987642,1.2029860103891605
2016-06-08,485.0,45.1115488142856,1.1145804183648411
2016-06-08,490.0,45.126778071657704,1.0227480150611092
2016-06-08,495.0,45.13864324925926,0.9446801027014988
2016-06-08,500.0,45.14401881078069,0.9103709811707862
2016-06-08,505.0,45.140293209111945,0.9446800878411193
2016-06-08,510.0,45.130112457744175,1.0227479781548041
2016-06-08,515.0,45.116636583854316,1.1145803478199547
2016-06-08,520.0,45.10217158067814,1.2029858917680285
2016-06-08,525.0,45.08838355631579,1.280030773561215
2016-06-08,530.0,45.07646157123176,1.3427936700899572
2016-06-08,535.0,45.06723979553485,1.390731655315422
2016-06-08,540.0,45.06128706559835,1.424265419923477
2016-06-08,545.0,45.058969827792126,1.4440449709986254
2016-06-08,550.0,45.060492707692696,1.4505759002994183
2016-06-08,555.0,45.06591943685113,1.4440438919241532
2016-06-08,560.0,45.07517551963726,1.4242633344916056
2016-06-08,565.0,45.088032751742524,1.390728728026221
2016-06-08,570.0,45.10407443565637,1.3427901932777273
2016-06-08,575.0,45.122638803069464,1.2800272109691677
2016-06-08,580.0,45.1427366721962,1.2029828955370372
2016-06-08,585.0,45.16293765407271,1.1145786401821043
2016-06-08,590.0,45.1812171781936,1.0227477850369975
2016-06-08,595.0,45.194754119060875,0.9446793899682662
2016-06-08,600.0,45.19966573237742,0.9103617423088906
2016-06-08,605.0,45.192697795891334,0.9446447175070426
2016-06-08,610.0,45.17708531749184,1.022662078682847
2016-06-08,615.0,45.15669376327796,1.1144156862386085
2016-06-08,620.0,45.13433104623594,1.2027104288362016
2016-06-08,625.0,45.112015118977986,1.279608115076052
2016-06-08,630.0,45.091179507701305,1.3421830669346198
2016-06-08,635.0,45.07283035180639,1.3898890352534103
2016-06-08,640.0,45.057665498985756,1.4231459972885843
2016-06-08,645.0,45.04616379549549,1.4426082273417742
2016-06-08,650.0,45.03865077119537,1.4487940091503457
2016-06-08,655.0,45.03534533920438,1.44191488763454
2016-06-08,660.0,45.036390820296916,1.4218302771332763
2016-06-08,665.0,45.041872486536704,1.3881051723831273
2016-06-08,670.0,45.05182283158318,1.3401887407166666
2016-06-08,675.0,45.066214857968895,1.2777772322364016
2016-06-08,680.0,45.08494276951686,1.2014933119680762
2016-06-08,685.0,45.10778851576924,1.114120020138439
2016-06-08,690.0,45.13437159846458,1.02272705249768
2016-06-08,695.0,45.16407835610993,0.9417234461086611
2016-06-08,700.0,45.19596552135404,0.8945977582930356
2016-06-08,705.0,45.228875164018426,0.8968464489587699
2016-06-08,710.0,45.26202024803898,0.919228883671967
2016-06-08,715.0,45.294126785607126,0.9330413749812906
2016-06-08,720.0,45.3230273855637,0.9267865427536959
2016-06-08,725.0,45.345426623119344,0.9053647174326721
2016-06-08,730.0,45.35657846311703,0.8907284533953415
2016-06-08,735.0,45.35048619222385,0.9178911258019284
2016-06-08,740.0,45.32826120661151,0.9897206797289418
2016-06-08,745.0,45.29603175737769,1.0811840898864076
2016-06-08,750.0,45.25836327181619,1.1744057552304128
2016-06-08,755.0,45.218504884769224,1.2600628170277732
2016-06-08,760.0,45.17872322313324,1.3343607921414393
2016-06-08,765.0,45.14055855615838,1.3965075458978962
2016-06-08,770.0,45.10502064242118,1.4471865998398188
2016-06-08,775.0,45.07273785496358,1.4877149579189417
2016-06-08,780.0,45.04407020580015,1.5195950460185703
2016-06-08,785.0,45.01919455472361,1.5442845309488953
2016-06-08,790.0,44.9981684434857,1.5630856532714819
2016-06-08,795.0,44.980977539971036,1.577099532370754
2016-06-08,800.0,44.967570523933716,1.5872147194818
2016-06-08,805.0,44.957884328830815,1.5941123531909775
2016-06-08,810.0,44.95186191884044,1.5982776345812255
2016-06-08,815.0,44.949464181917044,1.6000116045774297
2016-06-08,820.0,44.95067702196065,1.5994397573466188
2016-06-08,825.0,44.95551430471944,1.596515622867447
2016-06-08,830.0,44.96401692564863,1.5910185522902487
2016-06-08,835.0,44.97624789871848,1.5825458496307667
2016-06-08,840.0,44.99228298916533,1.5705003720137214
2016-06-08,845.0,45.012196006091,1.5540760538253189
2016-06-08,850.0,45.03603740656011,1.5322458999379251
2016-06-08,855.0,45.063804312122706,1.5037605094583344
2016-06-08,860.0,45.095399367356215,1.4671713691618278
2016-06-08,865.0,45.130575037193566,1.4209044189433033
2016-06-08,870.0,45.168858895636745,1.3634306874940878
2016-06-08,875.0,45.20945414142779,1.2936223568711342
2016-06-08,880.0,45.251107909872175,1.211464714483373
2016-06-08,885.0,45.291937838740566,1.1194487160613389
2016-06-08,890.0,45.32920467036546,1.0251855881937892
2016-06-08,895.0,45.3590152816551,0.9456321870246737
2016-06-08,900.0,45.37593624048903,0.9105943536951804
2016-06-08,905.0,45.375438706036036,0.944690079389872
2016-06-08,910.0,45.36238143704441,1.022767540463098
2016-06-08,915.0,45.34252693754615,1.1146579660579004
2016-06-08,920.0,45.320095074433326,1.2031089245197444
2016-06-08,925.0,45.29814671551305,1.2801756930336778
2016-06-08,930.0,45.278875777516426,1.342941315567449
2016-06-08,935.0,45.26382862609532,1.390869759511529
2016-06-08,940.0,45.25406523902335,1.4243874956087923
2016-06-08,945.0,45.25027283042071,1.444148571709395
2016-06-08,950.0,45.25283953014024,1.4506611126810864
2016-06-08,955.0,45.26189304293324,1.4441122204678165
2016-06-08,960.0,45.277306824045645,1.4243169354672416
2016-06-08,965.0,45.29867406373878,1.3907699058451355
2016-06-08,970.0,45.325247542708084,1.342821079359062
2016-06-08,975.0,45.35584107393872,1.2800495697189826
2016-06-08,980.0,45.388685648361886,1.2029980443241546
2016-06-08,985.0,45.42123040243023,1.1145875598141162
2016-06-08,990.0,45.44987495466815,1.0227517128925538
2016-06-08,995.0,45.46961531420917,0.944681612420518
2016-06-08,1000.0,45.47358020519343,0.9103713805518759
2016-06-08,1005.0,45.45597803855352,0.9446801624991078
2016-06-08,1010.0,45.422319253638484,1.022748106087341
2016-06-08,1015.0,45.379194082569676,1.1145806528770872
2016-06-08,1020.0,45.33132617556272,1.2029864078096473
2016-06-08,1025.0,45.28203789639767,1.280031521055392
2016-06-08,1030.0,45.23360767165963,1.3427946809196147
2016-06-08,1035.0,45.18754329672791,1.3907329771609789
2016-06-08,1040.0,45.144789930331754,1.424267113060998
2016-06-08,1045.0,45.105887421188676,1.444047101146285
2016-06-08,1050.0,45.07108837817128,1.4505785274721978
2016-06-08,1055.0,45.040445838791825,1.4440470536889516
2016-06-08,1060.0,45.01387736510582,1.4242670212707638
2016-06-08,1065.0,44.991210785767,1.3907328481229195
2016-06-08,1070.0,44.97221551495237,1.3427945272681883
2016-06-08,1075.0,44.956622338009346,1.2800313629227453
2016-06-08,1080.0,44.94413369847392,1.2029862736938124
2016-06-08,1085.0,44.934425800512166,1.1145805748007935
2016-06-08,1090.0,44.92714321144868,1.0227480956411525
2016-06-08,1095.0,44.92188607276728,0.9446801360684512
2016-06-08,1100.0,44.91818946993003,0.9103709967767887
2016-06-08,1105.0,44.91567791162098,0.9446801161869905
2016-06-08,1110.0,44.91459553124628,1.0227480462433893
2016-06-08,1115.0,44.91527565460717,1.1145804803327717
2016-06-08,1120.0,44.91798629606923,1.202986114763887
2016-06-08,1125.0,44.92295119411656,1.280031116800396
2016-06-08,1130.0,44.93036369546173,1.3427941679257334
2016-06-08,1135.0,44.94039425402311,1.3907323464993324
2016-06-08,1140.0,44.95319183427586,1.4242663462241136
2016-06-08,1145.0,44.96887904279498,1.44404617413599
2016-06-08,1150.0,44.98754032911798,1.4505774163638332
2016-06-08,1155.0,45.009202068135615,1.444045742131968
2016-06-08,1160.0,45.033802729145556,1.4242655108790254
2016-06-08,1165.0,45.061150615114464,1.390731172758242
2016-06-08,1170.0,45.09086577681977,1.3427927714689858
2016-06-08,1175.0,45.122301618901346,1.2800296816844905
2016-06-08,1180.0,45.154440355496156,1.2029849009639353
2016-06-08,1185.0,45.18575476428572,1.1145797785922968
2016-06-08,1190.0,45.214026532761906,1.022747957145067
2016-06-08,1195.0,45.23610876860632,0.9446798630799719
2016-06-08,1200.0,45.24761680627081,0.9103674361598005
2016-06-08,1205.0,45.24488758693365,0.9446663367377148
2016-06-08,1210.0,45.231777004579754,1.0227143807836736
2016-06-08,1215.0,45.21286347324728,1.114515634876353
2016-06-08,1220.0,45.19148920522492,1.202877107196002
2016-06-08,1225.0,45.170069529572395,1.2798629528344199
2016-06-08,1230.0,45.15032964905666,1.342549684156021
2016-06-08,1235.0,45.1334843047127,1.3903923949076984
2016-06-08,1240.0,45.12037227168921,1.4238105183884509
2016-06-08,1245.0,45.11155474401128,1.4434543653001315
2016-06-08,1250.0,45.10738431945767,1.4498326582834231
2016-06-08,1255.0,45.10804933648032,1.4431388734795525
2016-06-08,1260.0,45.113596631123386,1.4232023594078271
2016-06-08,1265.0,45.12393427601306,1.3895428457201808
2016-06-08,1270.0,45.13881444796366,1.341548948814014
2016-06-08,1275.0,45.157795162660435,1.2788522044266284
2016-06-08,1280.0,45.180178131681004,1.202050782863042
2016-06-08,1285.0,45.20491835219284,1.114078875800135
2016-06-08,1290.0,45.23049913771326,1.0226967238155438
2016-06-08,1295.0,45.25476403027847,0.9443645299942446
2016-06-08,1300.0,45.27469427164514,0.9071660923419006
2016-06-08,1305.0,45.28774614421417,0.9329600448237313
2016-06-08,1310.0,45.29652015016603,0.9948113943784749
2016-06-08,1315.0,45.30403995129519,1.0616245576802237
2016-06-08,1320.0,45.31235875179395,1.1151898738088089
2016-06-08,1325.0,45.32271648513825,1.1465116699534361
2016-06-08,1330.0,45.33562825858617,1.1518476986800397
2016-06-08,1335.0,45.35090925479291,1.130658922438982
2016-06-08,1340.0,45.367637269666695,1.0852848173214853
2016-06-08,1345.0,45.38405010016782,1.022248613478385
2016-06-08,1350.0,45.39737086378452,0.9554373217185166
2016-06-08,1355.0,45.40354980238369,0.9104348463772353
2016-06-08,1360.0,45.39744241687487,0.9213410606024863
2016-06-08,1365.0,45.37991162728026,0.9848190782984593
2016-06-08,1370.0,45.35604615210607,1.0695539351360361
2016-06-08,1375.0,45.329559138129135,1.1541773900742405
2016-06-08,1380.0,45.302977879593605,1.2275594596327821
2016-06-08,1385.0,45.277898621954954,1.284699627498994
2016-06-08,1390.0,45.255164398939996,1.3236643973683089
2016-06-08,1395.0,45.2349778964349,1.3438524720975202
2016-06-08,1400.0,45.21695724654768,1.3451013780680012
2016-06-08,1405.0,45.20013902610883,1.3272853794346198
2016-06-08,1410.0,45.18292936315055,1.2902371382003146
2016-06-08,1415.0,45.16300075388723,1.2339571166147143
2016-06-08,1420.0,45.137128776976944,1.1591901416686943
2016-06-08,1425.0,45.10095917155626,1.068592403548083
2016-06-08,1430.0,45.04869151563178,0.9688901934078318
2016-06-08,1435.0,44.97266077094521,0.8743363161108503
2016-06-08,1440.0,44.86279198073194,0.8096388023836145
2016-06-08,1445.0,44.720893398401735,0.7970952449655488
2016-06-08,1450.0,44.58061731643482,0.8155401397876896
2016-06-08,1455.0,44.454484267861034,0.834892362974154
2016-06-08,1460.0,44.35408245059963,0.8555967051885695
2016-06-08,1465.0,44.292492229570854,0.9040627615008697
2016-06-08,1470.0,44.2684329665513,0.9856685083163842
2016-06-08,1475.0,44.27049185048953,1.080898264419994
2016-06-08,1480.0,44.28995652658314,1.17526433334247
2016-06-08,1485.0,44.320450266678094,1.2610766433898857
2016-06-08,1490.0,44.35737032494494,1.3352379307552042
2016-06-08,1495.0,44.397454329019546,1.3972316128721542
2016-06-08,1500.0,44.43844668292078,1.4478418752378674
2016-06-08,1505.0,44.478842943480196,1.4884202446705195
2016-06-08,1510.0,44.517694864114084,1.5204844255808097
2016-06-08,1515.0,44.554462536769606,1.54550864376039
2016-06-08,1520.0,44.58890301027753,1.5648227111426978
2016-06-08,1525.0,44.62098708450298,1.5795721044046587
2016-06-08,1530.0,44.65083780430997,1.5907114148499497
2016-06-08,1535.0,44.6786856082569,1.5990149926560415
2016-06-08,1540.0,44.70483620542774,1.6050952680676587
2016-06-08,1545.0,44.729648123958356,1.6094231727385968
2016-06-08,1550.0,44.75351754688729,1.6123474467823404
2016-06-08,1555.0,44.77686856402684,1.6141110361208217
2016-06-08,1560.0,44.80014735261323,1.6148636254934807
2016-06-08,1565.0,44.823819077077864,1.6146698342855692
2016-06-08,1570.0,44.8483664856414,1.6135128645677566
2016-06-08,1575.0,44.874289289421974,1.6112935290660584
2016-06-08,1580.0,44.90210344440583,1.6078246741622038
2016-06-08,1585.0,44.93233941947957,1.6028211135938017
2016-06-08,1590.0,44.96553842185784,1.5958853688452261
2016-06-08,1595.0,45.002245357132004,1.5864898532999576
2016-06-08,1600.0,45.042997012236704,1.5739567510100452
2016-06-08,1605.0,45.0883035475519,1.5574378971361635
2016-06-08,1610.0,45.13862084401261,1.5358987409912412
2016-06-08,1615.0,45.1943105392063,1.5081134342954476
2016-06-08,1620.0,45.25558365971309,1.4726830723155484
2016-06-08,1625.0,45.32242255973791,1.4280976524815514
2016-06-08,1630.0,45.3944743373634,1.372877234856126
2016-06-08,1635.0,45.470906929266,1.3058542240747
2016-06-08,1640.0,45.550216568185554,1.2267049121438354
2016-06-08,1645.0,45.629972080377215,1.1369115421027225
2016-06-08,1650.0,45.70647742047387,1.041405254722669
2016-06-08,1655.0,45.77432865903458,0.9509517412674243
2016-06-08,1660.0,45.825835064532995,0.883846872347638
2016-06-08,1665.0,45.85354835567532,0.8564970146499241
2016-06-08,1670.0,45.87066682229742,0.8470329357685438
2016-06-08,1675.0,45.89859588439618,0.83112677230495
2016-06-08,1680.0,45.95783609964822,0.8072110651182091
2016-06-08,1685.0,46.06386112125067,0.788484358548691
2016-06-08,1690.0,46.19150804223077,0.7751055263176855
2016-06-08,1695.0,46.2954698143994,0.7746798726297918
2016-06-08,1700.0,46.32575040998639,0.7884579151208388
2016-06-08,1705.0,46.25906155037375,0.7936108960304962
2016-06-08,1710.0,46.07218418630848,0.7818149865811974
2016-06-08,1715.0,45.733060541734645,0.7662346940455019
2016-06-08,1720.0,45.25062392100928,0.7574491305134812
2016-06-08,1725.0,44.70429935631753,0.7561704884815312
2016-06-08,1730.0,44.198707661421686,0.7599213973846063
2016-06-08,1735.0,43.77707698472725,0.7644422048134802
2016-06-08,1740.0,43.42707444128179,0.7654685410896737
2016-06-08,1745.0,43.12586444172346,0.7681784711889473
2016-06-08,1750.0,42.85040731536364,0.7759024131232404
2016-06-08,1755.0,42.60206707649753,0.7877717854593954
2016-06-08,1760.0,42.38888265276099,0.8005729376451813
2016-06-08,1765.0,42.207348736424315,0.8031120484527918
2016-06-08,1770.0,42.058222297319695,0.8013619803594699
2016-06-08,1775.0,41.9441381742419,0.808171078410743
2016-06-08,1780.0,41.8636044372377,0.8252107455351034
2016-06-08,1785.0,41.81604038807506,0.8587206760766402
2016-06-08,1790.0,41.78783061931636,0.8906851693498435
2016-06-08,1795.0,41.7668918604965,0.9035916049431894
2016-06-08,1800.0,41.746896225748564,0.8928560115272637
2016-06-08,1805.0,41.72678293290915,0.8671675911674611
2016-06-08,1810.0,41.710674121062674,0.8472140911953746
2016-06-08,1815.0,41.70175594641482,0.8438517400538932
2016-06-08,1820.0,41.694502147174845,0.8385651799634076
2016-06-08,1825.0,41.68686103696888,0.8241666078435366
2016-06-08,1830.0,41.681868693267454,0.8117543835920146
2016-06-08,1835.0,41.68054585483339,0.8055374136052812
2016-06-08,1840.0,41.679722687631724,0.7984813249169095
2016-06-08,1845.0,41.67945424940393,0.7974500703306342
2016-06-08,1850.0,41.674029858381594,0.7989073763686021
2016-06-08,1855.0,41.65767668180028,0.8028131775406125
2016-06-08,1860.0,41.629219267052356,0.8006458097675045
2016-06-08,1865.0,41.5919925756461,0.7819124607478481
2016-06-08,1870.0,41.55401697068161,0.7578468146235415
2016-06-08,1875.0,41.52504456679104,0.7502233457572235
2016-06-08,1880.0,41.50713761342199,0.7613633336920684
2016-06-08,1885.0,41.495506007421426,0.7783133988242833
2016-06-08,1890.0,41.48756427211566,0.7924236626490061
2016-06-08,1895.0,41.48418155239416,0.7973892341710667
2016-06-08,1900.0,41.490538466421675,0.8022549879232027
2016-06-08,1905.0,41.50664603785975,0.8042753941703187
2016-06-08,1910.0,41.53374301350306,0.805023020755561
2016-06-08,1915.0,41.572422727706865,0.8100093645166443
2016-06-08,1920.0,41.613799301577714,0.8107215443548162
2016-06-08,1925.0,41.65246127250307,0.8121794074233314
2016-06-08,1930.0,41.68374321250226,0.8146355571056947
2016-06-08,1935.0,41.7019286728961,0.8062460759000614
2016-06-08,1940.0,41.70515348676549,0.7919146178323485
2016-06-08,1945.0,41.694024039453815,0.7812062467413996
2016-06-08,1950.0,41.66969257120874,0.7739469626178049
2016-06-08,1955.0,41.63643600675443,0.7766315422014461
2016-06-08,1960.0,41.60000032027662,0.785589612141931
2016-06-08,1965.0,41.56399546080235,0.788488766788505
2016-06-08,1970.0,41.53547424826033,0.7894643184862549
2016-06-08,1975.0,41.5158939878162,0.7970331137016828
2016-06-08,1980.0,41.49754063288386,0.813505561962474
2016-06-08,1985.0,41.47409984067542,0.8302731180984018
2016-06-08,1990.0,41.441943421632274,0.8339773715729485
2016-06-08,1995.0,41.40234744694284,0.8292378191810182
2016-06-08,2000.0,41.36001945280902,0.8319313068954365
2016-06-08,2005.0,41.31263297253372,0.834452495768879
2016-06-08,2010.0,41.25768553721609,0.8275571640263791
2016-06-08,2015.0,41.197983924502445,0.8207302789104854
2016-06-08,2020.0,41.140673530797216,0.8243759704883872
2016-06-08,2025.0,41.0962881775587,0.8309117024682873
2016-06-08,2030.0,41.08222855185396,0.8479180751282003
2016-06-08,2035.0,41.11049793049777,0.8832767384430062
2016-06-08,2040.0,41.17110334295541,0.9162541009817999
2016-06-08,2045.0,41.25875700274625,0.929807645445105
2016-06-08,2050.0,41.37662293593465,0.9185150009026201
2016-06-08,2055.0,41.53642870884696,0.8885086201849867
2016-06-08,2060.0,41.759234729078486,0.857379280599395
2016-06-08,2065.0,42.069406520379125,0.8454487391288902
2016-06-08,2070.0,42.44803437274748,0.8404600349501459
2016-06-08,2075.0,42.86163657371617,0.8262933103615561
2016-06-08,2080.0,43.28353221390104,0.8061074775908796
2016-06-08,2085.0,43.690699679773,0.79106260415747
2016-06-08,2090.0,44.060124514934515,0.7763616900493991
2016-06-08,2095.0,44.369351053247286,0.768322960656421
2016-06-08,2100.0,44.60809022344961,0.7765966841557697
2016-06-08,2105.0,44.77512770394921,0.8167917257616437
2016-06-08,2110.0,44.88534372543456,0.8755802575045862
2016-06-08,2115.0,44.95619636450538,0.9262218170541856
2016-06-08,2120.0,45.00185613588506,0.9526164292265568
2016-06-08,2125.0,45.0341238798533,0.9493967099809453
2016-06-08,2130.0,45.063330012300746,0.9204012584528787
2016-06-08,2135.0,45.09913494012293,0.8790525922643951
2016-06-08,2140.0,45.15127103428157,0.8483911641147865
2016-06-08,2145.0,45.22854953125246,0.8402854301912931
2016-06-08,2150.0,45.337342172634024,0.8383755796180871
2016-06-08,2155.0,45.48535586087757,0.8406813198461961
2016-06-08,2160.0,45.67985485221232,0.8595248418253573
2016-06-08,2165.0,45.91029194473963,0.8813771247631282
2016-06-08,2170.0,46.158418866483636,0.8849908618946933
2016-06-08,2175.0,46.405490270113106,0.8620399996325077
2016-06-08,2180.0,46.63032811122807,0.8185173576445263
2016-06-08,2185.0,46.8071011638609,0.7753136941409112
2016-06-08,2190.0,46.89384471370937,0.7560067679316312
2016-06-08,2195.0,46.84188423646259,0.7716294229326841
2016-06-08,2200.0,46.703974809115486,0.8181641421771819
2016-06-08,2205.0,46.54988621201905,0.8990713330224759
2016-06-08,2210.0,46.399406434536,0.99946048987431
2016-06-08,2215.0,46.258287738064965,1.1013920928444674
2016-06-08,2220.0,46.13029915591957,1.1944291468685244
2016-06-08,2225.0,46.01778082860429,1.2737839115535865
2016-06-08,2230.0,45.922057442753754,1.3378872112215439
2016-06-08,2235.0,45.84374100833268,1.386752388807698
2016-06-08,2240.0,45.782945783583,1.4210192049995651
2016-06-08,2245.0,45.739432102186086,1.4414187983638245
2016-06-08,2250.0,45.71269082130181,1.4484845503149275
2016-06-08,2255.0,45.701975797365584,1.4424115703461444
2016-06-08,2260.0,45.70628795344846,1.423018981507555
2016-06-08,2265.0,45.72431089842155,1.389806009724124
2016-06-08,2270.0,45.754294478641754,1.3421285524038282
2016-06-08,2275.0,45.79387887398329,1.2795726724660892
2016-06-08,2280.0,45.83984766889038,1.2026882862854178
2016-06-08,2285.0,45.88779349135632,1.1144032418574359
2016-06-08,2290.0,45.93167403943462,1.022656550303791
2016-06-08,2295.0,45.9632292777961,0.9446420145168064
2016-06-08,2300.0,45.97122189106323,0.9103526862722889
2016-06-08,2305.0,45.94622705588469,0.9446464149009145
2016-06-08,2310.0,45.89725797360491,1.0226675481340137
2016-06-08,2315.0,45.8351354082097,1.1144244559386236
2016-06-08,2320.0,45.76769328270596,1.2027244352288449
2016-06-08,2325.0,45.70053422304959,1.2796297625793662
2016-06-08,2330.0,45.63760938712161,1.3422144549657122
2016-06-08,2335.0,45.58166099993638,1.3899315203778382
2016-06-08,2340.0,45.534557476114756,1.423199703772097
2016-06-08,2345.0,45.49754418663064,1.4426713255774208
2016-06-08,2350.0,45.471427437919914,1.4488616626344448
2016-06-08,2355.0,45.45670476764352,1.4419778359708748
2016-06-08,2360.0,45.453650967523544,1.421873169508001
2016-06-08,2365.0,45.46236610582061,1.3881051501935822
2016-06-08,2370.0,45.48278905620903,1.3401157474095038
2016-06-08,2375.0,45.514677482105796,1.277599975200667
2016-06-08,2380.0,45.557552723219146,1.2012008375968115
2016-06-08,2385.0,45.61060543446088,1.1137832670865162
2016-06-08,2390.0,45.672554981524094,1.0226551469171503
2016-06-08,2395.0,45.7414523339482,0.9428083965648709
2016-06-08,2400.0,45.8144123243649,0.8988772110946812
2016-06-08,2405.0,45.88889309964702,0.9076962001280041
2016-06-08,2410.0,45.96729744996137,0.9397486457406565
2016-06-08,2415.0,46.05210700599158,0.9639717960947906
2016-06-08,2420.0,46.144316643559364,0.9637397297092206
2016-06-08,2425.0,46.24337139768509,0.9339352101675004
2016-06-08,2430.0,46.346962291554654,0.8790878129613537
2016-06-08,2435.0,46.450665118914664,0.8145165901042407
2016-06-08,2440.0,46.54588849988765,0.7672133588401947
2016-06-08,2445.0,46.56649944217284,0.757327714032425
2016-06-08,2450.0,46.45969688295332,0.7820301880391594
