mirror_id,x_m,y_m,z_m
96,106.2,-305.258394351753,3.175
97,118.0,-305.258394351753,3.175
98,129.8,-305.258394351753,3.175
99,141.60000000000002,-305.258394351753,3.175
100,153.4,-305.258394351753,3.175
101,165.20000000000002,-305.258394351753,3.175
102,-182.9,-295.0392945870966,3.175
103,-171.1,-295.0392945870966,3.175
104,-159.3,-295.0392945870966,3.175
105,-147.5,-295.0392945870966,3.175
106,-135.70000000000002,-295.0392945870966,3.175
107,-123.9,-295.0392945870966,3.175
108,-112.1,-295.0392945870966,3.175
109,-100.3,-295.0392945870966,3.175
110,-88.5,-295.0392945870966,3.175
111,-76.7,-295.0392945870966,3.175
112,-64.9,-295.0392945870966,3.175
113,-53.1,-295.0392945870966,3.175
114,-41.300000000000004,-295.0392945870966,3.175
115,-29.500000000000007,-295.0392945870966,3.175
116,-17.700000000000003,-295.0392945870966,3.175
117,-5.9,-295.0392945870966,3.175
118,5.9,-295.0392945870966,3.175
119,17.700000000000003,-295.0392945870966,3.175
120,29.5,-295.0392945870966,3.175
121,41.300000000000004,-295.0392945870966,3.175
122,53.1,-295.0392945870966,3.175
123,64.9,-295.0392945870966,3.175
124,76.70000000000002,-295.0392945870966,3.175
125,88.50000000000001,-295.0392945870966,3.175
126,100.30000000000001,-295.0392945870966,3.175
127,112.10000000000001,-295.0392945870966,3.175
128,123.9,-295.0392945870966,3.175
129,135.70000000000002,-295.0392945870966,3.175
130,147.50000000000003,-295.0392945870966,3.175
131,159.3,-295.0392945870966,3.175
132,171.10000000000002,-295.0392945870966,3.175
133,182.9,-295.0392945870966,3.175
134,-200.60000000000002,-284.82019482244027,3.175
135,-188.8,-284.82019482244027,3.175
136,-177.0,-284.82019482244027,3.175
137,-165.20000000000002,-284.82019482244027,3.175
138,-153.4,-284.82019482244027,3.175
139,-141.60000000000002,-284.82019482244027,3.175
140,-129.8,-284.82019482244027,3.175
141,-118.0,-284.82019482244027,3.175
142,-106.2,-284.82019482244027,3.175
143,-94.4,-284.82019482244027,3.175
144,-82.60000000000001,-284.82019482244027,3.175
145,-70.80000000000001,-284.82019482244027,3.175
146,-59.0,-284.82019482244027,3.175
147,-47.2,-284.82019482244027,3.175
148,-35.400000000000006,-284.82019482244027,3.175
149,-23.6,-284.82019482244027,3.175
150,-11.8,-284.82019482244027,3.175
151,0.0,-284.82019482244027,3.175
152,11.8,-284.82019482244027,3.175
153,23.6,-284.82019482244027,3.175
154,35.400000000000006,-284.82019482244027,3.175
155,47.2,-284.82019482244027,3.175
156,59.0,-284.82019482244027,3.175
157,70.80000000000001,-284.82019482244027,3.175
158,82.60000000000001,-284.82019482244027,3.175
159,94.4,-284.82019482244027,3.175
160,106.2,-284.82019482244027,3.175
161,118.0,-284.82019482244027,3.175
162,129.8,-284.82019482244027,3.175
163,141.60000000000002,-284.82019482244027,3.175
164,153.4,-284.82019482244027,3.175
165,165.20000000000002,-284.82019482244027,3.175
166,177.0,-284.82019482244027,3.175
167,188.8,-284.82019482244027,3.175
168,200.60000000000002,-284.82019482244027,3.175
169,-206.5,-274.6010950577839,3.175
170,-194.70000000000002,-274.6010950577839,3.175
171,-182.9,-274.6010950577839,3.175
172,-171.1,-274.6010950577839,3.175
173,-159.3,-274.6010950577839,3.175
174,-147.5,-274.6010950577839,3.175
175,-135.70000000000002,-274.6010950577839,3.175
176,-123.9,-274.6010950577839,3.175
177,-112.1,-274.6010950577839,3.175
178,-100.3,-274.6010950577839,3.175
179,-88.5,-274.6010950577839,3.175
180,-76.7,-274.6010950577839,3.175
181,-64.9,-274.6010950577839,3.175
182,-53.1,-274.6010950577839,3.175
183,-41.300000000000004,-274.6010950577839,3.175
184,-29.500000000000007,-274.6010950577839,3.175
185,-17.700000000000003,-274.6010950577839,3.175
186,-5.9,-274.6010950577839,3.175
187,5.9,-274.6010950577839,3.175
188,17.700000000000003,-274.6010950577839,3.175
189,29.5,-274.6010950577839,3.175
190,41.300000000000004,-274.6010950577839,3.175
191,53.1,-274.6010950577839,3.175
192,64.9,-274.6010950577839,3.175
193,76.70000000000002,-274.6010950577839,3.175
194,88.50000000000001,-274.6010950577839,3.175
195,100.30000000000001,-274.6010950577839,3.175
196,112.10000000000001,-274.6010950577839,3.175
197,123.9,-274.6010950577839,3.175
198,135.70000000000002,-274.6010950577839,3.175
199,147.50000000000003,-274.6010950577839,3.175
200,159.3,-274.6010950577839,3.175
201,171.10000000000002,-274.6010950577839,3.175
202,182.9,-274.6010950577839,3.175
203,194.70000000000002,-274.6010950577839,3.175
204,206.50000000000003,-274.6010950577839,3.175
205,-224.20000000000002,-264.3819952931275,3.175
206,-212.4,-264.3819952931275,3.175
207,-200.60000000000002,-264.3819952931275,3.175
208,-188.8,-264.3819952931275,3.175
209,-177.0,-264.3819952931275,3.175
210,-165.20000000000002,-264.3819952931275,3.175
211,-153.4,-264.3819952931275,3.175
212,-141.60000000000002,-264.3819952931275,3.175
213,-129.8,-264.3819952931275,3.175
214,-118.0,-264.3819952931275,3.175
215,-106.2,-264.3819952931275,3.175
216,-94.4,-264.3819952931275,3.175
217,-82.60000000000001,-264.3819952931275,3.175
218,-70.80000000000001,-264.3819952931275,3.175
219,-59.0,-264.3819952931275,3.175
220,-47.2,-264.3819952931275,3.175
221,-35.400000000000006,-264.3819952931275,3.175
222,-23.6,-264.3819952931275,3.175
223,-11.8,-264.3819952931275,3.175
224,0.0,-264.3819952931275,3.175
225,11.8,-264.3819952931275,3.175
226,23.6,-264.3819952931275,3.175
227,35.400000000000006,-264.3819952931275,3.175
228,47.2,-264.3819952931275,3.175
229,59.0,-264.3819952931275,3.175
230,70.80000000000001,-264.3819952931275,3.175
231,82.60000000000001,-264.3819952931275,3.175
232,94.4,-264.3819952931275,3.175
233,106.2,-264.3819952931275,3.175
234,118.0,-264.3819952931275,3.175
235,129.8,-264.3819952931275,3.175
236,141.60000000000002,-264.3819952931275,3.175
237,153.4,-264.3819952931275,3.175
238,165.20000000000002,-264.3819952931275,3.175
239,177.0,-264.3819952931275,3.175
240,188.8,-264.3819952931275,3.175
241,200.60000000000002,-264.3819952931275,3.175
242,212.4,-264.3819952931275,3.175
243,224.20000000000002,-264.3819952931275,3.175
244,-230.1,-254.16289552847113,3.175
245,-218.3,-254.16289552847113,3.175
246,-206.5,-254.16289552847113,3.175
247,-194.70000000000002,-254.16289552847113,3.175
248,-182.9,-254.16289552847113,3.175
249,-171.1,-254.16289552847113,3.175
250,-159.3,-254.16289552847113,3.175
251,-147.5,-254.16289552847113,3.175
252,-135.70000000000002,-254.16289552847113,3.175
253,-123.9,-254.16289552847113,3.175
254,-112.1,-254.16289552847113,3.175
255,-100.3,-254.16289552847113,3.175
256,-88.5,-254.16289552847113,3.175
257,-76.7,-254.16289552847113,3.175
258,-64.9,-254.16289552847113,3.175
259,-53.1,-254.16289552847113,3.175
260,-41.300000000000004,-254.16289552847113,3.175
261,-29.500000000000007,-254.16289552847113,3.175
262,-17.700000000000003,-254.16289552847113,3.175
263,-5.9,-254.16289552847113,3.175
264,5.9,-254.16289552847113,3.175
265,17.700000000000003,-254.16289552847113,3.175
266,29.5,-254.16289552847113,3.175
267,41.300000000000004,-254.16289552847113,3.175
268,53.1,-254.16289552847113,3.175
269,64.9,-254.16289552847113,3.175
270,76.70000000000002,-254.16289552847113,3.175
271,88.50000000000001,-254.16289552847113,3.175
272,100.30000000000001,-254.16289552847113,3.175
273,112.10000000000001,-254.16289552847113,3.175
274,123.9,-254.16289552847113,3.175
275,135.70000000000002,-254.16289552847113,3.175
276,147.50000000000003,-254.16289552847113,3.175
277,159.3,-254.16289552847113,3.175
278,171.10000000000002,-254.16289552847113,3.175
279,182.9,-254.16289552847113,3.175
280,194.70000000000002,-254.16289552847113,3.175
281,206.50000000000003,-254.16289552847113,3.175
282,218.3,-254.16289552847113,3.175
283,230.10000000000002,-254.16289552847113,3.175
284,-247.8,-243.94379576381476,3.175
285,-236.0,-243.94379576381476,3.175
286,-224.20000000000002,-243.94379576381476,3.175
287,-212.4,-243.94379576381476,3.175
288,-200.60000000000002,-243.94379576381476,3.175
289,-188.8,-243.94379576381476,3.175
290,-177.0,-243.94379576381476,3.175
291,-165.20000000000002,-243.94379576381476,3.175
292,-153.4,-243.94379576381476,3.175
293,-141.60000000000002,-243.94379576381476,3.175
294,-129.8,-243.94379576381476,3.175
295,-118.0,-243.94379576381476,3.175
296,-106.2,-243.94379576381476,3.175
297,-94.4,-243.94379576381476,3.175
298,-82.60000000000001,-243.94379576381476,3.175
299,-70.80000000000001,-243.94379576381476,3.175
300,-59.0,-243.94379576381476,3.175
301,-47.2,-243.94379576381476,3.175
302,-35.400000000000006,-243.94379576381476,3.175
303,-23.6,-243.94379576381476,3.175
304,-11.8,-243.94379576381476,3.175
305,0.0,-243.94379576381476,3.175
306,11.8,-243.94379576381476,3.175
307,23.6,-243.94379576381476,3.175
308,35.400000000000006,-243.94379576381476,3.175
309,47.2,-243.94379576381476,3.175
310,59.0,-243.94379576381476,3.175
311,70.80000000000001,-243.94379576381476,3.175
312,82.60000000000001,-243.94379576381476,3.175
313,94.4,-243.94379576381476,3.175
314,106.2,-243.94379576381476,3.175
315,118.0,-243.94379576381476,3.175
316,129.8,-243.94379576381476,3.175
317,141.60000000000002,-243.94379576381476,3.175
318,153.4,-243.94379576381476,3.175
319,165.20000000000002,-243.94379576381476,3.175
320,177.0,-243.94379576381476,3.175
321,188.8,-243.94379576381476,3.175
322,200.60000000000002,-243.94379576381476,3.175
323,212.4,-243.94379576381476,3.175
324,224.20000000000002,-243.94379576381476,3.175
325,236.0,-243.94379576381476,3.175
326,247.8,-243.94379576381476,3.175
327,-253.70000000000002,-233.72469599915837,3.175
328,-241.9,-233.72469599915837,3.175
329,-230.1,-233.72469599915837,3.175
330,-218.3,-233.72469599915837,3.175
331,-206.5,-233.72469599915837,3.175
332,-194.70000000000002,-233.72469599915837,3.175
333,-182.9,-233.72469599915837,3.175
334,-171.1,-233.72469599915837,3.175
335,-159.3,-233.72469599915837,3.175
336,-147.5,-233.72469599915837,3.175
337,-135.70000000000002,-233.72469599915837,3.175
338,-123.9,-233.72469599915837,3.175
339,-112.1,-233.72469599915837,3.175
340,-100.3,-233.72469599915837,3.175
341,-88.5,-233.72469599915837,3.175
342,-76.7,-233.72469599915837,3.175
343,-64.9,-233.72469599915837,3.175
344,-53.1,-233.72469599915837,3.175
345,-41.300000000000004,-233.72469599915837,3.175
346,-29.500000000000007,-233.72469599915837,3.175
347,-17.700000000000003,-233.72469599915837,3.175
348,-5.9,-233.72469599915837,3.175
349,5.9,-233.72469599915837,3.175
350,17.700000000000003,-233.72469599915837,3.175
351,29.5,-233.72469599915837,3.175
352,41.300000000000004,-233.72469599915837,3.175
353,53.1,-233.72469599915837,3.175
354,64.9,-233.72469599915837,3.175
355,76.70000000000002,-233.72469599915837,3.175
356,88.50000000000001,-233.72469599915837,3.175
357,100.30000000000001,-233.72469599915837,3.175
358,112.10000000000001,-233.72469599915837,3.175
359,123.9,-233.72469599915837,3.175
360,135.70000000000002,-233.72469599915837,3.175
361,147.50000000000003,-233.72469599915837,3.175
362,159.3,-233.72469599915837,3.175
363,171.10000000000002,-233.72469599915837,3.175
364,182.9,-233.72469599915837,3.175
365,194.70000000000002,-233.72469599915837,3.175
366,206.50000000000003,-233.72469599915837,3.175
367,218.3,-233.72469599915837,3.175
368,230.10000000000002,-233.72469599915837,3.175
369,241.9,-233.72469599915837,3.175
370,253.70000000000002,-233.72469599915837,3.175
371,-259.6,-223.505596234502,3.175
372,-247.8,-223.505596234502,3.175
373,-236.0,-223.505596234502,3.175
374,-224.20000000000002,-223.505596234502,3.175
375,-212.4,-223.505596234502,3.175
376,-200.60000000000002,-223.505596234502,3.175
377,-188.8,-223.505596234502,3.175
378,-177.0,-223.505596234502,3.175
379,-165.20000000000002,-223.505596234502,3.175
380,-153.4,-223.505596234502,3.175
381,-141.60000000000002,-223.505596234502,3.175
382,-129.8,-223.505596234502,3.175
383,-118.0,-223.505596234502,3.175
384,-106.2,-223.505596234502,3.175
385,-94.4,-223.505596234502,3.175
386,-82.60000000000001,-223.505596234502,3.175
387,-70.80000000000001,-223.505596234502,3.175
388,-59.0,-223.505596234502,3.175
389,-47.2,-223.505596234502,3.175
390,-35.400000000000006,-223.505596234502,3.175
391,-23.6,-223.505596234502,3.175
392,-11.8,-223.505596234502,3.175
393,0.0,-223.505596234502,3.175
394,11.8,-223.505596234502,3.175
395,23.6,-223.505596234502,3.175
396,35.400000000000006,-223.505596234502,3.175
397,47.2,-223.505596234502,3.175
398,59.0,-223.505596234502,3.175
399,70.80000000000001,-223.505596234502,3.175
400,82.60000000000001,-223.505596234502,3.175
401,94.4,-223.505596234502,3.175
402,106.2,-223.505596234502,3.175
403,118.0,-223.505596234502,3.175
404,129.8,-223.505596234502,3.175
405,141.60000000000002,-223.505596234502,3.175
406,153.4,-223.505596234502,3.175
407,165.20000000000002,-223.505596234502,3.175
408,177.0,-223.505596234502,3.175
409,188.8,-223.505596234502,3.175
410,200.60000000000002,-223.505596234502,3.175
411,212.4,-223.505596234502,3.175
412,224.20000000000002,-223.505596234502,3.175
413,236.0,-223.505596234502,3.175
414,247.8,-223.505596234502,3.175
415,259.6,-223.505596234502,3.175
416,-277.30000000000007,-213.28649646984564,3.175
417,-265.50000000000006,-213.28649646984564,3.175
418,-253.70000000000002,-213.28649646984564,3.175
419,-241.9,-213.28649646984564,3.175
420,-230.1,-213.28649646984564,3.175
421,-218.3,-213.28649646984564,3.175
422,-206.5,-213.28649646984564,3.175
423,-194.70000000000002,-213.28649646984564,3.175
424,-182.9,-213.28649646984564,3.175
425,-171.1,-213.28649646984564,3.175
426,-159.3,-213.28649646984564,3.175
427,-147.5,-213.28649646984564,3.175
428,-135.70000000000002,-213.28649646984564,3.175
429,-123.9,-213.28649646984564,3.175
430,-112.1,-213.28649646984564,3.175
431,-100.3,-213.28649646984564,3.175
432,-88.5,-213.28649646984564,3.175
433,-76.7,-213.28649646984564,3.175
434,-64.9,-213.28649646984564,3.175
435,-53.1,-213.28649646984564,3.175
436,-41.300000000000004,-213.28649646984564,3.175
437,-29.500000000000007,-213.28649646984564,3.175
438,-17.700000000000003,-213.28649646984564,3.175
439,-5.9,-213.28649646984564,3.175
440,5.9,-213.28649646984564,3.175
441,17.700000000000003,-213.28649646984564,3.175
442,29.5,-213.28649646984564,3.175
443,41.300000000000004,-213.28649646984564,3.175
444,53.1,-213.28649646984564,3.175
445,64.9,-213.28649646984564,3.175
446,76.70000000000002,-213.28649646984564,3.175
447,88.50000000000001,-213.28649646984564,3.175
448,100.30000000000001,-213.28649646984564,3.175
449,112.10000000000001,-213.28649646984564,3.175
450,123.9,-213.28649646984564,3.175
451,135.70000000000002,-213.28649646984564,3.175
452,147.50000000000003,-213.28649646984564,3.175
453,159.3,-213.28649646984564,3.175
454,171.10000000000002,-213.28649646984564,3.175
455,182.9,-213.28649646984564,3.175
456,194.70000000000002,-213.28649646984564,3.175
457,206.50000000000003,-213.28649646984564,3.175
458,218.3,-213.28649646984564,3.175
459,230.10000000000002,-213.28649646984564,3.175
460,241.9,-213.28649646984564,3.175
461,253.70000000000002,-213.28649646984564,3.175
462,265.5,-213.28649646984564,3.175
463,277.3,-213.28649646984564,3.175
464,-283.20000000000005,-203.06739670518925,3.175
465,-271.40000000000003,-203.06739670518925,3.175
466,-259.6,-203.06739670518925,3.175
467,-247.8,-203.06739670518925,3.175
468,-236.0,-203.06739670518925,3.175
469,-224.20000000000002,-203.06739670518925,3.175
470,-212.4,-203.06739670518925,3.175
471,-200.60000000000002,-203.06739670518925,3.175
472,-188.8,-203.06739670518925,3.175
473,-177.0,-203.06739670518925,3.175
474,-165.20000000000002,-203.06739670518925,3.175
475,-153.4,-203.06739670518925,3.175
476,-141.60000000000002,-203.06739670518925,3.175
477,-129.8,-203.06739670518925,3.175
478,-118.0,-203.06739670518925,3.175
479,-106.2,-203.06739670518925,3.175
480,-94.4,-203.06739670518925,3.175
481,-82.60000000000001,-203.06739670518925,3.175
482,-70.80000000000001,-203.06739670518925,3.175
483,-59.0,-203.06739670518925,3.175
484,-47.2,-203.06739670518925,3.175
485,-35.400000000000006,-203.06739670518925,3.175
486,-23.6,-203.06739670518925,3.175
487,-11.8,-203.06739670518925,3.175
488,0.0,-203.06739670518925,3.175
489,11.8,-203.06739670518925,3.175
490,23.6,-203.06739670518925,3.175
491,35.400000000000006,-203.06739670518925,3.175
492,47.2,-203.06739670518925,3.175
493,59.0,-203.06739670518925,3.175
494,70.80000000000001,-203.06739670518925,3.175
495,82.60000000000001,-203.06739670518925,3.175
496,94.4,-203.06739670518925,3.175
497,106.2,-203.06739670518925,3.175
498,118.0,-203.06739670518925,3.175
499,129.8,-203.06739670518925,3.175
500,141.60000000000002,-203.06739670518925,3.175
501,153.4,-203.06739670518925,3.175
502,165.20000000000002,-203.06739670518925,3.175
503,177.0,-203.06739670518925,3.175
504,188.8,-203.06739670518925,3.175
505,200.60000000000002,-203.06739670518925,3.175
506,212.4,-203.06739670518925,3.175
507,224.20000000000002,-203.06739670518925,3.175
508,236.0,-203.06739670518925,3.175
509,247.8,-203.06739670518925,3.175
510,259.6,-203.06739670518925,3.175
511,271.40000000000003,-203.06739670518925,3.175
512,283.20000000000005,-203.06739670518925,3.175
513,-289.1,-192.8482969405329,3.175
514,-277.30000000000007,-192.8482969405329,3.175
515,-265.50000000000006,-192.8482969405329,3.175
516,-253.70000000000002,-192.8482969405329,3.175
517,-241.9,-192.8482969405329,3.175
518,-230.1,-192.8482969405329,3.175
519,-218.3,-192.8482969405329,3.175
520,-206.5,-192.8482969405329,3.175
521,-194.70000000000002,-192.8482969405329,3.175
522,-182.9,-192.8482969405329,3.175
523,-171.1,-192.8482969405329,3.175
524,-159.3,-192.8482969405329,3.175
525,-147.5,-192.8482969405329,3.175
526,-135.70000000000002,-192.8482969405329,3.175
527,-123.9,-192.8482969405329,3.175
528,-112.1,-192.8482969405329,3.175
529,-100.3,-192.8482969405329,3.175
530,-88.5,-192.8482969405329,3.175
531,-76.7,-192.8482969405329,3.175
532,-64.9,-192.8482969405329,3.175
533,-53.1,-192.8482969405329,3.175
534,-41.300000000000004,-192.8482969405329,3.175
535,-29.500000000000007,-192.8482969405329,3.175
536,-17.700000000000003,-192.8482969405329,3.175
537,-5.9,-192.8482969405329,3.175
538,5.9,-192.8482969405329,3.175
539,17.700000000000003,-192.8482969405329,3.175
540,29.5,-192.8482969405329,3.175
541,41.300000000000004,-192.8482969405329,3.175
542,53.1,-192.8482969405329,3.175
543,64.9,-192.8482969405329,3.175
544,76.70000000000002,-192.8482969405329,3.175
545,88.50000000000001,-192.8482969405329,3.175
546,100.30000000000001,-192.8482969405329,3.175
547,112.10000000000001,-192.8482969405329,3.175
548,123.9,-192.8482969405329,3.175
549,135.70000000000002,-192.8482969405329,3.175
550,147.50000000000003,-192.8482969405329,3.175
551,159.3,-192.8482969405329,3.175
552,171.10000000000002,-192.8482969405329,3.175
553,182.9,-192.8482969405329,3.175
554,194.70000000000002,-192.8482969405329,3.175
555,206.50000000000003,-192.8482969405329,3.175
556,218.3,-192.8482969405329,3.175
557,230.10000000000002,-192.8482969405329,3.175
558,241.9,-192.8482969405329,3.175
559,253.70000000000002,-192.8482969405329,3.175
560,265.5,-192.8482969405329,3.175
561,277.3,-192.8482969405329,3.175
562,289.1,-192.8482969405329,3.175
563,-295.0,-182.6291971758765,3.175
564,-283.20000000000005,-182.6291971758765,3.175
565,-271.40000000000003,-182.6291971758765,3.175
566,-259.6,-182.6291971758765,3.175
567,-247.8,-182.6291971758765,3.175
568,-236.0,-182.6291971758765,3.175
569,-224.20000000000002,-182.6291971758765,3.175
570,-212.4,-182.6291971758765,3.175
571,-200.60000000000002,-182.6291971758765,3.175
572,-188.8,-182.6291971758765,3.175
573,-177.0,-182.6291971758765,3.175
574,-165.20000000000002,-182.6291971758765,3.175
575,-153.4,-182.6291971758765,3.175
576,-141.60000000000002,-182.6291971758765,3.175
577,-129.8,-182.6291971758765,3.175
578,-118.0,-182.6291971758765,3.175
579,-106.2,-182.6291971758765,3.175
580,-94.4,-182.6291971758765,3.175
581,-82.60000000000001,-182.6291971758765,3.175
582,-70.80000000000001,-182.6291971758765,3.175
583,-59.0,-182.6291971758765,3.175
584,-47.2,-182.6291971758765,3.175
585,-35.400000000000006,-182.6291971758765,3.175
586,-23.6,-182.6291971758765,3.175
587,-11.8,-182.6291971758765,3.175
588,0.0,-182.6291971758765,3.175
589,11.8,-182.6291971758765,3.175
590,23.6,-182.6291971758765,3.175
591,35.400000000000006,-182.6291971758765,3.175
592,47.2,-182.6291971758765,3.175
593,59.0,-182.6291971758765,3.175
594,70.80000000000001,-182.6291971758765,3.175
595,82.60000000000001,-182.6291971758765,3.175
596,94.4,-182.6291971758765,3.175
597,106.2,-182.6291971758765,3.175
598,118.0,-182.6291971758765,3.175
599,129.8,-182.6291971758765,3.175
600,141.60000000000002,-182.6291971758765,3.175
601,153.4,-182.6291971758765,3.175
602,165.20000000000002,-182.6291971758765,3.175
603,177.0,-182.6291971758765,3.175
604,188.8,-182.6291971758765,3.175
605,200.60000000000002,-182.6291971758765,3.175
606,212.4,-182.6291971758765,3.175
607,224.20000000000002,-182.6291971758765,3.175
608,236.0,-182.6291971758765,3.175
609,247.8,-182.6291971758765,3.175
610,259.6,-182.6291971758765,3.175
611,271.40000000000003,-182.6291971758765,3.175
612,283.20000000000005,-182.6291971758765,3.175
613,295.0,-182.6291971758765,3.175
614,-300.90000000000003,-172.41009741122014,3.175
615,-289.1,-172.41009741122014,3.175
616,-277.30000000000007,-172.41009741122014,3.175
617,-265.50000000000006,-172.41009741122014,3.175
618,-253.70000000000002,-172.41009741122014,3.175
619,-241.9,-172.41009741122014,3.175
620,-230.1,-172.41009741122014,3.175
621,-218.3,-172.41009741122014,3.175
622,-206.5,-172.41009741122014,3.175
623,-194.70000000000002,-172.41009741122014,3.175
624,-182.9,-172.41009741122014,3.175
625,-171.1,-172.41009741122014,3.175
626,-159.3,-172.41009741122014,3.175
627,-147.5,-172.41009741122014,3.175
628,-135.70000000000002,-172.41009741122014,3.175
629,-123.9,-172.41009741122014,3.175
630,-112.1,-172.41009741122014,3.175
631,-100.3,-172.41009741122014,3.175
632,-88.5,-172.41009741122014,3.175
633,-76.7,-172.41009741122014,3.175
634,-64.9,-172.41009741122014,3.175
635,-53.1,-172.41009741122014,3.175
636,-41.300000000000004,-172.41009741122014,3.175
637,-29.500000000000007,-172.41009741122014,3.175
638,-17.700000000000003,-172.41009741122014,3.175
639,-5.9,-172.41009741122014,3.175
640,5.9,-172.41009741122014,3.175
641,17.700000000000003,-172.41009741122014,3.175
642,29.5,-172.41009741122014,3.175
643,41.300000000000004,-172.41009741122014,3.175
644,53.1,-172.41009741122014,3.175
645,64.9,-172.41009741122014,3.175
646,76.70000000000002,-172.41009741122014,3.175
647,88.50000000000001,-172.41009741122014,3.175
648,100.30000000000001,-172.41009741122014,3.175
649,112.10000000000001,-172.41009741122014,3.175
650,123.9,-172.41009741122014,3.175
651,135.70000000000002,-172.41009741122014,3.175
652,147.50000000000003,-172.41009741122014,3.175
653,159.3,-172.41009741122014,3.175
654,171.10000000000002,-172.41009741122014,3.175
655,182.9,-172.41009741122014,3.175
656,194.70000000000002,-172.41009741122014,3.175
657,206.50000000000003,-172.41009741122014,3.175
658,218.3,-172.41009741122014,3.175
659,230.10000000000002,-172.41009741122014,3.175
660,241.9,-172.41009741122014,3.175
661,253.70000000000002,-172.41009741122014,3.175
662,265.5,-172.41009741122014,3.175
663,277.3,-172.41009741122014,3.175
664,289.1,-172.41009741122014,3.175
665,300.9,-172.41009741122014,3.175
666,-306.8,-162.19099764656374,3.175
667,-295.0,-162.19099764656374,3.175
