month,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
6,13.5,65.1659979065255,1.0608998716279545,0.521430175896274,0.8099264324897454,0.8061331305122117,0.9072822510526077,70.41751173654859,0.5531852066712989,46.49685600478854
6,15.0,48.9252690216093,1.0258814453378147,0.5014677292790236,0.7793553196517947,0.8128060867537313,0.9087209057076332,65.48627423944406,0.5144464389030368,46.49685600478854
7,9.0,46.98556032732384,1.0197008955484417,0.500078624970719,0.7790859966616612,0.8117433959464043,0.9098346953944835,64.9114349177497,0.5099306217272754,46.49685600478854
7,10.5,62.68508886016276,1.057117685320367,0.5202073055495653,0.810355985527018,0.8045033179274084,0.9086956481517983,70.00191205640303,0.5499203427293013,46.49685600478854
7,12.0,70.68941688781499,1.0677372307309512,0.5271478902579053,0.8210846400290372,0.8015511045624152,0.9079940344100759,71.64847914672613,0.5628554285296391,46.49685600478854
7,13.5,62.68508886016276,1.057117685320367,0.5196155641939615,0.8103559855270179,0.8045311439959294,0.9072533296370768,69.92228413520083,0.5492948024771571,46.49685600478854
7,15.0,46.98556032732384,1.0197008955484417,0.4998783882948409,0.7790859966616612,0.8117765222184532,0.9092271958809032,64.88544370495758,0.5097264402095609,46.49685600478854
8,9.0,41.216391476338735,0.9977427318250119,0.49470207205511463,0.7764411039044044,0.8091542465230664,0.9115765817493134,62.83077539641064,0.49358539681176394,46.49685600478854
8,10.5,55.411067633042705,1.043041987249685,0.5134574399248887,0.8091018612531933,0.8007732996947082,0.9075896543475128,68.17362061188776,0.5355576685073917,46.49685600478854
8,12.0,61.75778607165376,1.0555804546135887,0.5206445487726277,0.820300571850408,0.7979297405020352,0.9072479797761462,69.95886950686094,0.5495822094854971,46.49685600478854
8,13.5,55.411067633042705,1.043041987249685,0.5131586335800387,0.8091018612531933,0.8008077510176391,0.906928001810235,68.1339470015624,0.5352460009436565,46.49685600478854
8,15.0,41.216391476338735,0.9977427318250119,0.4947695809113795,0.7764411039044044,0.8090575178086838,0.9118341226656278,62.83934951409651,0.493652753282436,46.49685600478854
9,9.0,32.67375673437458,0.9519102814913561,0.48537095384447776,0.7688382976917587,0.8034194263059702,0.9173561081600761,58.81389176705933,0.46202960130182485,46.49685600478854
9,10.5,45.02000013953847,1.0128606871270214,0.5027451007605122,0.8022462475140468,0.7957288309871099,0.9094688107655448,64.81979887701799,0.509210748206036,46.49685600478854
9,12.0,50.01130914324605,1.0291138673157423,0.5094376621167032,0.8137036759792639,0.7945296599389416,0.9072036934370559,66.7366797773873,0.5242693626172107,46.49685600478854
9,13.5,45.02000013953847,1.0128606871270214,0.5028049351952149,0.8022462475140469,0.7958719364823609,0.9095017261778857,64.82751343458898,0.5092713521526828,46.49685600478854
9,15.0,32.67375673437458,0.9519102814913561,0.4857470055506893,0.7688382976917587,0.8035492812924017,0.9180399763146565,58.85945910925968,0.46238756878734,46.49685600478854
10,9.0,23.853931277968695,0.8773667250613628,0.4621997675185828,0.757461038596879,0.7709517045454546,0.9334592912926059,51.620356465384724,0.40551869635190235,46.49685600478854
10,10.5,34.63479616533371,0.9642046537630657,0.48885521459077924,0.7903631848392673,0.7858121501865671,0.9162480357436067,60.00115253262854,0.47135647292477156,46.49685600478854
10,12.0,38.749055964382315,0.9863991872887538,0.4978394310042392,0.801665429807767,0.7919458107191316,0.911300097736658,62.51037648450989,0.4910684101428771,46.49685600478854
10,13.5,34.63479616533371,0.9642046537630657,0.48936464786957656,0.7903631848392673,0.7857829990671642,0.9174053651044125,60.063679397340216,0.4718476708629697,46.49685600478854
10,15.0,23.853931277968695,0.8773667250613628,0.46333014400535877,0.757461038596879,0.7718911656207599,0.9344978913823506,51.746601524963026,0.40651045106819134,46.49685600478854
11,9.0,16.829321995177068,0.7826585293571621,0.4047264181835432,0.7463079565681449,0.6873476191485753,0.9453069824963305,40.32217899996356,0.3167625832475237,46.49685600478854
11,10.5,26.514344921367616,0.9038461636315566,0.4599534344473059,0.7779629640090903,0.7441194241858887,0.9334624556597791,52.91983753778668,0.4157271471743561,46.49685600478854
11,12.0,30.100472787851643,0.9337570792998368,0.48763404897517965,0.7888638534463076,0.7882422935040706,0.9190893456288284,57.96129060340006,0.45533174533821735,46.49685600478854
11,13.5,26.514344921367616,0.9038461636315566,0.4603529700421511,0.77796296400909,0.7441512254070556,0.9342912809827256,52.965806014563405,0.41608826588899117,46.49685600478854
11,15.0,16.829321995177068,0.7826585293571621,0.4047423204886116,0.7463079565681449,0.687643105495251,0.9448633977888875,40.32376331856169,0.31677502932222196,46.49685600478854
12,9.0,14.404529570653823,0.7386216095866371,0.3739038352568097,0.7420881951984503,0.6447247074287653,0.9455154033757995,35.15540022983852,0.2761734526280016,46.49685600478854
12,10.5,23.731172661666367,0.8760418877074063,0.4431372475254095,0.7731414904123816,0.7221315298507462,0.9373006121143532,49.416643684976044,0.38820679083562387,46.49685600478854
12,12.0,27.15575340690889,0.9096442659768882,0.4826549657179645,0.7838475647970454,0.7844884243554953,0.9231890089674281,55.88798891438569,0.43904432201061794,46.49685600478854
12,13.5,23.731172661666367,0.8760418877074063,0.44412094436774413,0.7731414904123813,0.7221991074457259,0.9392811924644315,49.526341067949694,0.38906855047431455,46.49685600478854
12,15.0,14.404529570653823,0.7386216095866371,0.37399632859715276,0.7420881951984503,0.6444649974559024,0.9462682154521629,35.164096691580134,0.27624177020792184,46.49685600478854
