tower_y_m,width_m,height_m,mirror_count,total_area_m2,predicted_power_mw,predicted_unit_area_power_kw_m2
-98.19522942123845,6.346846385718665,6.346846385718665,3180.0,128098.21975963406,62.864346269854565,0.48056411449297287
-89.42877435689361,6.832620620461846,6.692232720195025,2921.0,133564.1483476082,61.03545773998516,0.4563469333595749
-93.56891792431789,7.185145681707685,7.1163727987578085,2741.0,140153.2924545862,60.01543912555475,0.42928347604153544
-89.58236193547808,7.230929618387576,5.989896693029317,2732.0,118329.80848858887,56.134636278664786,0.4816027919361101
-71.30090211281401,6.757240693847489,6.757240693847489,2953.0,134834.87119941984,61.91614792428792,0.4558095759292087
-59.76294368675144,6.740613655533169,6.432168509381411,2978.0,129116.4398835217,61.02327176625339,0.4715511308800211
-53.110118921919714,6.354155088819764,6.354155088819764,3159.0,127545.5312942734,63.29392740835965,0.48265687847962224
-92.4401355808532,6.902584424796403,6.902584424796403,2885.0,137457.76297405988,61.194008721511445,0.4448187100691114
-107.73244492525211,6.30432285859302,6.30432285859302,3199.0,127142.61297050571,62.834228876752334,0.4824092137468823
-84.38900878699049,6.427167118807421,6.346434770738092,3118.0,127181.96307228891,62.544670337734644,0.48014282171897815
-53.29952486102635,6.492591899108393,6.492591899108393,3092.0,130339.39366539364,62.865171092743566,0.4736967088867512
-66.20693017760789,6.896290085343824,5.976570397165106,2889.0,119073.49541063682,58.468112824657915,0.4895888619338296
-58.2319598921578,6.402057760124594,6.301037768581857,3140.0,126666.36831360916,62.768143135149664,0.4839418636930309
-93.36642232223787,7.180188874107656,6.478251582333706,2747.0,127776.89711183724,58.0272569028815,0.45951899217624365
-90.8745933439097,7.057643800022621,6.43139549230022,2803.0,127229.5673563982,58.712382520469816,0.4642519179383068
-51.22730760661058,6.418494913129426,6.039799033275838,3123.0,121067.5276968978,61.85652453576294,0.49616237068920604
-98.20567206792182,6.441480041125679,6.400708361073861,3126.0,128885.08990054297,62.44620839250543,0.47637526721503504
-51.209889826151205,6.446427359190556,6.446864446420666,3107.0,129124.5690834759,63.027261199739165,0.4767826139022896
-87.00621332986353,6.488762252714262,6.931325821731356,3090.0,138974.99134174053,64.01206694446897,0.45149005082984983
-103.67741059680326,6.922972899830961,6.083811170614874,2862.0,120541.88732463086,58.231901388098606,0.4819037906475826
-80.21591341154934,6.419218725870235,6.416055001230509,3134.0,129077.11332529181,62.86932647415129,0.47727649052688936
-91.54986376110944,6.676865439555266,6.672569929120724,2997.0,133521.8991036274,61.93987214674166,0.45994959554522913
-60.28203263975577,7.161762528474224,6.700797469181717,2748.0,131875.2015801701,59.21871423421672,0.45164376279757246
-96.38131352055595,6.697321744103616,6.549153365922859,2984.0,130883.57313330461,61.33989257879713,0.4649881340892019
-71.30090211281401,6.767573598153124,6.757240693847489,2949.0,134858.13483862602,61.849958722121436,0.4556221725213521
-79.844462375784,6.573547840982984,7.233798757684179,3044.0,144747.4423940906,64.51578490014876,0.4362932581800012
-98.19522942123845,6.3972649566942925,6.346846385718665,3144.0,127654.12785415824,62.54753206221154,0.47967719236463086
-67.12019829931026,6.777831360940626,6.959707784675581,2949.0,139109.4190478865,62.46733949104943,0.446278720474319
-104.33797690136599,6.519728451140921,6.519361173407163,3076.0,130743.73288051841,62.23221298190386,0.46880759341108574
-89.65205131953952,6.414214155018094,6.405886889189448,3119.0,128155.74999310132,62.75918891946641,0.47727724411624334
-83.95083833322614,7.005636726289045,6.418301610462359,2834.0,127428.79639384491,59.09771637745224,0.46630992383559056
-82.62526297551564,6.419218725870235,6.316516709181004,3126.0,126750.24192061351,62.51386969080494,0.48177045806075125
-60.0,6.8,6.711850162171721,2948.0,134548.43309095918,61.57122357180275,0.4576517920289853
-87.59138729618789,6.9379339081173415,6.420688797013501,2869.0,127803.37635291407,59.50178538569969,0.4672384345449751
-65.81157903461832,6.570883839524308,6.742645670278691,3062.0,135662.3431825877,63.09696635089837,0.4601124608049381
-53.09224317600824,6.354155088819764,6.354155088819764,3159.0,127545.5312942734,63.29408296625957,0.4826579301405627
-96.25795886970324,6.787583252240802,6.336010483372886,2941.0,126481.23020895696,60.06780441678708,0.473360130840993
-76.44354988921,6.510761681028185,6.338640081650296,3084.0,127274.75235640316,62.06856295973216,0.47940075495477
-99.09919519129821,6.513210360253981,6.491737836218747,3078.0,130144.16261494931,62.27628316544525,0.47074897364135837
-66.75384309778576,6.317141879605275,7.157151266059187,3187.0,144093.0023847563,66.04685795142704,0.4454121863113445
-59.390546948437986,6.787583252240802,6.459686162650926,2954.0,129520.07258685555,60.81719967011623,0.46944835797749496
-79.844462375784,6.557592312355249,6.055492157689104,3052.0,121193.23780104976,60.787553670851715,0.4915137977319218
-51.33076324923168,6.506710910632077,6.500948063660498,3086.0,130537.15099961012,62.81951754352822,0.4731705326407159
-89.65205131953952,6.439347109652952,6.414214155018094,3107.0,128329.51273707219,62.62896391599569,0.47644483201611015
-53.88563327284244,6.935155944018794,6.492591899108393,2869.0,129182.85691711365,60.02869759140191,0.4656030794937718
-91.27495735281911,6.519728451140921,6.481101392534686,3080.0,130145.4651224033,62.32135378785924,0.4717816880830998
-86.54305074421416,6.751266437022618,6.4,2963.0,128025.61569854732,60.64984513753478,0.47171313602403486
-107.73244492525211,6.311980604119743,6.311411325353782,3197.0,127360.50626720444,62.80912456005956,0.48194118202423836
-88.29417523244682,6.768928912563348,6.991359573332774,2959.0,140031.7632080599,62.39567439936933,0.4434805389626583
-98.19522942123845,6.346846385718665,6.344045507097002,3180.0,128041.68970621962,62.85512764518861,0.48069510044362035
-45.113366291373595,6.5567454933982345,6.56707839768806,3068.0,132103.97406134297,62.777224451832836,0.46961532294817193
-106.43476551477342,7.228466304557378,6.067496863604641,2732.0,119821.95919745941,56.15403937101153,0.47659100286582723
-100.59925656573631,6.697321744103616,6.5236927755688825,2986.0,130462.13066032006,61.18578870401071,0.4657901058081215
-47.28633249360435,6.538022939396679,6.501315341394256,3070.0,130492.6489335417,62.657325661445284,0.47283719398193547
-48.90758982377327,6.446864446420666,6.446864446420666,3107.0,129133.3241189545,63.045362124312035,0.47691902439555683
-51.22730760661058,6.445023870026212,6.082528241014466,3111.0,121957.54551742293,61.827859180943335,0.4936841298122574
-80.0,6.790211477597609,6.4,2956.0,128459.93681778263,60.47153222570908,0.47134175571409737
-62.448685180385624,6.317141879605275,6.4166801716547806,3191.0,129347.43721789464,63.661812757167276,0.47994404899126064
-85.0928611481446,6.709886194492836,6.798036032321115,2990.0,136386.00388757954,62.21587673448227,0.4539564096614167
-59.76294368675144,6.734005569147042,6.942805521788592,2980.0,139323.61532670306,62.75378304014413,0.4482582758650328
-53.273558297275734,6.714415194803366,6.507186922677181,2981.0,130245.71710691633,61.49223711069546,0.46894902850042147
-60.017875746405785,6.7918507641852965,6.3470058043047235,2952.0,127254.56868809837,60.40825036334929,0.4745277637288661
-87.66154018396193,6.4472428880972545,6.507293846763678,3107.0,130351.40104816918,62.91060174230434,0.47209397023795946
-96.66737246787717,6.421107346619207,6.512496597925625,3130.0,130888.58641678894,62.96309211541204,0.47162132520880085
-96.1751092675015,6.639109114073657,6.71134176161435,3010.0,134117.56407416292,62.22904214122364,0.45838532446689895
-50.90951067879031,6.46494599533251,6.104189021784021,3095.0,122138.76608866367,61.77473509768042,0.4923280179934187
-86.93878095165974,6.639117215245245,6.598022858825913,3024.0,132466.462577405,62.0060305182859,0.4644814477589013
-79.844462375784,6.565525393970768,6.283366289944294,3048.0,125740.97565368743,61.5079981339422,0.4808228709797322
-95.98800396143798,6.414214155018094,6.405886889189448,3132.0,128689.9034877824,62.669236584396096,0.4768013505721754
-107.73244492525211,6.30432285859302,6.389034286890704,3199.0,128851.0331424756,63.110701416415445,0.4784309717311348
-50.904931680577604,6.416802970533949,6.446864446420666,3119.0,129027.5996039857,63.21984697452849,0.47734871476421314
-98.22214285052824,6.346846385718665,6.35487676490889,3180.0,128260.29667401745,62.89034521249236,0.48018619598419127
-55.225315158010076,6.349940493909171,6.354155088819764,3164.0,127662.67520853133,63.30281278331094,0.48261294398480575
-60.07851699478863,6.462138707959329,6.4550228126152165,3108.0,129644.7896345253,62.88167464631433,0.47562108566469363
-79.8381417700097,6.568295393081771,6.054872098971228,3046.0,121139.99421173132,60.71757908754243,0.4913493837017271
-59.95919208475964,6.7918507641852965,6.354501819593727,2952.0,127404.86037238117,60.43373818254988,0.47418453419927303
-48.47349106258646,6.316265786519954,6.333028458355712,3187.0,127483.47694232666,63.508438434146484,0.48461890232440996
-91.27495735281911,6.601745690825824,6.481189272300174,3037.0,129944.61509344655,61.80439047308825,0.47031637760197237
-85.6416612298362,6.3965045536414715,6.319241513429945,3143.0,127043.38251626333,62.63242304335034,0.48187817180437487
-80.01278503349299,6.427167118807421,6.345916272962396,3134.0,127824.15265557723,62.58816724225851,0.4803995173224581
-97.50757895930973,6.302360912292102,6.39086724055452,3180.0,128082.61501821008,63.298756566811676,0.47934418321367495
-76.44354988921,6.303282739211863,6.3396244609560926,3192.0,127553.74183755287,63.37972712614061,0.48308774478732947
-51.360741000955,6.3442915932659885,6.288073695962698,3169.0,126422.0993131249,63.15327113574977,0.4860018500001645
-49.7422503520968,6.439940701578765,6.454033168878129,3107.0,129138.07690640785,63.10587641424986,0.4766631788277096
-62.44828637218997,6.3031313387462,6.316645046994682,3193.0,127128.15622117391,63.41870906961214,0.48483027472032303
-84.63869739624037,6.827972904126033,6.38198904199347,2919.0,127198.484850976,60.12071916014621,0.4712524613438754
-79.844462375784,6.565525393970768,6.0809926271590555,3048.0,121691.13029516515,60.82367284733984,0.49019061241674156
-107.93988639872813,6.519728451140921,6.519728451140921,3078.0,130836.11223782526,62.16614181987931,0.46839696146982635
-51.22730760661058,6.436887285616656,6.040416832000051,3111.0,120960.29145311349,61.74074237916748,0.4957938700557057
-89.65205131953952,6.573323131187161,6.040004813199027,3053.0,121212.96393085625,60.52875985527424,0.4914272331682959
-85.3106540594503,6.432292103667827,6.416055001230509,3112.0,128432.05303450511,62.733012598797025,0.47676106829507814
-54.578567280215324,6.34730454999279,6.365993746216702,3167.0,127968.65569054877,63.364468714980326,0.4821510376065293
-89.65205131953952,6.3430828433643,6.405886889189448,3177.0,129091.26727658261,63.20498639438122,0.4785313094537219
-93.83432318966025,6.4472428880972545,6.3545393838240996,3108.0,127332.45650422684,62.32456823308604,0.478789493652449
-51.21446882436392,6.46494599533251,6.104189021784021,3097.0,122217.69259340595,61.77193110176838,0.4923093136003066
-51.600009475684296,6.348244888705895,6.288073695962698,3163.0,126261.36686773635,63.125797072329576,0.4859141771056523
-49.34440953451052,6.4766904614455925,6.446864446420666,3103.0,129563.73398213199,62.85013650642921,0.47634070690156516
-92.2439712913676,6.777208919157102,6.397783185271357,2949.0,127866.02502159437,60.399707719765445,0.47097094127113925
-76.4498704949843,6.510761681028185,6.338640081650296,3084.0,127274.75235640316,62.06851185515165,0.4794004815257933
-62.88901106354736,6.317141879605275,6.320722936324276,3189.0,127333.27348611948,63.3395455438533,0.484361933891498
-53.09224317600824,6.380531823599201,6.346659073530761,3151.0,127599.93466561477,63.10023417895154,0.4825162723189635
-98.19522942123845,6.338264484442906,6.093545292929311,3180.0,122819.55545216754,62.076920907855396,0.4925160354110691
-95.62676350074892,6.5261862737212715,6.504614029072339,3070.0,130322.49097262722,62.2925075580836,0.4702210196485208
-98.6295365146967,6.414974558070916,6.415177701987149,3142.0,129303.3598788669,62.65353957763327,0.47612719771158446
-83.82028985848815,6.419218725870235,6.4169439913467645,3122.0,128600.69667425878,62.83481256462176,0.4770389319758241
-106.30828222186628,6.346846385718665,6.345186542419135,3167.0,127541.18417405924,62.724514482299455,0.4798834429256417
-107.15055329241767,6.516047938021666,6.3033384792872225,3078.0,126422.24984648413,61.5024036483212,0.47875100822048766
-60.253451542941676,6.804508878385987,6.4,2946.0,128294.93219664076,60.503137547048915,0.4718437722269869
-53.09224317600824,6.361078838824076,6.3469863663623025,3157.0,127459.7098605799,63.225938046379355,0.48286129441454584
-51.350238316522976,6.46494599533251,6.1046858545146865,3093.0,122069.77428993864,61.7723305993065,0.4922779180483189
-79.9872707297159,6.391294036179377,6.416055001230509,3150.0,129171.71630526478,63.04694606075436,0.47778665370810636
-52.88966742577488,6.445023870026212,6.2765745750785555,3104.0,125565.09686281436,62.45588848025515,0.48457669594299396
-48.90758982377327,6.713273278353656,6.446864446420666,2981.0,129016.37675844312,61.33840041314142,0.4720262443140535
-51.22730760661058,6.418237317110367,6.081910442290252,3123.0,121906.75646097529,61.997469426278634,0.494208032441575
-79.844462375784,6.434319371670886,6.42908322814178,3130.0,129478.00498915036,62.821209420248124,0.476421134599041
-52.678515354694014,6.514822367275615,6.500948063660498,3080.0,130445.76730918813,62.75576366819976,0.4729388456067878
-96.73083078933539,6.353696924545639,6.326940149215694,3166.0,127271.49089143235,62.77816911884956,0.4814965302812849
-87.56216898335637,6.812289524397053,6.502648268937633,2929.0,129748.6155394515,60.58392450571766,0.46574933111458117
-58.2319598921578,6.403324992394648,6.301037768581857,3140.0,126691.44083177001,62.760031324807066,0.48391840001800096
-50.279734920228506,6.354155088819764,6.354850423874298,3167.0,127882.52624029266,63.32143100445231,0.48279557625167097
-62.88901106354736,6.317141879605275,6.30792138128548,3189.0,127075.38148148266,63.29696735918483,0.4849546818677726
-50.90951067879031,6.46367876306254,6.104189021784021,3095.0,122114.82494732799,61.78285812412343,0.492351438304468
-53.02397799057533,6.348244888705895,6.145157480368997,3163.0,123391.68091923824,62.6391123810381,0.49245665469949285
-51.22730760661058,6.445023870026212,6.173639981964601,3111.0,123784.37867853694,62.129413430736676,0.48945007495981646
-51.21446882436392,6.46494599533251,6.107924160247129,3097.0,122292.47730319278,61.784286011049375,0.49213563510253666
-89.65205131953952,6.573323131187161,6.040002372685948,3053.0,121212.91495377212,60.52875157232275,0.4914273459078835
-57.67533282903021,6.31580411942155,6.257470595893786,3184.0,125834.73207638935,63.17960706998256,0.48758517598781626
-76.8319767103578,6.430293001269518,6.039799033275838,3124.0,121328.90436238481,61.568854451467274,0.4946780999892638
-50.90951067879031,6.46360486740943,6.104189021784021,3095.0,122113.42887628629,61.783331798064054,0.4923528040218188
-95.23921032311114,6.4426606196376355,6.054872098971228,3112.0,121397.52052220008,61.33158741913348,0.49269234954875507
-81.58628576834244,6.591342207649021,6.042344798579347,3036.0,120915.26475507932,60.51203194254018,0.49143066253020473
-85.6416612298362,6.397381704459369,6.319241513429945,3143.0,127060.80393853359,62.626917690468,0.4818626191151506
-51.360741000955,6.345333647745429,6.288073695962698,3169.0,126442.86423430686,63.14659554802958,0.48598255732637574
-98.33727647452285,6.4472428880972545,6.044523125943306,3122.0,121665.92827278475,61.22287049963882,0.49285126678575575
-96.71275010322853,6.338264484442906,6.093545292929311,3168.0,122356.08543159332,62.09863895564027,0.49263350627975816
-52.93213625491954,6.354254239984241,6.212718762266793,3157.0,124629.50315319352,62.82546742776356,0.48921547285407446
-58.44175750664186,6.765483842902842,6.2763399379595,2962.0,125773.85522366491,60.35278304251429,0.4783572938294675
-48.55676957206408,6.418494913129426,6.03899539127549,3119.0,120896.37368065967,61.87897128859168,0.4963656391735755
-98.19522942123845,6.346846385718665,6.3409109523636005,3180.0,127978.42507734956,62.84480813924793,0.48084167695164504
-64.17074434804053,6.492561468905539,6.104189021784021,3092.0,122541.59498989448,61.48868515387681,0.4911119549960554
-79.844462375784,6.568295393081771,6.059795980298934,3046.0,121238.50644217775,60.73421896133148,0.4911212868794194
-52.894710834231226,6.343463210576205,6.234317016077732,3165.0,125166.76340837707,62.9665648173425,0.4884160825038751
-46.20288345524245,6.443841531034727,6.173639981964601,3104.0,123483.1967425177,62.184544386497464,0.4897931711153398
-58.88983477990949,6.418237317110367,6.025922867125105,3138.0,121364.66986361505,61.74518650022185,0.4963800344985583
-54.46889652551972,6.46367876306254,6.080730644087975,3094.0,121606.23419992605,61.673331729994594,0.4932312985029781
-96.35733007032968,6.4472428880972545,6.3209239288660966,3110.0,126740.37404288152,62.17596509147505,0.48016090619471047
-82.62526297551564,6.419218725870235,6.302686733635535,3126.0,126472.72302422614,62.46767509412919,0.4824122323278424
-92.49057430366467,6.338264484442906,6.093545292929311,3169.0,122394.70793330784,62.157306977513564,0.4929448548070304
-63.163485922670745,6.365644014724591,6.287389036526248,3158.0,126393.51946722508,62.917346377993105,0.48499961187611357
-80.01278503349299,6.436646049593534,6.402232018043392,3128.0,128901.44366528331,62.715942824052966,0.477617263957792
-58.2319598921578,6.403324992394648,6.325670954791288,3140.0,127186.72652402712,62.841934844439855,0.48277839219893837
-79.844462375784,6.565525393970768,6.0804567203367705,3048.0,121680.40587714077,60.821855932894394,0.4902154086779171
-51.22730760661058,6.440614699052567,6.0486992057253985,3111.0,121196.28789624198,61.74424484628465,0.49533954460448665
-52.17081945832674,6.342014048740576,6.352883633278475,3163.0,127437.51434891789,63.3757034180214,0.4829960929236433
-46.7622684709856,6.510761681028185,6.338640081650296,3080.0,127109.6748565894,62.29677451840489,0.48087787444798163
-48.001940003883604,6.485824883410048,6.104189021784021,3091.0,122374.85694717351,61.66835253017552,0.49212633619537016
-80.96258208582373,6.572877661571107,6.340656061198928,3042.0,126779.47672962275,61.643629646880335,0.477984526553883
-94.98900733952425,6.351655788620234,6.340087687680499,3168.0,127575.53316863217,62.86026937199102,0.48105807660522176
-62.88901106354736,6.316272167242098,6.30792138128548,3189.0,127057.88638125599,63.30250856877304,0.4849706744062252
-51.350238316522976,6.4639042177184205,6.105465423298479,3097.0,122223.55004135596,61.78158739354247,0.4922609255851021
-79.8381417700097,6.568295393081771,6.3379300274145915,3046.0,126803.14204585979,61.67388291017637,0.4782458781685623
-54.70895363577145,6.445023870026212,6.082528241014466,3110.0,121918.34347771948,61.79674891964806,0.49347897502841226
-51.22730760661058,6.445023870026212,6.047149481580098,3111.0,121248.18478893951,61.7108715911848,0.49533022752185163
-52.9359989340044,6.471391066256105,6.347240441423779,3098.0,127251.82182265281,62.5210362094126,0.4808157789395042
-51.22730760661058,6.445023870026212,6.083331883014813,3111.0,121973.65891664664,61.83051723135347,0.4936467501690596
-51.22730760661058,6.436887285616656,6.108114391063732,3111.0,122315.94565757604,61.96465272601501,0.4926447847923998
-51.615963389991215,6.761183754270034,6.3470058043047235,2957.0,126894.54687807825,60.674215177836544,0.47557683886455004
-96.73083078933539,6.353696924545639,6.329966096740341,3166.0,127332.3602601538,62.78815609664109,0.48135519389152337
-53.018934582118995,6.407344719618855,6.181072513184926,3135.0,124159.36240121651,62.379560677073954,0.48969522414407
-83.26583101355872,6.530493227144061,6.070237227996922,3076.0,121937.69418972387,60.9756450094078,0.4911547919379213
-50.54851636306147,6.7918507641852965,6.372401381991388,2939.0,127201.09323696655,60.57277935384543,0.4739198858521969
-76.70539656958478,6.554125819985856,6.1044510048551,3064.0,122588.61759993485,61.00307276569957,0.48944897880414534
-51.360741000955,6.33970580539559,6.280792318892422,3169.0,126184.43204368865,63.158491525012984,0.48642394218231083
-98.66684384170838,6.516047938021666,6.3451317493841985,3076.0,127177.78183770801,61.7861108874097,0.4776187939302188
-89.65205131953952,6.580889985946036,6.040004813199027,3049.0,121193.50332306413,60.480757777842676,0.4912913988688233
-51.33971998054372,6.317141879605275,6.30860604072193,3185.0,126929.76475835442,63.39547105896146,0.4855550713760981
-50.90951067879031,6.362865334839425,6.104189021784021,3159.0,122695.97927516946,62.4288847387968,0.4942157622765907
-80.34844829683792,6.565525393970768,6.283366289944294,3048.0,125740.97565368743,61.50337968485145,0.4807998343616918
-58.2319598921578,6.372366459555686,6.300406490913963,3158.0,126788.95985547543,62.956045260259515,0.4845206444737617
-97.94759349077012,6.398062112749769,6.2878723072589,3142.0,126403.28079284613,62.35162765475654,0.4824393375611629
-94.46211222062617,6.378667678866751,6.093430299197571,3148.0,122356.35981038872,61.875773876033975,0.4920957361043913
-51.226399511906095,6.445023870026212,6.074883656605532,3111.0,121804.2680127288,61.80258447357021,0.4940397837494246
-81.28483919807978,6.579179060867734,6.0809926271590555,3044.0,121784.16741761121,60.72340016626994,0.4898772992577023
-99.17124014487555,6.4633718576903965,6.106085847184965,3120.0,123133.6186870512,61.315032930429325,0.4896429757654072
-50.70499386535804,6.424869127147376,6.1046858545146865,3117.0,122254.37453109388,62.03513666109316,0.4930583791531972
-92.47080424145834,6.463453341299153,6.054872098971228,3088.0,120850.06362803644,61.238194431303974,0.49251978655615647
-49.12390622100593,6.362865334839425,6.104189021784021,3163.0,122851.33980606553,62.44552975847565,0.49432619251214516
-48.442777655839734,6.437006947686618,6.040401038634856,3113.0,121039.98804765129,61.76613129708562,0.4959658242845548
-58.291080873262665,6.418237317110367,6.048254871873922,3134.0,121659.16947252284,61.824284579753595,0.4953724073078727
-79.844462375784,6.555931862373764,6.055492157689104,3054.0,121241.94921170855,60.79809015815469,0.49154379260185543
-53.314396948267046,6.353834118056872,6.134536262822598,3161.0,123208.90737017183,62.56552652125541,0.49282944796392913
-96.424698564686,6.562757429614293,6.093046220775097,3060.0,122360.78412438769,60.683307389833004,0.48869937643464795
-79.45105951776046,6.483351760686109,6.026246090124993,3096.0,120961.56582329798,61.16289094204679,0.49422537065711264
-52.92542083259274,6.46494599533251,6.045933805651736,3086.0,120621.35729154175,61.563741807004554,0.49491703214048377
-83.26583101355872,6.530493227144061,5.93592464653944,3076.0,119239.65029647076,60.51977999382767,0.4973637001716547
-48.710170542289795,6.4519289986275075,6.059445697725785,3107.0,121468.51737346298,61.73089936332279,0.49478725957250963
-81.58628576834244,6.590976246600733,6.039949376927543,3036.0,120860.61848546502,60.5062203378681,0.49154803371833145
-77.23499040966969,6.554125819985856,6.104208657509023,3064.0,122583.75081893997,60.9977902929779,0.4894375771029462
-58.202637690914294,6.4246746806979615,6.04405441161264,3134.0,121696.61520965013,61.7698807530058,0.49545362811650234
-98.19522942123845,6.338264484442906,6.096425917611488,3180.0,122877.61640451658,62.08656145691141,0.4923822904174501
-50.5627739963227,6.440614699052567,6.074651747947569,3113.0,121794.54153972803,61.83620353534723,0.49417271756004305
-51.22730760661058,6.4346303663322795,6.047149481580098,3113.0,121130.47745206102,61.777461767974984,0.49552221277113734
-50.915186808288006,6.363189786258901,6.039935727493017,3159.0,121410.65990813552,62.21407634701481,0.49719690148053564
-55.091884723564895,6.443696757071655,6.054061420890031,3114.0,121478.80893242393,61.707656132721446,0.49480635837906173
-89.06250486390692,6.436887285616656,6.040416832000051,3107.0,120804.76552389059,61.400627935676624,0.49388223705401096
-51.90686461515051,6.513633747732853,6.03899539127549,3082.0,121232.94849205285,61.23806401305197,0.49440228085650295
-49.31279755485632,6.324743068811907,6.090643274853262,3185.0,122691.78597159036,62.64307373941233,0.49564870843339864
-59.962463953454204,6.46494599533251,6.110545376938614,3108.0,122779.5069451158,61.71856924671266,0.4915263194206265
-49.61775987958601,6.351638278505369,6.358083371691205,3167.0,127896.90620018792,63.354340138141325,0.48273382491324635
-50.554057538193724,6.502350411073085,6.043902702056821,3089.0,121396.38167412391,61.33908248860082,0.4944646623543202
