month,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
4.0,13.5,55.854864217350375,1.0440430323468195,0.5228354868499426,0.8091647820945013,0.7970587219854798,0.9279695911509829,68.6356464270144,0.5458627471093398,43.21545230505612
4.0,15.0,41.57337310310389,0.9992774792374354,0.5034244278831352,0.7765579255638088,0.8059710878314394,0.9307890259198723,63.253805206987295,0.5030606932816074,43.21545230505612
5.0,9.0,47.04822444326277,1.0199091178996695,0.5080329655889393,0.7789746036094766,0.8080635456123737,0.9284052805653045,65.15078309382749,0.5181474537977683,43.21545230505612
5.0,10.5,62.76513036365249,1.0572471411640105,0.5294897489484044,0.8102311225671722,0.8002559777462122,0.9299071222010267,70.38827915903019,0.5598015233513501,43.21545230505612
5.0,12.0,70.79419234787487,1.067847324679981,0.5375054710789617,0.8209552790210343,0.7972153172348485,0.9314472856136405,72.17026914278078,0.573973779292522,43.21545230505612
5.0,13.5,62.76513036365249,1.0572471411640105,0.529339860999426,0.8102311225671722,0.8003866792929293,0.9294505336367277,70.36835364618274,0.5596430547457978,43.21545230505612
5.0,15.0,47.04822444326277,1.0199091178996695,0.5087895041086202,0.7789746036094763,0.8081190321180556,0.9298483741270007,65.24780254007683,0.5189190543320331,43.21545230505612
6.0,9.0,48.9252690216093,1.0258814453378147,0.5099597692508789,0.7792257324120568,0.8091029928188131,0.9285830546074015,65.78083208991826,0.5231582651432302,43.21545230505612
6.0,10.5,65.1659979065255,1.0608998716279545,0.5315198770926935,0.8098030860318508,0.8016813644255051,0.9306168912362692,70.90227641536754,0.5638893693753447,43.21545230505612
6.0,12.0,74.04792869349822,1.0709280787201523,0.5393935696260325,0.8202983173353754,0.7985864504419192,0.9322662828683596,72.63272565582879,0.5776517191936116,43.21545230505612
6.0,13.5,65.1659979065255,1.0608998716279545,0.5313064145502007,0.8098030860318508,0.8016850635258839,0.9301636340712348,70.8738015062542,0.5636629069914167,43.21545230505612
6.0,15.0,48.9252690216093,1.0258814453378147,0.5105482607834102,0.7792257324120568,0.8090721669823232,0.9298223565361228,65.8567429068532,0.5237619876871925,43.21545230505612
7.0,9.0,46.98556032732384,1.0197008955484417,0.507970478156812,0.7789602879909665,0.8080487492108586,0.9283827613944168,65.12947022604642,0.5179779514886712,43.21545230505612
7.0,10.5,62.68508886016276,1.057117685320367,0.5294082693368741,0.8102372011854985,0.8001869278724747,0.9298842473835587,70.36883013318158,0.5596468442708578,43.21545230505612
7.0,12.0,70.68941688781499,1.0677372307309512,0.5374319688189912,0.8209682339198368,0.7971585976957071,0.9314296640385116,72.15296041284898,0.5738361220930726,43.21545230505612
7.0,13.5,62.68508886016276,1.057117685320367,0.5292650477110287,0.8102372011854985,0.8003496882891414,0.9294058348118441,70.3497931463337,0.5594954421572561,43.21545230505612
7.0,15.0,46.98556032732384,1.0197008955484417,0.5087338553875174,0.7789602879909664,0.8080882062815656,0.9298633679418098,65.22734669083405,0.5187563679344629,43.21545230505612
8.0,9.0,41.216391476338735,0.9977427318250119,0.5020943330219891,0.7763285798529632,0.8058107934816919,0.9289070143665688,62.98979055296422,0.5009609714632167,43.21545230505612
8.0,10.5,55.411067633042705,1.043041987249685,0.5222946729272584,0.8089975261661589,0.7967689591224747,0.9277090296263043,68.49890976737659,0.5447752735799717,43.21545230505612
8.0,12.0,61.75778607165376,1.0555804546135887,0.5299088421947314,0.8201989234061996,0.7936715790719697,0.9286785878725065,70.33294104495823,0.559361416547675,43.21545230505612
8.0,13.5,55.411067633042705,1.043041987249685,0.5224116524568762,0.8089975261661589,0.7968392420296717,0.9279808302361214,68.51425162449151,0.5448972881410119,43.21545230505612
8.0,15.0,41.216391476338735,0.9977427318250119,0.5031324539013897,0.776328579852963,0.8058860085227273,0.9309614423548026,63.120027069215126,0.5019967490253945,43.21545230505612
9.0,9.0,32.67375673437458,0.9519102814913561,0.4927999138613943,0.7687498387007591,0.8011375966698232,0.9338968399038777,58.98382232512048,0.46910130472271594,43.21545230505612
9.0,10.5,45.02000013953847,1.0128606871270214,0.5109048072375252,0.8021659363503514,0.7919823232323232,0.9283572248206612,65.06627970721267,0.517475394115098,43.21545230505612
9.0,12.0,50.01130914324605,1.0291138673157423,0.5183659218609358,0.8136260496727529,0.7909478081597222,0.927380083370513,67.07584381796588,0.5334575585309974,43.21545230505612
9.0,13.5,45.02000013953847,1.0128606871270214,0.5112888792658049,0.8021659363503514,0.7921833076862373,0.92900799559491,65.11519319885682,0.5178644055735677,43.21545230505612
9.0,15.0,32.67375673437458,0.9519102814913561,0.49354651414680734,0.7687498387007591,0.8012793955176768,0.9355403346273594,59.07318382325391,0.46981200121056493,43.21545230505612
10.0,9.0,23.853931277968695,0.8773667250613628,0.4665794316237267,0.7574028293885543,0.7658679075915404,0.9477285138962087,51.47223435489988,0.4093612679047012,43.21545230505612
10.0,10.5,34.63479616533371,0.9642046537630657,0.495640213396411,0.7903110022367219,0.7817284169823232,0.9332317216080228,60.089975978786796,0.47789860034893844,43.21545230505612
10.0,12.0,38.749055964382315,0.9863991872887538,0.5063200892680019,0.8016155551436259,0.789364593197601,0.9299558276044697,62.79775770426953,0.4994337245619263,43.21545230505612
10.0,13.5,34.63479616533371,0.9642046537630657,0.4964631604508997,0.790311002236722,0.7818689827967171,0.9349328614107828,60.189747682937224,0.4786920897286771,43.21545230505612
10.0,15.0,23.853931277968695,0.8773667250613628,0.4676579850912552,0.7574028293885543,0.7658296835542929,0.9501020193758534,51.59121850439769,0.4103075548283102,43.21545230505612
11.0,9.0,16.829321995177068,0.7826585293571621,0.4070433577529872,0.746277041504456,0.6830956044823232,0.9563305041496987,40.05707803972131,0.31857595576355413,43.21545230505612
11.0,10.5,26.514344921367616,0.9038461636315566,0.46278008935438936,0.7779355087921279,0.7370876736111112,0.9486089581244396,52.59390970561916,0.41828200836803375,43.21545230505612
11.0,12.0,30.100472787851643,0.9337570792998368,0.495456001552308,0.7888383241307876,0.7866630168876263,0.9355128860117536,58.170831640649524,0.4626355489310585,43.21545230505612
11.0,13.5,26.514344921367616,0.9038461636315566,0.4638884893178084,0.777935508792128,0.7373983980429293,0.9506890620783065,52.7198768527259,0.41928383142273945,43.21545230505612
11.0,15.0,16.829321995177068,0.7826585293571621,0.40766136722885077,0.7462770415044558,0.6831190321180556,0.9575696293528463,40.117896262970575,0.3190596461510623,43.21545230505612
12.0,9.0,14.404529570653823,0.7386216095866371,0.3767551179452771,0.7420671691038708,0.6419492779356061,0.9563424256390142,34.99028194230317,0.2782794716367439,43.21545230505612
12.0,10.5,23.731172661666367,0.8760418877074063,0.4454544976140514,0.7731230306496301,0.7151409110637627,0.9521574077345043,49.06756341089752,0.39023679897756797,43.21545230505612
12.0,12.0,27.15575340690889,0.9096442659768882,0.49066971479609506,0.783830921297867,0.7835693359375,0.9390453311243587,56.12122101301041,0.4463348925527829,43.21545230505612
12.0,13.5,23.731172661666367,0.8760418877074063,0.4458137385686324,0.7731230306496302,0.7146329012784091,0.9538918741806016,49.107134407291326,0.39055150910156083,43.21545230505612
12.0,15.0,14.404529570653823,0.7386216095866371,0.3765288864597413,0.7420671691038708,0.6409024325284091,0.9577746074621143,34.9692712032685,0.27811237217275825,43.21545230505612
