month,solar_time,mirror_id,optical_efficiency,cosine_efficiency,atmospheric_efficiency,shadow_blocking_efficiency,truncation_efficiency
1,9.0,95,0.5097494386703944,0.8298066407166101,0.976773659272935,0.8671875,0.7882882882882883
1,9.0,96,0.44973129666113226,0.8057757271810653,0.976773669345637,0.78125,0.795
1,9.0,97,0.42743774420617364,0.7805602998121463,0.9767736830577668,0.72265625,0.8432432432432433
1,9.0,98,0.42894866835581413,0.7543075844913543,0.976773734340858,0.6875,0.9204545454545454
1,9.0,99,0.4620208749360313,0.7271787628449666,0.9767737379279093,0.72265625,0.9783783783783784
1,9.0,100,0.49589974996902114,0.6993598708566844,0.9767736805234631,0.83203125,0.9483568075117371
1,9.0,101,0.48996234995225396,0.6710541416220213,0.9767736849185237,0.91796875,0.8851063829787233
1,9.0,102,0.4736275342028001,0.6425039966115512,0.9767736870294668,0.96875,0.8467741935483871
1,9.0,103,0.4547506980546086,0.6139727215930316,0.9767737525325643,1.0,0.82421875
1,9.0,104,0.44208654305802536,0.5857698571676487,0.9767736911590975,1.0,0.83984375
1,9.0,105,0.4252355671446392,0.5582490789920178,0.9767737304528019,1.0,0.84765625
1,9.0,106,0.41255945253956217,0.531805041194139,0.9767736976580692,1.0,0.86328125
1,9.0,107,0.3985725661510244,0.5068944916798891,0.9767736842961865,1.0,0.875
1,9.0,108,0.3941751069894669,0.4840156462472392,0.9767736749466674,1.0,0.90625
1,9.0,109,0.3906655061935323,0.4637159295903422,0.9767736787205623,1.0,0.9375
1,9.0,110,0.3887528614348972,0.44656027280027105,0.9767737311040688,1.0,0.96875
1,9.0,111,0.3770359961417599,0.4331011119744615,0.9767737352919582,1.0,0.96875
1,9.0,112,0.35706258213049635,0.4238296029978266,0.9767736834377365,1.0,0.9375
1,9.0,113,0.3589802674225954,0.4191205116846069,0.9767737341407087,1.0,0.953125
1,9.0,114,0.36343770366455136,0.41917098418059384,0.9767736878906533,1.0,0.96484375
1,9.0,115,0.36016787604348605,0.42398234776085086,0.9767737310954687,1.0,0.9453125
1,9.0,116,0.3802924710819678,0.4333470975989341,0.9767737158383951,1.0,0.9765625
1,9.0,117,0.38747243890377847,0.4468914183469129,0.9767737641885431,1.0,0.96484375
1,9.0,118,0.3893768252972469,0.4641200850305762,0.9767737364260073,1.0,0.93359375
1,9.0,119,0.39115274883300144,0.48448098887732416,0.9767736799288811,1.0,0.8984375
1,9.0,120,0.40253812257052707,0.5074073492357112,0.9767737107580499,1.0,0.8828125
1,9.0,121,0.4185929356649117,0.5323558912222368,0.9767736827981991,1.0,0.875
1,9.0,122,0.4366370076779431,0.5585347956736265,0.9754782331008501,1.0,0.87109375
1,9.0,123,0.4533471498047431,0.5851580610729847,0.9754781854518743,1.0,0.86328125
1,9.0,124,0.4742897461976876,0.6121896990988501,0.9754782313043768,1.0,0.86328125
1,9.0,125,0.4908603757433917,0.6393643702210566,0.9754781992347674,0.97265625,0.8795180722891566
1,9.0,126,0.5023144626139731,0.6664564422744399,0.975478249300453,0.91015625,0.9227467811158798
1,9.0,127,0.505506481050332,0.6932628826414979,0.9754782317592576,0.8359375,0.9719626168224299
1,9.0,128,0.47173976481393903,0.7196071171777824,0.9754781985962068,0.734375,0.9946808510638298
1,9.0,129,0.4337318783265879,0.7453286515845666,0.9754782184247347,0.68359375,0.9485714285714286
1,9.0,130,0.42665434714882255,0.7702888850756058,0.9754782596244264,0.7109375,0.8681318681318682
1,9.0,131,0.45948109105073603,0.7943616426179031,0.9754782089395966,0.7734375,0.8333333333333334
1,9.0,132,0.49575265581869976,0.8174355161744219,0.9754782290688698,0.8359375,0.8084112149532711
1,9.0,133,0.5561611259005318,0.8394085520570173,0.9754782126323025,0.9140625,0.8076923076923077
1,9.0,134,0.636270624891998,0.860189146058871,0.9754782662888221,1.0,0.82421875
1,9.0,135,0.6445325428389397,0.87969699374666,0.9754782580469272,1.0,0.81640625
1,9.0,136,0.6578373589048407,0.8978562271430539,0.9754782408846099,1.0,0.81640625
1,9.0,137,0.6701074667160972,0.9146032169903936,0.9754782362399969,1.0,0.81640625
1,9.0,138,0.6878186714023832,0.9298782080159822,0.9754782120607308,0.95703125,0.8612244897959184
1,9.0,139,0.6946822866063891,0.9436294160627537,0.9754782658580708,0.91796875,0.8936170212765957
1,9.0,140,0.7002983836301948,0.9558096040075091,0.9754782394641419,0.88671875,0.920704845814978
1,9.0,141,0.6911041944674473,0.9663800129411865,0.9754781820563047,0.875,0.9107142857142857
1,9.0,142,0.6838111551008826,0.9753056863621347,0.975478197745873,0.85546875,0.91324200913242
1,9.0,143,0.6785638684822274,0.982560000269775,0.975478187547994,0.8515625,0.9036697247706422
1,9.0,144,0.6789390562913317,0.9881190499509258,0.9754782418646032,0.8515625,0.8990825688073395
1,9.0,145,0.67810488099446,0.9919660974374064,0.9754781985526275,0.8515625,0.8944954128440367
1,9.0,146,0.672586191378963,0.9940888648167575,0.9754781962879522,0.8515625,0.8853211009174312
1,9.0,147,0.6728515409387262,0.9944810720495544,0.9754781786031106,0.8515625,0.8853211009174312
1,9.0,148,0.6719451062123416,0.9931413176996956,0.9754782130544084,0.8515625,0.8853211009174312
1,9.0,149,0.6768114418896646,0.9900739335265056,0.9754782535362887,0.85546875,0.8904109589041096
1,9.0,150,0.6735400188342698,0.9852884216622484,0.9754781635625646,0.8671875,0.8783783783783784
1,9.0,151,0.6828293152691267,0.9787993390527217,0.9754781638813039,0.8828125,0.8805309734513275
1,9.0,152,0.6907383864840285,0.9706264572646134,0.9754781966297424,0.8984375,0.8826086956521739
1,9.0,153,0.6972161332588259,0.9607969607333341,0.9754782710079967,0.9140625,0.8846153846153846
1,9.0,154,0.695558609703769,0.9493405016540563,0.9754782108257469,0.9296875,0.8781512605042017
1,9.0,155,0.699130693094709,0.9362963312813536,0.9754782302887284,0.9609375,0.8658536585365854
1,9.0,156,0.6850042505134085,0.9217050387187798,0.9754782302887284,0.98046875,0.8446215139442231
1,9.0,157,0.6825732699181448,0.9056187007563801,0.9754782108257469,1.0,0.83984375
1,9.0,158,0.6693616487168494,0.8880898446566062,0.9754782710079967,0.99609375,0.8431372549019608
1,9.0,159,0.6520655491066092,0.869184660898042,0.9754781966297424,0.984375,0.8492063492063492
1,9.0,160,0.6041621958199433,0.8489695127757941,0.9754781638813039,0.9375,0.8458333333333333
1,9.0,161,0.5279809858547718,0.8275256814852553,0.9754781635625646,0.8671875,0.8198198198198198
1,9.0,162,0.47406464064731363,0.8049387365732832,0.9754782535362887,0.796875,0.8235294117647058
1,9.0,163,0.44371213955435096,0.7813054615555741,0.9754782130544084,0.73828125,0.8571428571428571
1,9.0,164,0.43506234244760233,0.7567322189310091,0.9754781786031106,0.69921875,0.9162011173184358
1,9.0,165,0.4486641072368806,0.7313375127780951,0.9754781962879522,0.6875,0.9943181818181818
1,9.0,166,0.49200147191649196,0.705257796699319,0.9754781985526275,0.79296875,0.9802955665024631
1,9.0,167,0.5043602073062388,0.6786400792964725,0.9754782418646032,0.88671875,0.933920704845815
1,9.0,168,0.49572637914844986,0.6516537084946233,0.975478187547994,0.94140625,0.9004149377593361
1,9.0,169,0.47943978059004005,0.62448861018677,0.975478197745873,0.98828125,0.8656126482213439
1,9.0,170,0.46070925168711896,0.5973637030225932,0.9754781820563047,1.0,0.859375
1,9.0,171,0.4460073092965631,0.5705210400434689,0.9754782394641419,1.0,0.87109375
1,9.0,172,0.43309620453259373,0.5442432620548062,0.9754782658580708,1.0,0.88671875
1,9.0,173,0.4165247004456602,0.5188476365252755,0.9754782120607308,1.0,0.89453125
1,9.0,174,0.40234265751736287,0.4947008412293008,0.9754782362399969,1.0,0.90625
1,9.0,175,0.39398068418463417,0.4722071128258765,0.9754782408846099,1.0,0.9296875
1,9.0,176,0.38805332209453247,0.4518141886747915,0.9754782580469272,1.0,0.95703125
1,9.0,177,0.3818777763177431,0.4339954773268926,0.9754782662888221,1.0,0.98046875
1,9.0,178,0.36889176523845796,0.41923719177003343,0.9754782126323025,1.0,0.98046875
1,9.0,179,0.3575738079729736,0.408000079449363,0.9754782290688698,1.0,0.9765625
1,9.0,180,0.34553629203489267,0.4006758133251629,0.9754782089395966,1.0,0.9609375
1,9.0,181,0.35259105744144265,0.3975441026994349,0.9754782596244264,1.0,0.98828125
1,9.0,182,0.34245795914408655,0.39872708836897536,0.9754782184247347,1.0,0.95703125
1,9.0,183,0.3542248494824449,0.40417885209711196,0.9754781985962068,1.0,0.9765625
1,9.0,184,0.36835970146259894,0.4136880266447166,0.9754782317592576,1.0,0.9921875
1,9.0,185,0.37863303051424285,0.42690626090599154,0.975478249300453,1.0,0.98828125
1,9.0,186,0.380824617278099,0.44339776535837744,0.9754781992347674,1.0,0.95703125
1,9.0,187,0.38603642669305405,0.46268549602089326,0.9754782313043768,1.0,0.9296875
1,9.0,188,0.3938722768470678,0.48428610090769836,0.9754781854518743,1.0,0.90625
1,9.0,189,0.4093854629298514,0.5077373780755877,0.9754782331008501,1.0,0.8984375
1,9.0,190,0.42010780806063386,0.532614274599277,0.9754782071679767,1.0,0.87890625
1,9.0,191,0.42774082774363426,0.5335420755899073,0.9741563979939667,1.0,0.89453125
1,9.0,192,0.4431876512135311,0.5576802370103421,0.9741563759451332,1.0,0.88671875
1,9.0,193,0.46067610601492087,0.5822515774422811,0.9741564540894477,1.0,0.8828125
1,9.0,194,0.4802993256454405,0.6070534871419991,0.9741564659406288,0.97265625,0.9076305220883534
1,9.0,195,0.49553757143272864,0.6319053383449691,0.9741563894839983,0.95703125,0.9142857142857143
1,9.0,196,0.5080480800849195,0.6566530555951118,0.9741564475289998,0.90625,0.9525862068965517
1,9.0,197,0.5031576473905977,0.681153637070999,0.9741563831607305,0.84375,0.9768518518518519
1,9.0,198,0.474069215385172,0.7052839185123804,0.9741563870344978,0.75390625,0.9948186528497409
1,9.0,199,0.4312701697912588,0.7289305453996995,0.9741564349623647,0.6640625,0.9941176470588236
1,9.0,200,0.4212201041088838,0.7519908287186198,0.9741564322617118,0.67578125,0.9248554913294798
1,9.0,201,0.433761046649363,0.7743797864126174,0.9741564163828937,0.71484375,0.8743169398907104
1,9.0,202,0.4625969188696956,0.7960092176190636,0.9741564019043767,0.765625,0.8469387755102041
1,9.0,203,0.5118575210188335,0.8168071152046766,0.9741563902840664,0.83203125,0.8403755868544601
1,9.0,204,0.5711949690481332,0.8367066221300452,0.9741564132319133,0.86328125,0.8823529411764706
1,9.0,205,0.6380410941790615,0.8556427928600608,0.9741564021551892,0.94140625,0.8838174273858921
1,9.0,206,0.6697528244828895,0.8735622894654582,0.9741564246277397,0.9921875,0.8622047244094488
1,9.0,207,0.6733193721795355,0.8904116194575202,0.9741563771658857,1.0,0.84375
1,9.0,208,0.688389534070502,0.9061455440267384,0.9741564354123625,1.0,0.84765625
1,9.0,209,0.6994621202588012,0.9207206916863678,0.9741564285404872,1.0,0.84765625
1,9.0,210,0.7096252336204715,0.9340986700966045,0.9741564279745761,1.0,0.84765625
1,9.0,211,0.7155405504240696,0.9462457386719991,0.9741564285404872,0.98046875,0.8605577689243028
1,9.0,212,0.717070834281323,0.9571317421992299,0.9741564354123625,0.94921875,0.8806584362139918
1,9.0,213,0.7107237371106997,0.9667295320227886,0.9741563771658857,0.92578125,0.8860759493670886
1,9.0,214,0.7065749661134961,0.975015095846898,0.9741564246277397,0.90234375,0.8961038961038961
1,9.0,215,0.7047390674268563,0.9819693563551177,0.9741564021551892,0.8828125,0.9070796460176991
1,9.0,216,0.6914752184734686,0.987574956966483,0.9741564132319133,0.86328125,0.9049773755656109
1,9.0,217,0.6805582448336104,0.9918195912680972,0.9741563902840664,0.83984375,0.9116279069767442
1,9.0,218,0.6825295924819809,0.9946925461675261,0.9741564019043767,0.8203125,0.9333333333333333
1,9.0,219,0.6661177274652681,0.9961874520251534,0.9741564163828937,0.79296875,0.9408866995073891
1,9.0,220,0.6522418264200786,0.9963007893240753,0.9741564322617118,0.765625,0.9540816326530612
1,9.0,221,0.6374775043412474,0.995032367789443,0.9741564349623647,0.74609375,0.9581151832460733
1,9.0,222,0.6288329686649572,0.9923849828685284,0.9741563870344978,0.7265625,0.9731182795698925
1,9.0,223,0.6332057472312705,0.9883646766806555,0.9741563831607305,0.7265625,0.9838709677419355
1,9.0,224,0.6297567428332567,0.9829810943944879,0.9741564475289998,0.7265625,0.9838709677419355
1,9.0,225,0.6493664266402428,0.9762469379657626,0.9741563894839983,0.74609375,0.9947643979057592
1,9.0,226,0.674504865459292,0.9681784924825694,0.9741564659406288,0.78515625,0.9900497512437811
1,9.0,227,0.6813936968689779,0.9587944241074633,0.9741564540894477,0.82421875,0.9620853080568721
1,9.0,228,0.7036795190282451,0.948118259306048,0.9741563759451332,0.875,0.9464285714285714
1,9.0,229,0.7046485132161504,0.9361760592758915,0.9741563979939667,0.9296875,0.9033613445378151
1,9.0,230,0.714116857137914,0.9229973668195987,0.9741563979939667,0.98828125,0.8735177865612648
1,9.0,231,0.7029904323117152,0.9086164625909187,0.9741563759451332,1.0,0.86328125
1,9.0,232,0.6940891579891356,0.8930704340513597,0.9741564540894477,1.0,0.8671875
1,9.0,233,0.6842015651347876,0.876400508232998,0.9741564659406288,1.0,0.87109375
1,9.0,234,0.6613288593383378,0.8586541015691908,0.9741563894839983,0.984375,0.873015873015873
1,9.0,235,0.5880629347717476,0.8398800008136729,0.9741564475289998,0.91015625,0.8583690987124464
1,9.0,236,0.5196851367938708,0.8201346833324259,0.9741563831607305,0.8359375,0.8457943925233645
1,9.0,237,0.4702107894740516,0.7994784543557529,0.9741563870344978,0.7421875,0.8842105263157894
1,9.0,238,0.44394812037379966,0.7779793174759801,0.9741564349623647,0.69921875,0.9106145251396648
1,9.0,239,0.4233047421056213,0.7557124665024132,0.9741564322617118,0.68359375,0.9142857142857143
1,9.0,240,0.4181402093118364,0.7327532788743634,0.9741564163828937,0.64453125,0.9878787878787879
1,9.0,241,0.4667683498588199,0.7091971798506351,0.9741564019043767,0.73828125,0.9947089947089947
1,9.0,242,0.49410965697257525,0.6851403981860984,0.9741563902840664,0.8203125,0.9809523809523809
1,9.0,243,0.5111726781093814,0.6606916274121806,0.9741564132319133,0.90625,0.9525862068965517
1,9.0,244,0.5031834989784516,0.6359769864707664,0.9741564021551892,0.95703125,0.9224489795918367
1,9.0,245,0.4813854858785315,0.6111304349997989,0.9741564246277397,0.9921875,0.8858267716535433
1,9.0,246,0.465938911581671,0.586309030962576,0.9741563771658857,1.0,0.88671875
1,9.0,247,0.450304302375493,0.5616865805757979,0.9741564354123625,1.0,0.89453125
1,9.0,248,0.43276467139068214,0.5374615511262133,0.9741564285404872,0.984375,0.9126984126984127
1,9.0,249,0.41375995509342434,0.513859106550901,0.9741564279745761,1.0,0.8984375
1,9.0,250,0.4040569128679605,0.4911318693421364,0.9741564285404872,1.0,0.91796875
1,9.0,251,0.3928884841584074,0.46956404231277477,0.9741564354123625,0.99609375,0.9372549019607843
1,9.0,252,0.3823715097343664,0.4494720722895239,0.9741563771658857,1.0,0.94921875
1,9.0,253,0.3758883541915961,0.4312041802091449,0.9741564246277397,1.0,0.97265625
1,9.0,254,0.3662303946949276,0.4151234749725896,0.9741564021551892,1.0,0.984375
1,9.0,255,0.3571166446990155,0.4016056553654028,0.9741564132319133,1.0,0.9921875
1,9.0,256,0.34495282489193035,0.39100527752496644,0.9741563902840664,1.0,0.984375
1,9.0,257,0.3317378540777391,0.3836379191912236,0.9741564019043767,1.0,0.96484375
1,9.0,258,0.32437845293637646,0.37973936026334454,0.9741564163828937,1.0,0.953125
1,9.0,259,0.33076639446826606,0.3794420584177535,0.9741564322617118,1.0,0.97265625
1,9.0,260,0.3323152250541276,0.38275598687470547,0.9741564349623647,1.0,0.96875
1,9.0,261,0.34777634159053106,0.3895680306034776,0.9741563870344978,1.0,0.99609375
1,9.0,262,0.35538465202807235,0.3996579062020064,0.9741563831607305,1.0,0.9921875
1,9.0,263,0.3641121768788356,0.41272244820482773,0.9741564475289998,1.0,0.984375
1,9.0,264,0.3704509772630675,0.428407678365989,0.9741563894839983,1.0,0.96484375
1,9.0,265,0.3797097179102451,0.4463431345685713,0.9741564659406288,1.0,0.94921875
1,9.0,266,0.38514422365001755,0.4661597922506251,0.9741564540894477,1.0,0.921875
1,9.0,267,0.3959544338577268,0.4875068094023049,0.9741563759451332,1.0,0.90625
1,9.0,268,0.41070442408650526,0.5100643798770522,0.9741563979939667,1.0,0.8984375
1,9.0,269,0.43318262554750286,0.5363903614234906,0.9728149185097869,1.0,0.90234375
1,9.0,270,0.4510245888770009,0.5609114113362642,0.9728149715821105,1.0,0.8984375
1,9.0,271,0.4709702430313609,0.5857165807005059,0.9728149852339242,1.0,0.8984375
1,9.0,272,0.4910009654043777,0.6106275481036397,0.9728149914759227,1.0,0.8984375
1,9.0,273,0.5109912610519608,0.6354882359579782,0.9728150023258371,0.9765625,0.92
1,9.0,274,0.5262120116673319,0.6601578784033963,0.9728149536594245,0.91796875,0.9702127659574468
1,9.0,275,0.5169102203693741,0.6845154355845674,0.9728150039092183,0.85546875,0.9863013698630136
1,9.0,276,0.4854481610123802,0.7084491388770446,0.9728149812824322,0.765625,1.0
1,9.0,277,0.44264290564478925,0.7318621482162861,0.9728149963080002,0.6953125,0.9719101123595506
1,9.0,278,0.4432407015809652,0.754661543348397,0.9728150268764546,0.7109375,0.9230769230769231
1,9.0,279,0.47251881329904016,0.7767687360995912,0.9728149963080002,0.76171875,0.8923076923076924
1,9.0,280,0.5078245252550836,0.7981126071759209,0.9728149812824322,0.80859375,0.8792270531400966
1,9.0,281,0.5523563949046131,0.8186230241042228,0.9728150039092183,0.8671875,0.8693693693693694
1,9.0,282,0.6183426722477042,0.8382405448765752,0.9728149536594245,0.9375,0.8791666666666667
1,9.0,283,0.6770508202518914,0.8569090073502595,0.9728150023258371,0.9921875,0.889763779527559
1,9.0,284,0.6940694434306509,0.8745788106953579,0.9728149914759227,0.98046875,0.9043824701195219
1,9.0,285,0.7010306347518547,0.8912024359036359,0.9728149852339242,0.96484375,0.9109311740890689
1,9.0,286,0.7132512591233757,0.906738217920222,0.9728149715821105,0.9609375,0.9146341463414634
1,9.0,287,0.7245857548765172,0.9211475248680877,0.9728149185097869,0.95703125,0.9183673469387755
1,9.0,288,0.7317407573461301,0.9343962861473176,0.9728150069714736,0.93359375,0.9372384937238494
1,9.0,289,0.7312555321309794,0.9464524654316907,0.9728149185097869,0.90625,0.9525862068965517
1,9.0,290,0.7295868595056298,0.9572875306957463,0.9728149715821105,0.890625,0.956140350877193
1,9.0,291,0.7199944632275848,0.9668774675267701,0.9728149852339242,0.890625,0.9342105263157895
1,9.0,292,0.7193736284723384,0.9752005577548648,0.9728149914759227,0.89453125,0.9213973799126638
1,9.0,293,0.7486030295003074,0.9822385280072006,0.9728150023258371,0.921875,0.923728813559322
1,9.0,294,0.7460673067106978,0.9879754620501978,0.9728149536594245,0.9296875,0.907563025210084
