scheme,origin,dest,edge,date,base_forecast_volume,added_volume,adjusted_volume,edge_capacity,is_new_opened_line,line_load_rate
new_first_min_changed_plus_2,DC14,DC32,DC14->DC32,2023-01-01,0,0,0,57,False,0.0
new_first_min_changed_plus_2,DC14,DC33,DC14->DC33,2023-01-01,0,0,0,27,False,0.0
new_first_min_changed_plus_2,DC14,DC34,DC14->DC34,2023-01-01,0,0,0,116,False,0.0
new_first_min_changed_plus_2,DC14,DC35,DC14->DC35,2023-01-01,420,0,420,16350,False,0.025688073394495414
new_first_min_changed_plus_2,DC14,DC36,DC14->DC36,2023-01-01,0,0,0,9,False,0.0
new_first_min_changed_plus_2,DC14,DC38,DC14->DC38,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC14,DC4,DC14->DC4,2023-01-01,258,0,258,172448,False,0.0014961031731304509
new_first_min_changed_plus_2,DC14,DC40,DC14->DC40,2023-01-01,0,0,0,7135,False,0.0
new_first_min_changed_plus_2,DC14,DC43,DC14->DC43,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC14,DC5,DC14->DC5,2023-01-01,13918,0,13918,63336,False,0.21974864216243525
new_first_min_changed_plus_2,DC14,DC61,DC14->DC61,2023-01-01,0,0,0,10,False,0.0
new_first_min_changed_plus_2,DC14,DC62,DC14->DC62,2023-01-01,25338,0,25338,124891,False,0.2028809121553995
new_first_min_changed_plus_2,DC14,DC64,DC14->DC64,2023-01-01,0,0,0,45,False,0.0
new_first_min_changed_plus_2,DC14,DC65,DC14->DC65,2023-01-01,0,0,0,121,False,0.0
new_first_min_changed_plus_2,DC14,DC67,DC14->DC67,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC14,DC70,DC14->DC70,2023-01-01,275,0,275,9442,False,0.02912518534208854
new_first_min_changed_plus_2,DC14,DC73,DC14->DC73,2023-01-01,0,168355,168355,505833,True,0.3328272374479324
new_first_min_changed_plus_2,DC14,DC76,DC14->DC76,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC14,DC78,DC14->DC78,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC14,DC8,DC14->DC8,2023-01-01,102508,0,102508,505833,False,0.20265186336201868
new_first_min_changed_plus_2,DC14,DC81,DC14->DC81,2023-01-01,0,0,0,297,False,0.0
new_first_min_changed_plus_2,DC15,DC10,DC15->DC10,2023-01-01,6782,0,6782,29502,False,0.22988271981560573
new_first_min_changed_plus_2,DC15,DC12,DC15->DC12,2023-01-01,0,0,0,393,False,0.0
new_first_min_changed_plus_2,DC15,DC13,DC15->DC13,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC15,DC14,DC15->DC14,2023-01-01,5466,0,5466,20046,False,0.2726728524393894
new_first_min_changed_plus_2,DC15,DC17,DC15->DC17,2023-01-01,0,35501,35501,505833,True,0.07018324229538207
new_first_min_changed_plus_2,DC15,DC3,DC15->DC3,2023-01-01,6475,0,6475,10570,False,0.6125827814569537
new_first_min_changed_plus_2,DC15,DC32,DC15->DC32,2023-01-01,0,0,0,224,False,0.0
new_first_min_changed_plus_2,DC15,DC33,DC15->DC33,2023-01-01,0,0,0,56,False,0.0
new_first_min_changed_plus_2,DC15,DC34,DC15->DC34,2023-01-01,0,0,0,6,False,0.0
new_first_min_changed_plus_2,DC15,DC35,DC15->DC35,2023-01-01,3,0,3,951,False,0.0031545741324921135
new_first_min_changed_plus_2,DC15,DC4,DC15->DC4,2023-01-01,48,0,48,50163,False,0.0009568805693439388
new_first_min_changed_plus_2,DC15,DC40,DC15->DC40,2023-01-01,0,0,0,220,False,0.0
new_first_min_changed_plus_2,DC15,DC5,DC15->DC5,2023-01-01,2766,0,2766,14994,False,0.1844737895158063
new_first_min_changed_plus_2,DC15,DC62,DC15->DC62,2023-01-01,6628,0,6628,86858,False,0.07630845748232748
new_first_min_changed_plus_2,DC15,DC64,DC15->DC64,2023-01-01,0,0,0,22,False,0.0
new_first_min_changed_plus_2,DC15,DC65,DC15->DC65,2023-01-01,0,0,0,31,False,0.0
new_first_min_changed_plus_2,DC15,DC70,DC15->DC70,2023-01-01,6,0,6,499,False,0.012024048096192385
new_first_min_changed_plus_2,DC15,DC8,DC15->DC8,2023-01-01,15445,0,15445,62804,False,0.24592382650786573
new_first_min_changed_plus_2,DC15,DC81,DC15->DC81,2023-01-01,0,0,0,17,False,0.0
new_first_min_changed_plus_2,DC16,DC10,DC16->DC10,2023-01-01,0,0,0,12672,False,0.0
new_first_min_changed_plus_2,DC16,DC14,DC16->DC14,2023-01-01,0,0,0,7817,False,0.0
new_first_min_changed_plus_2,DC16,DC35,DC16->DC35,2023-01-01,0,0,0,3837,False,0.0
new_first_min_changed_plus_2,DC16,DC4,DC16->DC4,2023-01-01,0,0,0,13017,False,0.0
new_first_min_changed_plus_2,DC16,DC5,DC16->DC5,2023-01-01,0,0,0,1667,False,0.0
new_first_min_changed_plus_2,DC16,DC62,DC16->DC62,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC16,DC70,DC16->DC70,2023-01-01,0,0,0,297,False,0.0
new_first_min_changed_plus_2,DC16,DC8,DC16->DC8,2023-01-01,0,0,0,37,False,0.0
new_first_min_changed_plus_2,DC17,DC10,DC17->DC10,2023-01-01,13847,0,13847,235018,False,0.0589188913189628
new_first_min_changed_plus_2,DC17,DC12,DC17->DC12,2023-01-01,0,0,0,2032,False,0.0
new_first_min_changed_plus_2,DC17,DC14,DC17->DC14,2023-01-01,10293,17313,27606,62548,False,0.4413570377949735
new_first_min_changed_plus_2,DC17,DC20,DC17->DC20,2023-01-01,0,0,0,1,False,0.0
new_first_min_changed_plus_2,DC17,DC29,DC17->DC29,2023-01-01,0,0,0,9,False,0.0
new_first_min_changed_plus_2,DC17,DC3,DC17->DC3,2023-01-01,13927,0,13927,50008,False,0.2784954407294833
new_first_min_changed_plus_2,DC17,DC32,DC17->DC32,2023-01-01,0,0,0,17,False,0.0
new_first_min_changed_plus_2,DC17,DC34,DC17->DC34,2023-01-01,0,0,0,27,False,0.0
new_first_min_changed_plus_2,DC17,DC35,DC17->DC35,2023-01-01,93,0,93,10831,False,0.008586464777028898
new_first_min_changed_plus_2,DC17,DC4,DC17->DC4,2023-01-01,29846,0,29846,245699,False,0.12147383587234788
new_first_min_changed_plus_2,DC17,DC40,DC17->DC40,2023-01-01,0,0,0,1332,False,0.0
new_first_min_changed_plus_2,DC17,DC5,DC17->DC5,2023-01-01,8372,0,8372,59867,False,0.13984331935791003
new_first_min_changed_plus_2,DC17,DC61,DC17->DC61,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC17,DC62,DC17->DC62,2023-01-01,13450,0,13450,58564,False,0.22966327436650502
new_first_min_changed_plus_2,DC17,DC64,DC17->DC64,2023-01-01,0,0,0,10,False,0.0
new_first_min_changed_plus_2,DC17,DC65,DC17->DC65,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC17,DC70,DC17->DC70,2023-01-01,120,0,120,3561,False,0.03369839932603201
new_first_min_changed_plus_2,DC17,DC8,DC17->DC8,2023-01-01,151,0,151,64262,False,0.0023497556876536678
new_first_min_changed_plus_2,DC17,DC81,DC17->DC81,2023-01-01,0,0,0,113,False,0.0
new_first_min_changed_plus_2,DC18,DC10,DC18->DC10,2023-01-01,0,0,0,27506,False,0.0
new_first_min_changed_plus_2,DC18,DC14,DC18->DC14,2023-01-01,0,0,0,15975,False,0.0
new_first_min_changed_plus_2,DC18,DC23,DC18->DC23,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC18,DC4,DC18->DC4,2023-01-01,0,0,0,43771,False,0.0
new_first_min_changed_plus_2,DC18,DC5,DC18->DC5,2023-01-01,0,16479,16479,505833,True,0.032577945685631424
new_first_min_changed_plus_2,DC18,DC62,DC18->DC62,2023-01-01,0,0,0,9843,False,0.0
new_first_min_changed_plus_2,DC18,DC8,DC18->DC8,2023-01-01,0,0,0,135,False,0.0
new_first_min_changed_plus_2,DC19,DC10,DC19->DC10,2023-01-01,11346,0,11346,161384,False,0.07030436722351659
new_first_min_changed_plus_2,DC19,DC12,DC19->DC12,2023-01-01,0,0,0,54761,False,0.0
new_first_min_changed_plus_2,DC19,DC14,DC19->DC14,2023-01-01,8671,0,8671,62233,False,0.13933122298459016
new_first_min_changed_plus_2,DC19,DC20,DC19->DC20,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC19,DC3,DC19->DC3,2023-01-01,13074,0,13074,48217,False,0.27114917974988073
new_first_min_changed_plus_2,DC19,DC32,DC19->DC32,2023-01-01,0,0,0,376,False,0.0
new_first_min_changed_plus_2,DC19,DC34,DC19->DC34,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC19,DC35,DC19->DC35,2023-01-01,179,0,179,26184,False,0.006836235869233119
new_first_min_changed_plus_2,DC19,DC36,DC19->DC36,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC19,DC4,DC19->DC4,2023-01-01,34200,0,34200,248759,False,0.13748246294606425
new_first_min_changed_plus_2,DC19,DC40,DC19->DC40,2023-01-01,0,0,0,9969,False,0.0
new_first_min_changed_plus_2,DC19,DC5,DC19->DC5,2023-01-01,4987,0,4987,31797,False,0.1568386954744158
new_first_min_changed_plus_2,DC19,DC62,DC19->DC62,2023-01-01,11876,0,11876,65493,False,0.18133235612966273
new_first_min_changed_plus_2,DC19,DC64,DC19->DC64,2023-01-01,0,0,0,15,False,0.0
new_first_min_changed_plus_2,DC19,DC65,DC19->DC65,2023-01-01,0,0,0,9577,False,0.0
new_first_min_changed_plus_2,DC19,DC70,DC19->DC70,2023-01-01,414,0,414,13506,False,0.03065304309195913
new_first_min_changed_plus_2,DC19,DC8,DC19->DC8,2023-01-01,132,0,132,67105,False,0.0019670665375158334
new_first_min_changed_plus_2,DC19,DC81,DC19->DC81,2023-01-01,0,0,0,1202,False,0.0
new_first_min_changed_plus_2,DC2,DC10,DC2->DC10,2023-01-01,0,0,0,41,False,0.0
new_first_min_changed_plus_2,DC2,DC14,DC2->DC14,2023-01-01,0,0,0,34,False,0.0
new_first_min_changed_plus_2,DC2,DC3,DC2->DC3,2023-01-01,0,0,0,30,False,0.0
new_first_min_changed_plus_2,DC2,DC4,DC2->DC4,2023-01-01,0,0,0,106,False,0.0
new_first_min_changed_plus_2,DC2,DC5,DC2->DC5,2023-01-01,0,0,0,30,False,0.0
new_first_min_changed_plus_2,DC2,DC62,DC2->DC62,2023-01-01,0,0,0,29,False,0.0
new_first_min_changed_plus_2,DC2,DC8,DC2->DC8,2023-01-01,0,0,0,62,False,0.0
new_first_min_changed_plus_2,DC20,DC10,DC20->DC10,2023-01-01,8242,0,8242,130546,False,0.06313483369846644
new_first_min_changed_plus_2,DC20,DC12,DC20->DC12,2023-01-01,0,0,0,4561,False,0.0
new_first_min_changed_plus_2,DC20,DC14,DC20->DC14,2023-01-01,7499,0,7499,30502,False,0.24585273096846108
new_first_min_changed_plus_2,DC20,DC3,DC20->DC3,2023-01-01,7018,0,7018,14978,False,0.46855387902256646
new_first_min_changed_plus_2,DC20,DC32,DC20->DC32,2023-01-01,0,0,0,111,False,0.0
new_first_min_changed_plus_2,DC20,DC33,DC20->DC33,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC20,DC34,DC20->DC34,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC20,DC35,DC20->DC35,2023-01-01,8,0,8,13082,False,0.0006115272894052897
new_first_min_changed_plus_2,DC20,DC4,DC20->DC4,2023-01-01,24590,0,24590,121795,False,0.20189662958249519
new_first_min_changed_plus_2,DC20,DC40,DC20->DC40,2023-01-01,0,0,0,460,False,0.0
new_first_min_changed_plus_2,DC20,DC5,DC20->DC5,2023-01-01,4506,0,4506,15303,False,0.2944520682219173
new_first_min_changed_plus_2,DC20,DC62,DC20->DC62,2023-01-01,8579,0,8579,32057,False,0.26761705711701034
new_first_min_changed_plus_2,DC20,DC64,DC20->DC64,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC20,DC65,DC20->DC65,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC20,DC70,DC20->DC70,2023-01-01,14,0,14,7097,False,0.0019726645061293505
new_first_min_changed_plus_2,DC20,DC76,DC20->DC76,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC20,DC8,DC20->DC8,2023-01-01,111,0,111,51548,False,0.0021533328160161405
new_first_min_changed_plus_2,DC20,DC81,DC20->DC81,2023-01-01,0,0,0,63,False,0.0
new_first_min_changed_plus_2,DC21,DC10,DC21->DC10,2023-01-01,0,0,0,116981,False,0.0
new_first_min_changed_plus_2,DC21,DC12,DC21->DC12,2023-01-01,0,0,0,1767,False,0.0
new_first_min_changed_plus_2,DC21,DC14,DC21->DC14,2023-01-01,0,0,0,32070,False,0.0
new_first_min_changed_plus_2,DC21,DC20,DC21->DC20,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC21,DC3,DC21->DC3,2023-01-01,16946,0,16946,19506,False,0.8687583307700195
new_first_min_changed_plus_2,DC21,DC32,DC21->DC32,2023-01-01,0,0,0,40,False,0.0
new_first_min_changed_plus_2,DC21,DC33,DC21->DC33,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC21,DC34,DC21->DC34,2023-01-01,0,0,0,4,False,0.0
new_first_min_changed_plus_2,DC21,DC35,DC21->DC35,2023-01-01,0,0,0,6143,False,0.0
new_first_min_changed_plus_2,DC21,DC4,DC21->DC4,2023-01-01,0,0,0,130684,False,0.0
new_first_min_changed_plus_2,DC21,DC40,DC21->DC40,2023-01-01,0,0,0,430,False,0.0
new_first_min_changed_plus_2,DC21,DC5,DC21->DC5,2023-01-01,7993,0,7993,16058,False,0.49775812679038484
new_first_min_changed_plus_2,DC21,DC62,DC21->DC62,2023-01-01,0,0,0,32645,False,0.0
new_first_min_changed_plus_2,DC21,DC70,DC21->DC70,2023-01-01,0,0,0,3085,False,0.0
new_first_min_changed_plus_2,DC21,DC76,DC21->DC76,2023-01-01,0,0,0,13,False,0.0
new_first_min_changed_plus_2,DC21,DC8,DC21->DC8,2023-01-01,0,0,0,512,False,0.0
new_first_min_changed_plus_2,DC21,DC81,DC21->DC81,2023-01-01,0,0,0,111,False,0.0
new_first_min_changed_plus_2,DC22,DC10,DC22->DC10,2023-01-01,9066,0,9066,235177,False,0.038549688107255384
new_first_min_changed_plus_2,DC22,DC12,DC22->DC12,2023-01-01,0,0,0,13984,False,0.0
new_first_min_changed_plus_2,DC22,DC13,DC22->DC13,2023-01-01,0,0,0,1,False,0.0
new_first_min_changed_plus_2,DC22,DC14,DC22->DC14,2023-01-01,9451,0,9451,65525,False,0.14423502479969477
new_first_min_changed_plus_2,DC22,DC20,DC22->DC20,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC22,DC21,DC22->DC21,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC22,DC3,DC22->DC3,2023-01-01,5399,0,5399,29865,False,0.18078017746526034
new_first_min_changed_plus_2,DC22,DC32,DC22->DC32,2023-01-01,0,0,0,444,False,0.0
new_first_min_changed_plus_2,DC22,DC34,DC22->DC34,2023-01-01,0,0,0,7,False,0.0
new_first_min_changed_plus_2,DC22,DC35,DC22->DC35,2023-01-01,1259,0,1259,101949,False,0.01234931191085739
new_first_min_changed_plus_2,DC22,DC4,DC22->DC4,2023-01-01,35116,0,35116,236073,False,0.14875059833187193
new_first_min_changed_plus_2,DC22,DC40,DC22->DC40,2023-01-01,0,0,0,5427,False,0.0
new_first_min_changed_plus_2,DC22,DC5,DC22->DC5,2023-01-01,4971,0,4971,28829,False,0.1724305386936765
new_first_min_changed_plus_2,DC22,DC62,DC22->DC62,2023-01-01,10353,0,10353,60403,False,0.17139877158419284
new_first_min_changed_plus_2,DC22,DC64,DC22->DC64,2023-01-01,0,0,0,41048,False,0.0
new_first_min_changed_plus_2,DC22,DC65,DC22->DC65,2023-01-01,0,0,0,17537,False,0.0
new_first_min_changed_plus_2,DC22,DC70,DC22->DC70,2023-01-01,1363,0,1363,16266,False,0.08379441780400836
new_first_min_changed_plus_2,DC22,DC76,DC22->DC76,2023-01-01,0,0,0,9,False,0.0
new_first_min_changed_plus_2,DC22,DC8,DC22->DC8,2023-01-01,136,0,136,29845,False,0.004556877198860781
new_first_min_changed_plus_2,DC22,DC81,DC22->DC81,2023-01-01,0,0,0,1290,False,0.0
new_first_min_changed_plus_2,DC23,DC10,DC23->DC10,2023-01-01,12138,0,12138,201943,False,0.060106069534472596
new_first_min_changed_plus_2,DC23,DC12,DC23->DC12,2023-01-01,4784,0,4784,15956,False,0.299824517422913
new_first_min_changed_plus_2,DC23,DC14,DC23->DC14,2023-01-01,10346,0,10346,32755,False,0.3158601740192337
new_first_min_changed_plus_2,DC23,DC18,DC23->DC18,2023-01-01,0,0,0,55,False,0.0
new_first_min_changed_plus_2,DC23,DC20,DC23->DC20,2023-01-01,0,0,0,1,False,0.0
new_first_min_changed_plus_2,DC23,DC29,DC23->DC29,2023-01-01,0,0,0,11,False,0.0
new_first_min_changed_plus_2,DC23,DC3,DC23->DC3,2023-01-01,11312,0,11312,52355,False,0.21606341323655812
new_first_min_changed_plus_2,DC23,DC32,DC23->DC32,2023-01-01,0,0,0,604,False,0.0
new_first_min_changed_plus_2,DC23,DC34,DC23->DC34,2023-01-01,0,0,0,27,False,0.0
new_first_min_changed_plus_2,DC23,DC35,DC23->DC35,2023-01-01,1716,0,1716,62887,False,0.027287038656638098
new_first_min_changed_plus_2,DC23,DC36,DC23->DC36,2023-01-01,0,0,0,2,False,0.0
new_first_min_changed_plus_2,DC23,DC4,DC23->DC4,2023-01-01,45168,0,45168,204894,False,0.22044569387097718
new_first_min_changed_plus_2,DC23,DC40,DC23->DC40,2023-01-01,0,0,0,6623,False,0.0
new_first_min_changed_plus_2,DC23,DC5,DC23->DC5,2023-01-01,6221,0,6221,30164,False,0.20623922556690094
new_first_min_changed_plus_2,DC23,DC6,DC23->DC6,2023-01-01,0,0,0,8,False,0.0
new_first_min_changed_plus_2,DC23,DC62,DC23->DC62,2023-01-01,11508,0,11508,58889,False,0.19541849921037885
new_first_min_changed_plus_2,DC23,DC64,DC23->DC64,2023-01-01,0,0,0,49704,False,0.0
new_first_min_changed_plus_2,DC23,DC65,DC23->DC65,2023-01-01,0,0,0,24741,False,0.0
new_first_min_changed_plus_2,DC23,DC70,DC23->DC70,2023-01-01,2985,0,2985,32263,False,0.09252084431082044
new_first_min_changed_plus_2,DC23,DC8,DC23->DC8,2023-01-01,126,0,126,30936,False,0.004072924747866563
new_first_min_changed_plus_2,DC23,DC81,DC23->DC81,2023-01-01,0,0,0,2581,False,0.0
new_first_min_changed_plus_2,DC24,DC10,DC24->DC10,2023-01-01,0,0,0,10,False,0.0
new_first_min_changed_plus_2,DC24,DC14,DC24->DC14,2023-01-01,0,0,0,5,False,0.0
new_first_min_changed_plus_2,DC24,DC3,DC24->DC3,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC24,DC4,DC24->DC4,2023-01-01,0,0,0,6,False,0.0
new_first_min_changed_plus_2,DC24,DC5,DC24->DC5,2023-01-01,0,0,0,3,False,0.0
new_first_min_changed_plus_2,DC24,DC62,DC24->DC62,2023-01-01,0,0,0,6,False,0.0
new_first_min_changed_plus_2,DC24,DC8,DC24->DC8,2023-01-01,0,0,0,6,False,0.0
new_first_min_changed_plus_2,DC25,DC10,DC25->DC10,2023-01-01,7103,0,7103,64006,False,0.11097397119020092
