scheme,date,original_edge,demand_type,alternative_origin,alternative_dest,alternative_edge,is_new_opened_line,allocated_volume,unserved_volume
new_first_min_changed_plus_2,2023-01-04,DC44->DC9,inbound_to_closed_site,DC44,DC22,DC44->DC22,True,19460,0
new_first_min_changed_plus_2,2023-01-04,DC45->DC9,inbound_to_closed_site,DC45,DC22,DC45->DC22,True,11886,0
new_first_min_changed_plus_2,2023-01-04,DC46->DC9,inbound_to_closed_site,DC46,DC17,DC46->DC17,True,14835,0
new_first_min_changed_plus_2,2023-01-04,DC47->DC9,inbound_to_closed_site,DC47,DC22,DC47->DC22,True,12322,0
new_first_min_changed_plus_2,2023-01-04,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,2036,0
new_first_min_changed_plus_2,2023-01-04,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,1381,0
new_first_min_changed_plus_2,2023-01-04,DC51->DC9,inbound_to_closed_site,DC51,DC48,DC51->DC48,True,37260,0
new_first_min_changed_plus_2,2023-01-04,DC58->DC9,inbound_to_closed_site,DC58,DC51,DC58->DC51,True,11,0
new_first_min_changed_plus_2,2023-01-04,DC7->DC9,inbound_to_closed_site,DC7,DC64,DC7->DC64,True,1852,0
new_first_min_changed_plus_2,2023-01-04,DC9->DC14,outbound_from_closed_site,DC47,DC14,DC47->DC14,False,29580,0
new_first_min_changed_plus_2,2023-01-04,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,23067,0
new_first_min_changed_plus_2,2023-01-04,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,11327,0
new_first_min_changed_plus_2,2023-01-05,DC14->DC9,inbound_to_closed_site,DC14,DC16,DC14->DC16,True,31516,0
new_first_min_changed_plus_2,2023-01-05,DC14->DC9,inbound_to_closed_site,DC14,DC44,DC14->DC44,True,78021,0
new_first_min_changed_plus_2,2023-01-05,DC14->DC9,inbound_to_closed_site,DC14,DC46,DC14->DC46,True,67975,0
new_first_min_changed_plus_2,2023-01-05,DC15->DC9,inbound_to_closed_site,DC15,DC25,DC15->DC25,True,32912,0
new_first_min_changed_plus_2,2023-01-05,DC25->DC9,inbound_to_closed_site,DC25,DC2,DC25->DC2,True,111,0
new_first_min_changed_plus_2,2023-01-05,DC26->DC9,inbound_to_closed_site,DC26,DC49,DC26->DC49,True,13172,0
new_first_min_changed_plus_2,2023-01-05,DC41->DC9,inbound_to_closed_site,DC41,DC37,DC41->DC37,True,8016,0
new_first_min_changed_plus_2,2023-01-05,DC42->DC9,inbound_to_closed_site,DC42,DC6,DC42->DC6,True,1551,0
new_first_min_changed_plus_2,2023-01-05,DC43->DC9,inbound_to_closed_site,DC43,DC52,DC43->DC52,True,3667,0
new_first_min_changed_plus_2,2023-01-05,DC44->DC9,inbound_to_closed_site,DC44,DC15,DC44->DC15,True,31213,0
new_first_min_changed_plus_2,2023-01-05,DC45->DC9,inbound_to_closed_site,DC45,DC59,DC45->DC59,True,5043,0
new_first_min_changed_plus_2,2023-01-05,DC46->DC9,inbound_to_closed_site,DC46,DC17,DC46->DC17,True,18135,0
new_first_min_changed_plus_2,2023-01-05,DC47->DC9,inbound_to_closed_site,DC47,DC19,DC47->DC19,True,7611,0
new_first_min_changed_plus_2,2023-01-05,DC48->DC9,inbound_to_closed_site,DC48,DC71,DC48->DC71,True,18431,0
new_first_min_changed_plus_2,2023-01-05,DC50->DC9,inbound_to_closed_site,DC50,DC11,DC50->DC11,True,3177,0
new_first_min_changed_plus_2,2023-01-05,DC51->DC9,inbound_to_closed_site,DC51,DC59,DC51->DC59,True,20622,0
new_first_min_changed_plus_2,2023-01-05,DC58->DC9,inbound_to_closed_site,DC58,DC54,DC58->DC54,True,23,0
new_first_min_changed_plus_2,2023-01-05,DC7->DC9,inbound_to_closed_site,DC7,DC53,DC7->DC53,True,2986,0
new_first_min_changed_plus_2,2023-01-05,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,17664,0
new_first_min_changed_plus_2,2023-01-05,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,24093,0
new_first_min_changed_plus_2,2023-01-05,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,13018,0
new_first_min_changed_plus_2,2023-01-06,DC14->DC9,inbound_to_closed_site,DC14,DC51,DC14->DC51,True,79500,0
new_first_min_changed_plus_2,2023-01-06,DC15->DC9,inbound_to_closed_site,DC15,DC21,DC15->DC21,True,16894,0
new_first_min_changed_plus_2,2023-01-06,DC25->DC9,inbound_to_closed_site,DC25,DC48,DC25->DC48,True,82,0
new_first_min_changed_plus_2,2023-01-06,DC26->DC9,inbound_to_closed_site,DC26,DC23,DC26->DC23,True,1387,0
new_first_min_changed_plus_2,2023-01-06,DC26->DC9,inbound_to_closed_site,DC26,DC72,DC26->DC72,True,10016,0
new_first_min_changed_plus_2,2023-01-06,DC41->DC9,inbound_to_closed_site,DC41,DC70,DC41->DC70,True,7446,0
new_first_min_changed_plus_2,2023-01-06,DC42->DC9,inbound_to_closed_site,DC42,DC50,DC42->DC50,True,3802,0
new_first_min_changed_plus_2,2023-01-06,DC43->DC9,inbound_to_closed_site,DC43,DC22,DC43->DC22,True,3002,0
new_first_min_changed_plus_2,2023-01-06,DC44->DC9,inbound_to_closed_site,DC44,DC21,DC44->DC21,True,22453,0
new_first_min_changed_plus_2,2023-01-06,DC45->DC9,inbound_to_closed_site,DC45,DC68,DC45->DC68,True,4649,0
new_first_min_changed_plus_2,2023-01-06,DC46->DC9,inbound_to_closed_site,DC46,DC28,DC46->DC28,True,10012,0
new_first_min_changed_plus_2,2023-01-06,DC46->DC9,inbound_to_closed_site,DC46,DC80,DC46->DC80,True,1,0
new_first_min_changed_plus_2,2023-01-06,DC47->DC9,inbound_to_closed_site,DC47,DC36,DC47->DC36,True,15028,0
new_first_min_changed_plus_2,2023-01-06,DC48->DC9,inbound_to_closed_site,DC48,DC41,DC48->DC41,True,7847,0
new_first_min_changed_plus_2,2023-01-06,DC50->DC9,inbound_to_closed_site,DC50,DC41,DC50->DC41,True,4644,0
new_first_min_changed_plus_2,2023-01-06,DC51->DC9,inbound_to_closed_site,DC51,DC22,DC51->DC22,True,74935,0
new_first_min_changed_plus_2,2023-01-06,DC58->DC9,inbound_to_closed_site,DC58,DC26,DC58->DC26,True,27,0
new_first_min_changed_plus_2,2023-01-06,DC7->DC9,inbound_to_closed_site,DC7,DC60,DC7->DC60,True,3140,0
new_first_min_changed_plus_2,2023-01-06,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,14307,0
new_first_min_changed_plus_2,2023-01-06,DC9->DC3,outbound_from_closed_site,DC65,DC3,DC65->DC3,True,26191,0
new_first_min_changed_plus_2,2023-01-06,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,13124,0
new_first_min_changed_plus_2,2023-01-07,DC14->DC9,inbound_to_closed_site,DC14,DC27,DC14->DC27,True,63676,0
new_first_min_changed_plus_2,2023-01-07,DC14->DC9,inbound_to_closed_site,DC14,DC51,DC14->DC51,True,201488,0
new_first_min_changed_plus_2,2023-01-07,DC15->DC9,inbound_to_closed_site,DC15,DC25,DC15->DC25,True,13309,0
new_first_min_changed_plus_2,2023-01-07,DC25->DC9,inbound_to_closed_site,DC25,DC18,DC25->DC18,True,149,0
new_first_min_changed_plus_2,2023-01-07,DC26->DC9,inbound_to_closed_site,DC26,DC49,DC26->DC49,True,9623,0
new_first_min_changed_plus_2,2023-01-07,DC41->DC9,inbound_to_closed_site,DC41,DC15,DC41->DC15,True,17218,0
new_first_min_changed_plus_2,2023-01-07,DC42->DC9,inbound_to_closed_site,DC42,DC11,DC42->DC11,True,5235,0
new_first_min_changed_plus_2,2023-01-07,DC43->DC9,inbound_to_closed_site,DC43,DC51,DC43->DC51,True,3771,0
new_first_min_changed_plus_2,2023-01-07,DC44->DC9,inbound_to_closed_site,DC44,DC18,DC44->DC18,True,34159,0
new_first_min_changed_plus_2,2023-01-07,DC45->DC9,inbound_to_closed_site,DC45,DC20,DC45->DC20,True,4008,0
new_first_min_changed_plus_2,2023-01-07,DC46->DC9,inbound_to_closed_site,DC46,DC26,DC46->DC26,True,12687,0
new_first_min_changed_plus_2,2023-01-07,DC47->DC9,inbound_to_closed_site,DC47,DC16,DC47->DC16,True,31516,0
new_first_min_changed_plus_2,2023-01-07,DC47->DC9,inbound_to_closed_site,DC47,DC22,DC47->DC22,True,355,0
new_first_min_changed_plus_2,2023-01-07,DC48->DC9,inbound_to_closed_site,DC48,DC71,DC48->DC71,True,8852,0
new_first_min_changed_plus_2,2023-01-07,DC50->DC9,inbound_to_closed_site,DC50,DC11,DC50->DC11,True,3914,0
new_first_min_changed_plus_2,2023-01-07,DC51->DC9,inbound_to_closed_site,DC51,DC59,DC51->DC59,True,25704,0
new_first_min_changed_plus_2,2023-01-07,DC58->DC9,inbound_to_closed_site,DC58,DC30,DC58->DC30,True,44,0
new_first_min_changed_plus_2,2023-01-07,DC7->DC9,inbound_to_closed_site,DC7,DC15,DC7->DC15,True,3490,0
new_first_min_changed_plus_2,2023-01-07,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,15518,0
new_first_min_changed_plus_2,2023-01-07,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,11981,0
new_first_min_changed_plus_2,2023-01-07,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,15383,0
new_first_min_changed_plus_2,2023-01-08,DC14->DC9,inbound_to_closed_site,DC14,DC27,DC14->DC27,True,64424,0
new_first_min_changed_plus_2,2023-01-08,DC14->DC9,inbound_to_closed_site,DC14,DC28,DC14->DC28,True,20653,0
new_first_min_changed_plus_2,2023-01-08,DC14->DC9,inbound_to_closed_site,DC14,DC47,DC14->DC47,True,136013,0
new_first_min_changed_plus_2,2023-01-08,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,20290,0
new_first_min_changed_plus_2,2023-01-08,DC25->DC9,inbound_to_closed_site,DC25,DC19,DC25->DC19,True,120,0
new_first_min_changed_plus_2,2023-01-08,DC26->DC9,inbound_to_closed_site,DC26,DC49,DC26->DC49,True,18046,0
new_first_min_changed_plus_2,2023-01-08,DC41->DC9,inbound_to_closed_site,DC41,DC8,DC41->DC8,True,17095,0
new_first_min_changed_plus_2,2023-01-08,DC42->DC9,inbound_to_closed_site,DC42,DC48,DC42->DC48,True,9702,0
new_first_min_changed_plus_2,2023-01-08,DC43->DC9,inbound_to_closed_site,DC43,DC51,DC43->DC51,True,5199,0
new_first_min_changed_plus_2,2023-01-08,DC44->DC9,inbound_to_closed_site,DC44,DC58,DC44->DC58,True,19828,0
new_first_min_changed_plus_2,2023-01-08,DC45->DC9,inbound_to_closed_site,DC45,DC15,DC45->DC15,True,5270,0
new_first_min_changed_plus_2,2023-01-08,DC46->DC9,inbound_to_closed_site,DC46,DC28,DC46->DC28,True,36722,0
new_first_min_changed_plus_2,2023-01-08,DC47->DC9,inbound_to_closed_site,DC47,DC16,DC47->DC16,True,11152,0
new_first_min_changed_plus_2,2023-01-08,DC48->DC9,inbound_to_closed_site,DC48,DC71,DC48->DC71,True,11226,0
new_first_min_changed_plus_2,2023-01-08,DC50->DC9,inbound_to_closed_site,DC50,DC15,DC50->DC15,True,8378,0
new_first_min_changed_plus_2,2023-01-08,DC51->DC9,inbound_to_closed_site,DC51,DC38,DC51->DC38,True,63354,0
new_first_min_changed_plus_2,2023-01-08,DC58->DC9,inbound_to_closed_site,DC58,DC11,DC58->DC11,True,37,0
new_first_min_changed_plus_2,2023-01-08,DC7->DC9,inbound_to_closed_site,DC7,DC53,DC7->DC53,True,4557,0
new_first_min_changed_plus_2,2023-01-08,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,15214,0
new_first_min_changed_plus_2,2023-01-08,DC9->DC3,outbound_from_closed_site,DC16,DC3,DC16->DC3,True,13896,0
new_first_min_changed_plus_2,2023-01-08,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,26492,0
new_first_min_changed_plus_2,2023-01-09,DC14->DC9,inbound_to_closed_site,DC14,DC16,DC14->DC16,True,31516,0
new_first_min_changed_plus_2,2023-01-09,DC14->DC9,inbound_to_closed_site,DC14,DC73,DC14->DC73,True,127786,0
new_first_min_changed_plus_2,2023-01-09,DC15->DC9,inbound_to_closed_site,DC15,DC25,DC15->DC25,True,33209,0
new_first_min_changed_plus_2,2023-01-09,DC25->DC9,inbound_to_closed_site,DC25,DC18,DC25->DC18,True,101,0
new_first_min_changed_plus_2,2023-01-09,DC26->DC9,inbound_to_closed_site,DC26,DC49,DC26->DC49,True,13456,0
new_first_min_changed_plus_2,2023-01-09,DC41->DC9,inbound_to_closed_site,DC41,DC49,DC41->DC49,True,7609,0
new_first_min_changed_plus_2,2023-01-09,DC42->DC9,inbound_to_closed_site,DC42,DC11,DC42->DC11,True,3910,0
new_first_min_changed_plus_2,2023-01-09,DC43->DC9,inbound_to_closed_site,DC43,DC51,DC43->DC51,True,9246,0
new_first_min_changed_plus_2,2023-01-09,DC44->DC9,inbound_to_closed_site,DC44,DC17,DC44->DC17,True,22598,0
new_first_min_changed_plus_2,2023-01-09,DC45->DC9,inbound_to_closed_site,DC45,DC20,DC45->DC20,True,8828,0
new_first_min_changed_plus_2,2023-01-09,DC46->DC9,inbound_to_closed_site,DC46,DC15,DC46->DC15,True,10029,0
new_first_min_changed_plus_2,2023-01-09,DC47->DC9,inbound_to_closed_site,DC47,DC17,DC47->DC17,True,24684,0
new_first_min_changed_plus_2,2023-01-09,DC48->DC9,inbound_to_closed_site,DC48,DC71,DC48->DC71,True,13199,0
new_first_min_changed_plus_2,2023-01-09,DC50->DC9,inbound_to_closed_site,DC50,DC11,DC50->DC11,True,2907,0
new_first_min_changed_plus_2,2023-01-09,DC51->DC9,inbound_to_closed_site,DC51,DC59,DC51->DC59,True,21146,0
new_first_min_changed_plus_2,2023-01-09,DC58->DC9,inbound_to_closed_site,DC58,DC30,DC58->DC30,True,23,0
new_first_min_changed_plus_2,2023-01-09,DC7->DC9,inbound_to_closed_site,DC7,DC15,DC7->DC15,True,3645,0
new_first_min_changed_plus_2,2023-01-09,DC9->DC14,outbound_from_closed_site,DC81,DC14,DC81->DC14,True,10210,0
new_first_min_changed_plus_2,2023-01-09,DC9->DC3,outbound_from_closed_site,DC64,DC3,DC64->DC3,True,17390,0
new_first_min_changed_plus_2,2023-01-09,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,15496,0
new_first_min_changed_plus_2,2023-01-10,DC14->DC9,inbound_to_closed_site,DC14,DC69,DC14->DC69,True,47189,0
new_first_min_changed_plus_2,2023-01-10,DC14->DC9,inbound_to_closed_site,DC14,DC73,DC14->DC73,True,196275,0
new_first_min_changed_plus_2,2023-01-10,DC15->DC9,inbound_to_closed_site,DC15,DC17,DC15->DC17,True,29109,0
new_first_min_changed_plus_2,2023-01-10,DC25->DC9,inbound_to_closed_site,DC25,DC59,DC25->DC59,True,130,0
new_first_min_changed_plus_2,2023-01-10,DC26->DC9,inbound_to_closed_site,DC26,DC42,DC26->DC42,True,12658,0
new_first_min_changed_plus_2,2023-01-10,DC41->DC9,inbound_to_closed_site,DC41,DC17,DC41->DC17,True,5043,0
new_first_min_changed_plus_2,2023-01-10,DC42->DC9,inbound_to_closed_site,DC42,DC16,DC42->DC16,True,7267,0
new_first_min_changed_plus_2,2023-01-10,DC43->DC9,inbound_to_closed_site,DC43,DC28,DC43->DC28,True,4934,0
new_first_min_changed_plus_2,2023-01-10,DC44->DC9,inbound_to_closed_site,DC44,DC73,DC44->DC73,True,29711,0
new_first_min_changed_plus_2,2023-01-10,DC45->DC9,inbound_to_closed_site,DC45,DC27,DC45->DC27,True,3204,0
new_first_min_changed_plus_2,2023-01-10,DC46->DC9,inbound_to_closed_site,DC46,DC48,DC46->DC48,True,18013,0
new_first_min_changed_plus_2,2023-01-10,DC47->DC9,inbound_to_closed_site,DC47,DC25,DC47->DC25,True,10708,0
new_first_min_changed_plus_2,2023-01-10,DC48->DC9,inbound_to_closed_site,DC48,DC22,DC48->DC22,True,8026,0
new_first_min_changed_plus_2,2023-01-10,DC50->DC9,inbound_to_closed_site,DC50,DC17,DC50->DC17,True,4300,0
new_first_min_changed_plus_2,2023-01-10,DC51->DC9,inbound_to_closed_site,DC51,DC19,DC51->DC19,True,25614,0
new_first_min_changed_plus_2,2023-01-10,DC58->DC9,inbound_to_closed_site,DC58,DC52,DC58->DC52,True,81,0
new_first_min_changed_plus_2,2023-01-10,DC7->DC9,inbound_to_closed_site,DC7,DC30,DC7->DC30,True,2621,0
new_first_min_changed_plus_2,2023-01-10,DC9->DC14,outbound_from_closed_site,DC19,DC14,DC19->DC14,False,25762,0
new_first_min_changed_plus_2,2023-01-10,DC9->DC3,outbound_from_closed_site,DC18,DC3,DC18->DC3,True,13711,0
new_first_min_changed_plus_2,2023-01-10,DC9->DC5,outbound_from_closed_site,DC18,DC5,DC18->DC5,True,14139,0
new_first_min_changed_plus_2,2023-01-11,DC14->DC9,inbound_to_closed_site,DC14,DC16,DC14->DC16,True,31516,0
new_first_min_changed_plus_2,2023-01-11,DC14->DC9,inbound_to_closed_site,DC14,DC44,DC14->DC44,True,27733,0
new_first_min_changed_plus_2,2023-01-11,DC14->DC9,inbound_to_closed_site,DC14,DC46,DC14->DC46,True,74051,0
new_first_min_changed_plus_2,2023-01-11,DC15->DC9,inbound_to_closed_site,DC15,DC25,DC15->DC25,True,20102,0
new_first_min_changed_plus_2,2023-01-11,DC25->DC9,inbound_to_closed_site,DC25,DC18,DC25->DC18,True,115,0
new_first_min_changed_plus_2,2023-01-11,DC26->DC9,inbound_to_closed_site,DC26,DC49,DC26->DC49,True,12748,0
new_first_min_changed_plus_2,2023-01-11,DC41->DC9,inbound_to_closed_site,DC41,DC15,DC41->DC15,True,5051,0
new_first_min_changed_plus_2,2023-01-11,DC42->DC9,inbound_to_closed_site,DC42,DC11,DC42->DC11,True,3697,0
new_first_min_changed_plus_2,2023-01-11,DC43->DC9,inbound_to_closed_site,DC43,DC51,DC43->DC51,True,6139,0
new_first_min_changed_plus_2,2023-01-11,DC44->DC9,inbound_to_closed_site,DC44,DC15,DC44->DC15,True,21669,0
new_first_min_changed_plus_2,2023-01-11,DC45->DC9,inbound_to_closed_site,DC45,DC20,DC45->DC20,True,7118,0
new_first_min_changed_plus_2,2023-01-11,DC46->DC9,inbound_to_closed_site,DC46,DC15,DC46->DC15,True,11486,0
new_first_min_changed_plus_2,2023-01-11,DC47->DC9,inbound_to_closed_site,DC47,DC19,DC47->DC19,True,17824,0
new_first_min_changed_plus_2,2023-01-11,DC48->DC9,inbound_to_closed_site,DC48,DC71,DC48->DC71,True,15945,0
new_first_min_changed_plus_2,2023-01-11,DC50->DC9,inbound_to_closed_site,DC50,DC11,DC50->DC11,True,6667,0
