month,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
5.0,13.5,62.76513036365249,1.0572471411640105,0.5400909596885788,0.8156100276511572,0.8068765938795027,0.9348609637870506,68.85592629374386,0.5710096230992767,43.03569952589466
5.0,15.0,47.04822444326277,1.0199091178996695,0.5204396562977015,0.7903859846452013,0.8107990317182021,0.9343702785745515,64.00733619162764,0.5308011507745959,43.03569952589466
6.0,9.0,48.9252690216093,1.0258814453378147,0.5159263364856832,0.7675130080335518,0.8249322601211349,0.9342943318888431,63.82381653348118,0.5292792557617763,43.03569952589466
6.0,10.5,65.1659979065255,1.0608998716279545,0.5398264383184664,0.8032287020697177,0.8153341169907555,0.9362662434409101,69.05997950439668,0.572701799113437,43.03569952589466
6.0,12.0,74.04792869349822,1.0709280787201523,0.5491673543659654,0.819600027358577,0.8088315867070449,0.9380602247192891,70.91905101955209,0.5881187397069724,43.03569952589466
6.0,13.5,65.1659979065255,1.0608998716279545,0.541973234901705,0.8152262118539412,0.8079972904048454,0.9357555620131198,69.33461912467976,0.574979335333006,43.03569952589466
6.0,15.0,48.9252690216093,1.0258814453378147,0.5218782553365734,0.7905285437147211,0.8117204933057061,0.9339576685475247,64.56011191112938,0.5353852188750609,43.03569952589466
7.0,9.0,46.98556032732384,1.0197008955484417,0.5143097489200252,0.766729232961234,0.8244017970991393,0.9348899152563064,63.240523308732456,0.5244421115630439,43.03569952589466
7.0,10.5,62.68508886016276,1.057117685320367,0.5376475064958955,0.8033011190922286,0.8139419628626076,0.9356242631788751,68.53601866902243,0.568356687585208,43.03569952589466
7.0,12.0,70.68941688781499,1.0677372307309512,0.547080751550904,0.8200663531731999,0.8074967126235256,0.9370976128684426,70.43908710961188,0.5841384866471697,43.03569952589466
7.0,13.5,62.68508886016276,1.057117685320367,0.5399932894811875,0.8156144527369898,0.8068068616512591,0.9348154697833897,68.83504474936504,0.5708364562648838,43.03569952589466
7.0,15.0,46.98556032732384,1.0197008955484417,0.5204258641476961,0.790374679383769,0.81081397433854,0.934395995883263,63.992572688365264,0.5306787197379773,43.03569952589466
8.0,9.0,41.216391476338735,0.9977427318250119,0.5084135074847939,0.7628725315418206,0.8231964257252151,0.935550234778096,61.16930566376747,0.5072658818546145,43.03569952589466
8.0,10.5,55.411067633042705,1.043041987249685,0.530453697961219,0.8011853519824857,0.8106944333758368,0.9339143783832119,66.71863772263342,0.553285479265414,43.03569952589466
8.0,12.0,61.75778607165376,1.0555804546135887,0.5398126301502081,0.8187650862436568,0.8043986093401339,0.9346946309626754,68.71195091086139,0.5698156615401136,43.03569952589466
8.0,13.5,55.411067633042705,1.043041987249685,0.5329121659746262,0.8141810783432789,0.8035344277972585,0.9325855846533146,67.02785535533091,0.5558497646277082,43.03569952589466
8.0,15.0,41.216391476338735,0.9977427318250119,0.5149505910499437,0.7878861655508932,0.8083808176601849,0.9356053531754782,61.95580888773659,0.5137882094690754,43.03569952589466
9.0,9.0,32.67375673437458,0.9519102814913561,0.49811306307384173,0.75405001457221,0.81924410264584,0.9394595567539039,57.177063437127885,0.47415894608514236,43.03569952589466
9.0,10.5,45.02000013953847,1.0128606871270214,0.5184680668863011,0.7934079178253229,0.8064731431303793,0.9340159580390196,63.324187386216806,0.5251359224798775,43.03569952589466
9.0,12.0,50.01130914324605,1.0291138673157423,0.5280759491347246,0.8115211940286934,0.8021123884284348,0.9331339630362949,65.53264790153392,0.5434502822504675,43.03569952589466
9.0,13.5,45.02000013953847,1.0128606871270214,0.5218674735731627,0.8069353302913902,0.7993455132291999,0.9332175247588456,63.73938106889348,0.5285790478725563,43.03569952589466
9.0,15.0,32.67375673437458,0.9519102814913561,0.5050863121538296,0.7801436157624713,0.8042018648390181,0.9388235921162428,57.97750400889072,0.48079685357978297,43.03569952589466
10.0,9.0,23.853931277968695,0.8773667250613628,0.4709525232755934,0.7419469909275344,0.784300784985655,0.9518262367535558,49.8260185269249,0.4131980730056926,43.03569952589466
10.0,10.5,34.63479616533371,0.9642046537630657,0.5029320295017947,0.7808926640607008,0.7970418592604399,0.9386244224709642,58.4758328152651,0.48492940337213397,43.03569952589466
10.0,12.0,38.749055964382315,0.9863991872887538,0.5152965125965371,0.7989096853004708,0.8006056742110297,0.9349535142984579,61.292566473097,0.5082880612379533,43.03569952589466
10.0,13.5,34.63479616533371,0.9642046537630657,0.5071075061661743,0.794511678597835,0.7898220832005101,0.9389305455523592,58.961314870548335,0.4889554174036078,43.03569952589466
10.0,15.0,23.853931277968695,0.8773667250613628,0.47898405819824746,0.7682449392474163,0.7707926562001912,0.9519187369211113,50.675741987524404,0.4202446744979976,43.03569952589466
11.0,9.0,16.829321995177068,0.7826585293571621,0.4102608471209339,0.7305676103496311,0.6994316823398151,0.9610061702633282,38.71954923026024,0.3210941512604936,43.03569952589466
11.0,10.5,26.514344921367616,0.9038461636315566,0.4694349094140781,0.7681946840752524,0.7525676402613962,0.953401743422585,51.16438984496266,0.42429694194864176,43.03569952589466
11.0,12.0,30.100472787851643,0.9337570792998368,0.5037926609349099,0.7857080905101832,0.798249721071087,0.9394155291501902,56.726193453960065,0.47041996364727445,43.03569952589466
11.0,13.5,26.514344921367616,0.9038461636315566,0.47335814262888665,0.7815840614007387,0.7437788890659867,0.9551453650493842,51.59198870825494,0.4278429412388784,43.03569952589466
11.0,15.0,16.829321995177068,0.7826585293571621,0.4169917940242001,0.7564197985877317,0.6865362009882053,0.9594565072969461,39.354801733189085,0.3263621842649851,43.03569952589466
12.0,9.0,14.404529570653823,0.7386216095866371,0.3798875874998047,0.7263428234508335,0.6578164846987568,0.9610635231619769,33.83568793128749,0.28059318134109024,43.03569952589466
12.0,10.5,23.731172661666367,0.8760418877074063,0.45161309524321974,0.7633125419068674,0.7310427956646478,0.9556991232821147,47.707789738630936,0.3956319884702549,43.03569952589466
12.0,12.0,27.15575340690889,0.9096442659768882,0.4992342040192371,0.7805650879470668,0.7959087105514823,0.9424994931004415,54.76130844422938,0.4541255310656351,43.03569952589466
12.0,13.5,23.731172661666367,0.8760418877074063,0.4556199401812899,0.7765605083696405,0.7214894803952822,0.9585658817792191,48.13106735797853,0.3991421524735527,43.03569952589466
12.0,15.0,14.404529570653823,0.7386216095866371,0.38476808319967537,0.75191512778998,0.6444951386675167,0.958578391903543,34.270382127372265,0.28419802093050933,43.03569952589466
