heliostat_id,x_m,y_m,annual_avg_power_kw,annual_unit_area_power_kw_m2
85,-177.5,290.74028853269766,13.198048700603334,0.34334153747667356
86,-155.0,-313.3124306069483,13.360010895345551,0.34755491403084154
87,-211.25,212.79800219209818,13.496846999174913,0.3511146461804087
88,334.375,-30.771642622275195,13.16156931537661,0.34239254202332486
89,126.25,-313.3124306069483,13.233523648364566,0.3442644029231156
90,-177.5,212.79800219209818,13.483363751264884,0.35076388530865976
91,188.125,222.5407879846731,13.307240834854044,0.3461821236954746
92,-143.75,-313.3124306069483,13.403423391025331,0.3486842713586194
93,283.75,-60.0,13.35496279994016,0.3474235900088491
94,103.75,-313.3124306069483,13.301220011337783,0.3460254945717425
95,-323.75,-60.0,13.411695780073263,0.34889947398733767
96,-323.75,-98.97114317029974,13.370929441435887,0.3478389552922967
97,-340.625,-50.257214207425065,13.406431043431512,0.34876251413713605
98,-245.0,232.28357377724808,13.475790717934833,0.3505668761169311
99,137.5,-313.3124306069483,13.268661287264475,0.3451784934251944
100,154.375,203.05521639952326,13.534737575587966,0.3521003531630584
101,-194.375,203.05521639952326,13.66838723572321,0.3555771913559628
102,221.875,242.026359569823,13.363215576130221,0.3476382824175395
103,238.75,251.76914536239792,13.25784851490368,0.34489720382163574
104,205.0,232.28357377724808,13.404099624005246,0.3487018632675662
105,306.25,-118.45671475544961,13.309880821165951,0.3462508017993223
106,143.125,203.05521639952326,13.559047717501414,0.35273277100680056
107,-132.5,-313.3124306069483,13.53599078473946,0.3521329548579463
108,323.125,-128.19950054802456,13.26471583801765,0.3450758542668483
109,131.875,280.99750274012274,13.54444387098555,0.35235285824624213
110,-183.125,203.05521639952326,13.699662101354185,0.3563907934795573
111,-171.875,222.5407879846731,13.600835880179668,0.3538198720129986
112,92.5,-313.3124306069483,13.560994993059966,0.3527834285395412
113,-126.875,-323.05521639952326,13.5494920152622,0.3524841835395993
114,86.875,-323.05521639952326,13.551027466729325,0.3525241276464444
115,131.875,222.5407879846731,13.648924026999147,0.35507086438603397
116,131.875,242.026359569823,13.606743178760684,0.3539735478345651
117,-171.875,242.026359569823,13.548630003656248,0.35246175867992313
118,289.375,-108.71392896287468,13.450956116514615,0.3499208146856039
119,-306.875,-69.74278579257494,13.724168461055662,0.35702831584432
120,131.875,261.51193115497284,13.575278784816108,0.35315501521373843
121,289.375,-50.257214207425065,13.606609381760046,0.35397006716337265
122,-306.875,-89.2283573777248,13.676953645324874,0.355800042802416
123,266.875,-89.2283573777248,13.55676376962473,0.3526733550890928
124,-171.875,261.51193115497284,13.507019081322479,0.35137926850474704
125,-149.375,-303.56964481437336,13.685481299877706,0.35602188605301
126,306.25,-40.51442841485013,13.556896336106238,0.3526768037488615
127,-160.625,-303.56964481437336,13.654909431680611,0.3552265721040741
128,109.375,-303.56964481437336,13.638873278423546,0.35480939850217336
129,272.5,-98.97114317029974,13.644124225904132,0.35494599963330203
130,-171.875,280.99750274012274,13.579985931955086,0.35327746961381595
131,-329.375,-50.257214207425065,13.685470363636536,0.3560216015514187
132,266.875,-69.74278579257494,13.637864716993708,0.3547831612121151
133,-329.375,-108.71392896287468,13.575349271317654,0.35315684888963716
134,131.875,300.4830743252726,13.57938813030315,0.3532619180619966
135,148.75,-313.3124306069483,13.554260825465684,0.3526082420776713
136,81.25,-332.7980021920982,13.691932723915315,0.3561897170633536
137,120.625,-303.56964481437336,13.635479869266817,0.3547211204283771
138,-138.125,-303.56964481437336,13.782743744689578,0.35855212655279856
139,-222.5,212.79800219209818,13.84902760606513,0.36027647258233947
140,131.875,-303.56964481437336,13.686179383741388,0.35604004640326187
141,-301.25,-79.48557158514987,13.803770518730639,0.35909912899923613
142,-171.875,300.4830743252726,13.62524723462346,0.35445492285700986
143,182.5,212.79800219209818,13.776633895910894,0.35839318147530935
144,131.875,319.9686459104225,13.649535686130452,0.35508677643419484
145,131.875,203.05521639952326,13.951282446752728,0.36293658810490964
146,323.125,-30.771642622275195,13.556147481030035,0.35265732260744104
147,261.25,-79.48557158514987,13.765525126470186,0.3581041916355407
148,165.625,203.05521639952326,13.826976701850322,0.35970282783169405
149,-346.25,-40.51442841485013,13.817934868899773,0.3594676084521272
150,-312.5,-98.97114317029974,13.801182512298395,0.3590318031295107
151,-312.5,-60.0,13.899230478294882,0.36158247862369614
152,199.375,222.5407879846731,13.75863406532978,0.35792492365582146
153,-171.875,203.05521639952326,14.033480837027021,0.365074943731192
154,-205.625,203.05521639952326,13.986180436467672,0.36384444423693213
155,295.0,-118.45671475544961,13.718678067466662,0.3568854856260838
156,340.0,-21.02885682970026,13.596872145341203,0.3537167571628825
157,311.875,-128.19950054802456,13.620815929410682,0.3543396443655224
158,-121.25,-313.3124306069483,13.899108898731686,0.36157931578386276
159,-171.875,-303.56964481437336,13.842057651307808,0.36009515221924576
160,272.5,-60.0,13.83062823127055,0.35979782079267814
161,98.125,-303.56964481437336,13.795669549304103,0.3588883857779423
162,126.25,271.25471694754776,13.939232661396462,0.3626231181424677
163,143.125,-303.56964481437336,13.796305305072126,0.3589049246897015
164,233.125,242.026359569823,13.687479532803149,0.35607386921964485
165,278.125,-108.71392896287468,13.845138454465697,0.36017529798297854
166,-126.875,-303.56964481437336,13.983233400821073,0.3637677783772391
167,81.25,-313.3124306069483,13.945936406015038,0.36279751316376263
168,-239.375,222.5407879846731,13.925243564509364,0.3622591978280271
169,216.25,232.28357377724808,13.80076790754727,0.3590210173659539
170,86.875,-303.56964481437336,14.01208599273489,0.3645183660961209
171,-166.25,251.76914536239792,13.998094438602726,0.36415438185751103
172,-188.75,193.3124306069483,14.240813438119172,0.3704686118137141
173,-256.25,232.28357377724808,13.94123322941463,0.3626751620555314
174,126.25,232.28357377724808,14.05962504047272,0.3657550738936711
175,-295.625,-69.74278579257494,14.133526452775538,0.3676775872210077
176,-155.0,-293.82685902179844,14.16192955117374,0.3684164815601909
177,-166.25,232.28357377724808,14.054026156192442,0.3656094213369522
178,126.25,251.76914536239792,14.042407168838366,0.36530715839850064
179,295.0,-40.51442841485013,13.968308417098804,0.3633795113709366
180,-318.125,-108.71392896287468,13.96289651042237,0.36323872295583687
181,148.75,193.3124306069483,14.151261376145056,0.36813895359378396
182,-115.625,-323.05521639952326,14.006323078964547,0.36436844638305266
183,-166.25,212.79800219209818,14.176990119960347,0.36880827575339087
184,154.375,-303.56964481437336,13.937167592416715,0.3625693962647428
185,-166.25,290.74028853269766,14.002819361248342,0.3642772986797175
186,-295.625,-89.2283573777248,14.214187254812954,0.3697759431533026
187,75.625,-323.05521639952326,14.100576645166127,0.36682041220515416
188,137.5,193.3124306069483,14.17958911096922,0.36887588738213367
189,-166.25,271.25471694754776,13.959192235164092,0.36314235783465376
190,126.25,212.79800219209818,14.214088786065552,0.36977338153136186
191,-143.75,-293.82685902179844,14.167242374847952,0.368554692373776
192,-177.5,193.3124306069483,14.314322059344294,0.372380906850788
193,115.0,-293.82685902179844,14.124545225546106,0.36744394447310363
194,-335.0,-40.51442841485013,14.0914656439267,0.3665833934424219
195,311.875,-30.771642622275195,13.985424068063715,0.3638247676395347
196,317.5,-137.94228634059948,13.98404775728381,0.363788963508944
197,126.25,310.22586011784756,14.05298850288176,0.3655824272341769
198,278.125,-50.257214207425065,14.16035303207262,0.3683754690965822
199,-166.25,-293.82685902179844,14.164160503723533,0.36847451882735516
200,126.25,290.74028853269766,14.06241785170476,0.3658277276718199
201,255.625,-69.74278579257494,14.158408126286416,0.3683248732124457
202,328.75,-21.02885682970026,14.012407364672141,0.36452672644828665
203,193.75,212.79800219209818,14.157662302171893,0.36830547092018445
204,176.875,203.05521639952326,14.216450104296703,0.36983481020542924
205,103.75,-293.82685902179844,14.16715252918546,0.3685523550776654
206,126.25,-293.82685902179844,14.132823776092417,0.3676593073905415
207,-132.5,-293.82685902179844,14.302975296101087,0.372085725705023
208,255.625,-89.2283573777248,14.137356871159033,0.36777723390111944
209,-290.0,-79.48557158514987,14.31527648272132,0.3724057357627814
210,-318.125,-50.257214207425065,14.211036809312949,0.36969398567411416
211,-177.5,-293.82685902179844,14.203651156844712,0.3695018511145866
212,137.5,-293.82685902179844,14.233294046836583,0.3702729980966853
213,160.0,193.3124306069483,14.305882750422283,0.3721613618736285
214,92.5,-293.82685902179844,14.28162536492951,0.37153031646538787
215,75.625,-303.56964481437336,14.420089340627268,0.37513239699862816
216,210.625,222.5407879846731,14.198323621899593,0.3693632575936418
217,261.25,-98.97114317029974,14.244317808443476,0.37055977649436717
218,-301.25,-98.97114317029974,14.307235989814563,0.3721965658120333
219,300.625,-128.19950054802456,14.096098045116292,0.36670390335890457
220,70.0,-332.7980021920982,14.308350129466671,0.37222554967395083
221,-301.25,-60.0,14.3578714203362,0.37351382467055666
222,-200.0,193.3124306069483,14.47164798023613,0.37647367274287535
223,250.0,-79.48557158514987,14.3007707574756,0.372028375584693
224,-115.625,-303.56964481437336,14.404717731164984,0.3747325112165708
225,64.375,-342.5407879846731,14.42791879481669,0.37533607686828013
226,227.5,232.28357377724808,14.189923305108936,0.36914472697994105
227,283.75,-118.45671475544961,14.181231421415808,0.3689186113791833
228,-216.875,203.05521639952326,14.40957095914188,0.3748587658465629
229,-121.25,-293.82685902179844,14.47139926292948,0.3764672024695494
230,70.0,-313.3124306069483,14.476942047662241,0.37661139562076584
231,-233.75,212.79800219209818,14.374184562475127,0.37393820401860367
232,244.375,242.026359569823,14.042577897347792,0.36531159982694567
233,-160.625,242.026359569823,14.446567881096934,0.3758212247944051
234,261.25,-60.0,14.358327225591884,0.37352568224744753
235,81.25,-293.82685902179844,14.509458389700397,0.3774572942169718
236,-250.625,222.5407879846731,14.407303216143989,0.37479977149177907
237,266.875,-108.71392896287468,14.384624967608831,0.37420980664955333
238,165.625,-303.56964481437336,14.35921582853372,0.37354879886924347
239,-323.75,-118.45671475544961,14.30042791037089,0.3720194565653197
240,306.25,-137.94228634059948,14.329970459329799,0.3727879932187772
241,-166.25,193.3124306069483,14.656334870911264,0.38127822244826387
242,345.625,-11.286071037125325,14.23680790756018,0.3703644096659776
243,-110.0,-313.3124306069483,14.45018560531103,0.37591533832755014
244,148.75,-293.82685902179844,14.392226674727949,0.37440756177752205
245,120.625,222.5407879846731,14.502578910049191,0.37727832752469276
246,283.75,-40.51442841485013,14.392607962203055,0.37441748080653103
247,126.25,193.3124306069483,14.572598223355525,0.3790998497230885
248,-160.625,222.5407879846731,14.525198772321822,0.3778667734735125
249,317.5,-21.02885682970026,14.357616938079317,0.37350720442453994
250,-340.625,-30.771642622275195,14.486977243375065,0.3768724569036177
251,300.625,-30.771642622275195,14.376465170020037,0.3739975330390228
252,-149.375,-284.0840732292235,14.639601190021077,0.38084290296620904
253,-188.75,-293.82685902179844,14.502359807562591,0.3772726276681215
254,-306.875,-108.71392896287468,14.43717131326741,0.3755767771401511
255,-160.625,280.99750274012274,14.462270467086862,0.37622972078789957
256,120.625,319.9686459104225,14.427902174102826,0.3753356444875865
257,-160.625,-284.0840732292235,14.621575656354532,0.38037397649205335
258,-284.375,-69.74278579257494,14.74846377633467,0.3836749161377385
259,-160.625,261.51193115497284,14.42125741479287,0.37516278394362296
260,-138.125,-284.0840732292235,14.666826900233653,0.38155116806018863
261,120.625,242.026359569823,14.565909446515791,0.3789258440820965
262,-171.875,-284.0840732292235,14.638431487472468,0.38081247365953347
263,-323.75,-40.51442841485013,14.533378543269288,0.37807956668234355
264,261.25,232.28357377724808,14.75837569048915,0.3839327703040881
265,-160.625,300.4830743252726,14.47952283172745,0.37667853360373177
266,120.625,280.99750274012274,14.569613808717342,0.3790222114650713
267,188.125,203.05521639952326,14.614991379164374,0.3802026893643177
268,334.375,-11.286071037125325,14.429607720451637,0.37538001353932454
269,120.625,261.51193115497284,14.520293874869676,0.3777391746844348
270,160.0,-293.82685902179844,14.556497928789444,0.37868100751273265
271,143.125,183.56964481437336,14.680396780349955,0.3819041826313724
272,120.625,-284.0840732292235,14.616844581363,0.38025089961922476
273,64.375,-323.05521639952326,14.674562787641698,0.3817524138304291
274,311.875,-147.6850721331744,14.62378708278491,0.38043150579565316
275,-306.875,-50.257214207425065,14.680536191968562,0.38190780936442664
276,-183.125,183.56964481437336,14.771613582831241,0.38427714835669197
277,98.125,-284.0840732292235,14.662641168192618,0.3814422780487153
278,109.375,-284.0840732292235,14.6220109205805,0.3803852997029266
279,120.625,203.05521639952326,14.740513896194965,0.3834681034389949
280,120.625,300.4830743252726,14.571304122529758,0.3790661842489531
281,-104.375,-323.05521639952326,14.61230779312056,0.3801328770322726
282,131.875,-284.0840732292235,14.668443072278174,0.3815932120779962
283,266.875,-50.257214207425065,14.614379257117141,0.38018676527359885
284,-126.875,-284.0840732292235,14.76427587051099,0.3840862609394118
285,-284.375,-89.2283573777248,14.797483055548554,0.3849501315179124
286,-160.625,203.05521639952326,14.764070432005871,0.38408091654541804
287,244.375,-69.74278579257494,14.712153911404938,0.3827303306817101
288,205.0,212.79800219209818,14.61635144156083,0.3802380708002297
289,131.875,183.56964481437336,14.70404628491061,0.38251941427967245
290,115.0,329.7114317029974,14.617966027188777,0.38028007354809507
291,86.875,-284.0840732292235,14.780334696424289,0.38450402436067344
292,-183.125,-284.0840732292235,14.743266936586116,0.38353972259589264
293,289.375,-128.19950054802456,14.521492609364005,0.3777703592446411
294,-171.875,183.56964481437336,14.843778505874834,0.3861544876658385
295,58.75,-332.7980021920982,14.823361860932954,0.3856233574644368
296,171.25,193.3124306069483,14.73283288082209,0.38326828514105327
297,238.75,232.28357377724808,14.514358616611718,0.3775847715039468
298,244.375,-89.2283573777248,14.743631157015708,0.3835491976330829
299,70.0,-293.82685902179844,14.920962115577018,0.38816238594112945
300,272.5,-118.45671475544961,14.619724985786817,0.3803258320964312
301,221.875,222.5407879846731,14.58562653115684,0.37943877552437144
302,-290.0,-60.0,14.823564804487118,0.3856286369533589
303,-211.25,193.3124306069483,14.912220072228143,0.38793496545858847
304,250.0,232.28357377724808,14.757159819277991,0.3839011399395939
305,-278.75,-79.48557158514987,14.934900012620117,0.38852497431373867
306,-261.875,222.5407879846731,14.793519125574964,0.3848470115914402
307,295.0,-137.94228634059948,14.766367154468997,0.3841406647884754
308,154.375,183.56964481437336,14.85191091165131,0.3863660486902005
309,-245.0,212.79800219209818,14.842934934717592,0.38613254252647217
310,171.25,-293.82685902179844,14.762208500078025,0.3840324791903752
311,143.125,-284.0840732292235,14.814920017968031,0.3854037465652453
312,250.0,-98.97114317029974,14.813781317553863,0.3853741237657092
313,-98.75,-332.7980021920982,14.78447864188363,0.3846118273122692
314,-155.0,310.22586011784756,14.729555448625666,0.38318302415779565
315,-228.125,203.05521639952326,14.870521424599813,0.3868501931477578
316,-312.5,-118.45671475544961,14.738679711562483,0.3834203879178585
317,64.375,-303.56964481437336,14.951299562272364,0.38895160151593033
318,-290.0,-98.97114317029974,14.856811904926,0.38649354591378765
319,-194.375,183.56964481437336,15.016569425011125,0.3906495688088222
320,-110.0,-293.82685902179844,14.979473717083568,0.3896845399865652
321,-329.375,-30.771642622275195,14.894118840850286,0.38746406974116243
322,-115.625,-284.0840732292235,15.001960895635861,0.3902695342256987
323,-155.0,251.76914536239792,14.842946265270573,0.38613283728591496
324,250.0,-60.0,14.867889847679024,0.3867817338105885
325,-194.375,-284.0840732292235,14.865672549715226,0.3867240517615823
326,289.375,-30.771642622275195,14.831670990459157,0.3858395158808313
327,266.875,222.5407879846731,15.265564904184536,0.3971270786728547
328,306.25,-21.02885682970026,14.811938710822375,0.3853261891473042
329,-155.0,290.74028853269766,14.831770714563481,0.38584211016034026
330,272.5,-40.51442841485013,14.920446659814184,0.38814897658205466
331,103.75,329.7114317029974,15.102329970238213,0.3928805923579139
332,53.125,-342.5407879846731,15.046410003680075,0.3914258585764847
333,75.625,-284.0840732292235,15.034046089518323,0.3911042166888221
334,340.0,-1.5432852445503897,14.83767708335422,0.38599576179381423
335,255.625,-108.71392896287468,14.98993156785751,0.3899565964583119
336,-160.625,183.56964481437336,15.187143063505077,0.3950869683534099
337,238.75,-79.48557158514987,14.943043731766245,0.38873682965052664
338,-143.75,-274.3412874366486,15.135402200984673,0.3937409521588104
339,115.0,212.79800219209818,15.02199378838918,0.39079068127963523
340,115.0,310.22586011784756,14.865468170112246,0.38671873491447045
341,-155.0,-274.3412874366486,15.111250811882384,0.3931126642008944
342,-155.0,271.25471694754776,14.846790498998022,0.3862328433662336
343,-312.5,-40.51442841485013,14.991284683078247,0.38999179716644755
344,154.375,-284.0840732292235,14.969523950485248,0.38942570110523533
345,-166.25,-274.3412874366486,15.094818519594636,0.39268518521317985
346,300.625,-147.6850721331744,14.987869138738763,0.38990294325543084
347,-155.0,232.28357377724808,14.93803687268848,0.38860657837378976
348,323.125,-11.286071037125325,14.8441905698792,0.3861652073329656
349,-155.0,212.79800219209818,15.057245994903369,0.39170775220872445
350,-104.375,-303.56964481437336,15.004460627555122,0.3903345636720895
351,92.5,329.7114317029974,15.583644170627585,0.4054017734294376
352,115.0,271.25471694754776,15.024453039931204,0.3908546576464933
353,75.625,339.4542174955723,15.642817007085995,0.4069411292165971
354,120.625,183.56964481437336,15.145604563477447,0.39400636221325297
355,-346.25,-21.02885682970026,15.001149222199647,0.39024841889177014
356,58.75,-313.3124306069483,15.141449697475949,0.393898275168469
357,115.0,290.74028853269766,15.021587613979403,0.390780114827768
358,115.0,232.28357377724808,15.046498289582152,0.3914281552961017
359,182.5,193.3124306069483,15.08580216979028,0.3924506287666566
360,115.0,251.76914536239792,15.05353589320315,0.39161123551517035
361,278.125,-128.19950054802456,14.94407516649692,0.3887636619796284
362,103.75,-274.3412874366486,15.13908607881439,0.39383678664969796
363,115.0,-274.3412874366486,15.116154668317222,0.3932402359083564
364,255.625,222.5407879846731,15.294192615726582,0.3978718162259776
365,306.25,-157.42785792574935,15.15699301376685,0.3943026278295226
366,-132.5,-274.3412874366486,15.188108143715137,0.3951120744983126
367,-295.625,-108.71392896287468,15.01650298755316,0.39064784046704365
368,-295.625,-50.257214207425065,15.16780974373794,0.394584020388604
369,92.5,-274.3412874366486,15.134188506965659,0.39370937843302956
370,-318.125,-128.19950054802456,15.016777685597788,0.39065498661804854
371,233.125,222.5407879846731,14.97695887828177,0.38961911754114903
372,244.375,222.5407879846731,15.139314908444227,0.3938427395536999
373,-98.75,-313.3124306069483,15.12257246221123,0.39340719204503716
374,137.5,173.82685902179844,15.164464520808952,0.39449699585871356
375,53.125,-323.05521639952326,15.255370004210299,0.3968618627526092
376,-177.5,-274.3412874366486,15.200297248588075,0.3954291687978167
377,-121.25,-274.3412874366486,15.305905808136968,0.3981765298682874
378,109.375,319.9686459104225,15.095693844800358,0.3927079564204047
379,-177.5,173.82685902179844,15.31256342546602,0.39834972490806503
380,255.625,-50.257214207425065,15.111430149606306,0.39311732959433676
381,126.25,-274.3412874366486,15.190685721887773,0.3951791290813676
382,165.625,-284.0840732292235,15.188391082336402,0.39511943502436003
383,283.75,-137.94228634059948,15.157176362247895,0.3943073975610794
384,-273.125,-69.74278579257494,15.409005041295547,0.40085861189634614
385,-256.25,212.79800219209818,15.27337952231793,0.3973303725889159
386,115.0,193.3124306069483,15.286666915829082,0.3976760383930562
387,199.375,203.05521639952326,15.081808342209177,0.392346731066836
388,261.25,-118.45671475544961,15.170251728458899,0.3946475475665686
389,137.5,-274.3412874366486,15.286240646522208,0.3976649491811188
390,-166.25,173.82685902179844,15.370287467441802,0.39985139093240896
391,165.625,183.56964481437336,15.259723729888186,0.3969751230459986
392,81.25,-274.3412874366486,15.321846084316016,0.3985912092694072
393,-273.125,-89.2283573777248,15.393600986186287,0.4004578820547941
394,216.25,212.79800219209818,15.072736608912248,0.3921107338426703
395,272.5,212.79800219209818,15.650281091776023,0.4071353041565042
396,64.375,-284.0840732292235,15.440898285216516,0.4016883008641133
397,-278.75,-60.0,15.382431534034142,0.40016731358049273
398,81.25,329.7114317029974,15.846820968289439,0.41224820416986047
399,-155.0,193.3124306069483,15.35141506919119,0.39936043364181034
400,233.125,-89.2283573777248,15.353655029712796,0.3994187052474712
401,-335.0,-21.02885682970026,15.240315365179656,0.3964702228194499
402,126.25,173.82685902179844,15.249573112072076,0.39671105910697385
403,182.5,-293.82685902179844,15.20646591545941,0.39558964400258606
404,-104.375,-284.0840732292235,15.451820808555999,0.4019724455919874
405,295.0,-21.02885682970026,15.249907355758511,0.396719754312136
406,64.375,339.4542174955723,15.908731951036584,0.4138587916502753
407,-267.5,212.79800219209818,15.48891126684976,0.4029373378472882
408,233.125,-69.74278579257494,15.329643661098672,0.39879405986208816
409,-149.375,280.99750274012274,15.21425925412603,0.3957923843425086
410,-188.75,-274.3412874366486,15.338878267145098,0.3990342941504968
411,98.125,319.9686459104225,15.554112275871944,0.40463351394047714
412,-93.125,-323.05521639952326,15.277884556436241,0.3974475691060416
413,278.125,-30.771642622275195,15.282823943172243,0.3975760651189449
414,-149.375,300.4830743252726,15.217167004651518,0.3958680282167408
415,47.5,-332.7980021920982,15.437755239257053,0.40160653588077655
416,-301.25,-118.45671475544961,15.227274603625112,0.3961309730391548
417,328.75,-1.5432852445503897,15.291324448701275,0.3977972020994088
418,148.75,173.82685902179844,15.379726096914514,0.4000969328021465
419,-318.125,-30.771642622275195,15.35228036290934,0.39938294388421797
420,-239.375,203.05521639952326,15.342644606621223,0.3991322738455052
421,289.375,-147.6850721331744,15.314504591058956,0.3984002234926887
422,176.875,-284.0840732292235,15.354372450994227,0.3994373686522951
423,148.75,-274.3412874366486,15.404891478458795,0.40075159933555654
424,238.75,-98.97114317029974,15.388199022752655,0.40031735230886195
425,238.75,-60.0,15.417716289671823,0.4010852312609735
426,-149.375,242.026359569823,15.302119524343741,0.3980780313304823
427,-149.375,261.51193115497284,15.287115554972466,0.3976877095466302
428,-205.625,183.56964481437336,15.449880241844298,0.4019219625870004
429,311.875,-11.286071037125325,15.261867372595074,0.39703088898530364
430,58.75,-293.82685902179844,15.470610136691716,0.4024612418494202
431,-222.5,193.3124306069483,15.36828090225965,0.39979919100571404
432,250.0,212.79800219209818,15.71636877484272,0.40885454669205823
433,261.25,212.79800219209818,15.725568401412707,0.40909387100449285
434,109.375,280.99750274012274,15.417616274891724,0.4010826294196598
435,-110.0,-274.3412874366486,15.553262930513963,0.40461141858777216
436,244.375,-108.71392896287468,15.516956068536132,0.40366691125224063
437,-188.75,173.82685902179844,15.556853042277217,0.4047048137949327
