heliostat_id,x_m,y_m
150,-312.5,-98.97114317029974
151,-312.5,-60.0
152,199.375,222.5407879846731
153,-171.875,203.05521639952326
154,-205.625,203.05521639952326
155,295.0,-118.45671475544961
156,340.0,-21.02885682970026
157,311.875,-128.19950054802456
158,-121.25,-313.3124306069483
159,-171.875,-303.56964481437336
160,272.5,-60.0
161,98.125,-303.56964481437336
162,126.25,271.25471694754776
163,143.125,-303.56964481437336
164,233.125,242.026359569823
165,278.125,-108.71392896287468
166,-126.875,-303.56964481437336
167,81.25,-313.3124306069483
168,-239.375,222.5407879846731
169,216.25,232.28357377724808
170,86.875,-303.56964481437336
171,-166.25,251.76914536239792
172,-188.75,193.3124306069483
173,-256.25,232.28357377724808
174,126.25,232.28357377724808
175,-295.625,-69.74278579257494
176,-155.0,-293.82685902179844
177,-166.25,232.28357377724808
178,126.25,251.76914536239792
179,295.0,-40.51442841485013
180,-318.125,-108.71392896287468
181,148.75,193.3124306069483
182,-115.625,-323.05521639952326
183,-166.25,212.79800219209818
184,154.375,-303.56964481437336
185,-166.25,290.74028853269766
186,-295.625,-89.2283573777248
187,75.625,-323.05521639952326
188,137.5,193.3124306069483
189,-166.25,271.25471694754776
190,126.25,212.79800219209818
191,-143.75,-293.82685902179844
192,-177.5,193.3124306069483
193,115.0,-293.82685902179844
194,-335.0,-40.51442841485013
195,311.875,-30.771642622275195
196,317.5,-137.94228634059948
197,126.25,310.22586011784756
198,278.125,-50.257214207425065
199,-166.25,-293.82685902179844
200,126.25,290.74028853269766
201,255.625,-69.74278579257494
202,328.75,-21.02885682970026
203,193.75,212.79800219209818
204,176.875,203.05521639952326
205,103.75,-293.82685902179844
206,126.25,-293.82685902179844
207,-132.5,-293.82685902179844
208,255.625,-89.2283573777248
209,-290.0,-79.48557158514987
210,-318.125,-50.257214207425065
211,-177.5,-293.82685902179844
212,137.5,-293.82685902179844
213,160.0,193.3124306069483
214,92.5,-293.82685902179844
215,75.625,-303.56964481437336
216,210.625,222.5407879846731
217,261.25,-98.97114317029974
218,-301.25,-98.97114317029974
219,300.625,-128.19950054802456
220,70.0,-332.7980021920982
221,-301.25,-60.0
222,-200.0,193.3124306069483
223,250.0,-79.48557158514987
224,-115.625,-303.56964481437336
225,64.375,-342.5407879846731
226,227.5,232.28357377724808
227,283.75,-118.45671475544961
228,-216.875,203.05521639952326
229,-121.25,-293.82685902179844
230,70.0,-313.3124306069483
231,-233.75,212.79800219209818
232,244.375,242.026359569823
233,-160.625,242.026359569823
234,261.25,-60.0
235,81.25,-293.82685902179844
236,-250.625,222.5407879846731
237,266.875,-108.71392896287468
238,165.625,-303.56964481437336
239,-323.75,-118.45671475544961
240,306.25,-137.94228634059948
241,-166.25,193.3124306069483
242,345.625,-11.286071037125325
243,-110.0,-313.3124306069483
244,148.75,-293.82685902179844
245,120.625,222.5407879846731
246,283.75,-40.51442841485013
247,126.25,193.3124306069483
248,-160.625,222.5407879846731
249,317.5,-21.02885682970026
250,-340.625,-30.771642622275195
251,300.625,-30.771642622275195
252,-149.375,-284.0840732292235
253,-188.75,-293.82685902179844
254,-306.875,-108.71392896287468
255,-160.625,280.99750274012274
256,120.625,319.9686459104225
257,-160.625,-284.0840732292235
258,-284.375,-69.74278579257494
259,-160.625,261.51193115497284
260,-138.125,-284.0840732292235
261,120.625,242.026359569823
262,-171.875,-284.0840732292235
263,-323.75,-40.51442841485013
264,261.25,232.28357377724808
265,-160.625,300.4830743252726
266,120.625,280.99750274012274
267,188.125,203.05521639952326
268,334.375,-11.286071037125325
269,120.625,261.51193115497284
270,160.0,-293.82685902179844
271,143.125,183.56964481437336
272,120.625,-284.0840732292235
273,64.375,-323.05521639952326
274,311.875,-147.6850721331744
275,-306.875,-50.257214207425065
276,-183.125,183.56964481437336
277,98.125,-284.0840732292235
278,109.375,-284.0840732292235
279,120.625,203.05521639952326
280,120.625,300.4830743252726
281,-104.375,-323.05521639952326
282,131.875,-284.0840732292235
283,266.875,-50.257214207425065
284,-126.875,-284.0840732292235
285,-284.375,-89.2283573777248
286,-160.625,203.05521639952326
287,244.375,-69.74278579257494
288,205.0,212.79800219209818
289,131.875,183.56964481437336
290,115.0,329.7114317029974
291,86.875,-284.0840732292235
292,-183.125,-284.0840732292235
293,289.375,-128.19950054802456
294,-171.875,183.56964481437336
295,58.75,-332.7980021920982
296,171.25,193.3124306069483
297,238.75,232.28357377724808
298,244.375,-89.2283573777248
299,70.0,-293.82685902179844
300,272.5,-118.45671475544961
301,221.875,222.5407879846731
302,-290.0,-60.0
303,-211.25,193.3124306069483
304,250.0,232.28357377724808
305,-278.75,-79.48557158514987
306,-261.875,222.5407879846731
307,295.0,-137.94228634059948
308,154.375,183.56964481437336
309,-245.0,212.79800219209818
310,171.25,-293.82685902179844
311,143.125,-284.0840732292235
312,250.0,-98.97114317029974
313,-98.75,-332.7980021920982
314,-155.0,310.22586011784756
315,-228.125,203.05521639952326
316,-312.5,-118.45671475544961
317,64.375,-303.56964481437336
318,-290.0,-98.97114317029974
319,-194.375,183.56964481437336
320,-110.0,-293.82685902179844
321,-329.375,-30.771642622275195
322,-115.625,-284.0840732292235
323,-155.0,251.76914536239792
324,250.0,-60.0
325,-194.375,-284.0840732292235
326,289.375,-30.771642622275195
327,266.875,222.5407879846731
328,306.25,-21.02885682970026
329,-155.0,290.74028853269766
330,272.5,-40.51442841485013
331,103.75,329.7114317029974
332,53.125,-342.5407879846731
333,75.625,-284.0840732292235
334,340.0,-1.5432852445503897
335,255.625,-108.71392896287468
336,-160.625,183.56964481437336
337,238.75,-79.48557158514987
338,-143.75,-274.3412874366486
339,115.0,212.79800219209818
340,115.0,310.22586011784756
341,-155.0,-274.3412874366486
342,-155.0,271.25471694754776
343,-312.5,-40.51442841485013
344,154.375,-284.0840732292235
345,-166.25,-274.3412874366486
346,300.625,-147.6850721331744
347,-155.0,232.28357377724808
348,323.125,-11.286071037125325
349,-155.0,212.79800219209818
350,-104.375,-303.56964481437336
351,92.5,329.7114317029974
352,115.0,271.25471694754776
353,75.625,339.4542174955723
354,120.625,183.56964481437336
355,-346.25,-21.02885682970026
356,58.75,-313.3124306069483
357,115.0,290.74028853269766
358,115.0,232.28357377724808
359,182.5,193.3124306069483
360,115.0,251.76914536239792
361,278.125,-128.19950054802456
362,103.75,-274.3412874366486
363,115.0,-274.3412874366486
364,255.625,222.5407879846731
365,306.25,-157.42785792574935
366,-132.5,-274.3412874366486
367,-295.625,-108.71392896287468
368,-295.625,-50.257214207425065
369,92.5,-274.3412874366486
370,-318.125,-128.19950054802456
371,233.125,222.5407879846731
372,244.375,222.5407879846731
373,-98.75,-313.3124306069483
374,137.5,173.82685902179844
375,53.125,-323.05521639952326
376,-177.5,-274.3412874366486
377,-121.25,-274.3412874366486
378,109.375,319.9686459104225
379,-177.5,173.82685902179844
380,255.625,-50.257214207425065
381,126.25,-274.3412874366486
382,165.625,-284.0840732292235
383,283.75,-137.94228634059948
384,-273.125,-69.74278579257494
385,-256.25,212.79800219209818
386,115.0,193.3124306069483
387,199.375,203.05521639952326
388,261.25,-118.45671475544961
389,137.5,-274.3412874366486
390,-166.25,173.82685902179844
391,165.625,183.56964481437336
392,81.25,-274.3412874366486
393,-273.125,-89.2283573777248
394,216.25,212.79800219209818
395,272.5,212.79800219209818
396,64.375,-284.0840732292235
397,-278.75,-60.0
398,81.25,329.7114317029974
399,-155.0,193.3124306069483
400,233.125,-89.2283573777248
401,-335.0,-21.02885682970026
402,126.25,173.82685902179844
403,182.5,-293.82685902179844
404,-104.375,-284.0840732292235
405,295.0,-21.02885682970026
406,64.375,339.4542174955723
407,-267.5,212.79800219209818
408,233.125,-69.74278579257494
409,-149.375,280.99750274012274
410,-188.75,-274.3412874366486
411,98.125,319.9686459104225
412,-93.125,-323.05521639952326
413,278.125,-30.771642622275195
414,-149.375,300.4830743252726
415,47.5,-332.7980021920982
416,-301.25,-118.45671475544961
417,328.75,-1.5432852445503897
418,148.75,173.82685902179844
419,-318.125,-30.771642622275195
420,-239.375,203.05521639952326
421,289.375,-147.6850721331744
422,176.875,-284.0840732292235
423,148.75,-274.3412874366486
424,238.75,-98.97114317029974
425,238.75,-60.0
426,-149.375,242.026359569823
427,-149.375,261.51193115497284
428,-205.625,183.56964481437336
429,311.875,-11.286071037125325
430,58.75,-293.82685902179844
431,-222.5,193.3124306069483
432,250.0,212.79800219209818
433,261.25,212.79800219209818
434,109.375,280.99750274012274
435,-110.0,-274.3412874366486
436,244.375,-108.71392896287468
437,-188.75,173.82685902179844
438,-267.5,-79.48557158514987
439,-87.5,-332.7980021920982
440,295.0,-157.42785792574935
441,109.375,300.4830743252726
442,-278.75,-98.97114317029974
443,-138.125,-264.5985016440736
444,266.875,-128.19950054802456
445,-301.25,-40.51442841485013
446,-200.0,-274.3412874366486
447,109.375,261.51193115497284
448,41.875,-342.5407879846731
449,-306.875,-128.19950054802456
450,-149.375,-264.5985016440736
451,300.625,-167.1706437183243
452,70.0,-274.3412874366486
453,227.5,212.79800219209818
454,345.625,8.199500548024545
455,86.875,319.9686459104225
456,-98.75,-293.82685902179844
457,-149.375,222.5407879846731
458,-160.625,-264.5985016440736
459,227.5,-79.48557158514987
460,238.75,212.79800219209818
461,272.5,-137.94228634059948
462,109.375,203.05521639952326
463,53.125,339.4542174955723
464,70.0,329.7114317029974
465,-138.125,319.9686459104225
466,53.125,-303.56964481437336
467,-149.375,203.05521639952326
468,-171.875,-264.5985016440736
469,109.375,222.5407879846731
470,261.25,-40.51442841485013
471,41.875,339.4542174955723
472,103.75,310.22586011784756
473,92.5,310.22586011784756
474,47.5,-313.3124306069483
475,-126.875,-264.5985016440736
476,283.75,193.3124306069483
477,-284.375,-108.71392896287468
478,-155.0,173.82685902179844
479,160.0,-274.3412874366486
480,188.125,-284.0840732292235
481,98.125,-264.5985016440736
482,109.375,242.026359569823
483,-143.75,310.22586011784756
484,-93.125,-303.56964481437336
485,-273.125,203.05521639952326
486,-250.625,203.05521639952326
487,289.375,183.56964481437336
488,2.5,349.19700328814724
489,109.375,-264.5985016440736
490,-284.375,-50.257214207425065
491,250.0,-118.45671475544961
492,334.375,8.199500548024545
493,86.875,-264.5985016440736
494,176.875,183.56964481437336
495,131.875,-264.5985016440736
496,278.125,-147.6850721331744
497,120.625,-264.5985016440736
498,317.5,-1.5432852445503897
499,295.0,173.82685902179844
500,193.75,193.3124306069483
501,115.0,173.82685902179844
502,-340.625,-11.286071037125325
503,-261.875,203.05521639952326
504,13.75,349.19700328814724
505,283.75,-157.42785792574935
506,210.625,203.05521639952326
507,-126.875,319.9686459104225
508,-312.5,-137.94228634059948
509,278.125,203.05521639952326
510,75.625,319.9686459104225
511,-81.875,339.4542174955723
512,244.375,-50.257214207425065
513,-115.625,-264.5985016440736
514,-143.75,290.74028853269766
515,-87.5,-313.3124306069483
516,255.625,-128.19950054802456
517,41.875,-323.05521639952326
518,300.625,-11.286071037125325
519,-290.0,-118.45671475544961
520,-171.875,164.08407322922352
521,-110.0,329.7114317029974
522,58.75,-274.3412874366486
523,103.75,290.74028853269766
524,53.125,-284.0840732292235
525,244.375,203.05521639952326
526,266.875,203.05521639952326
527,-183.125,-264.5985016440736
528,131.875,164.08407322922352
529,171.25,-274.3412874366486
530,-98.75,-274.3412874366486
531,-284.375,203.05521639952326
532,-149.375,183.56964481437336
533,-81.875,-323.05521639952326
534,-143.75,271.25471694754776
535,160.0,173.82685902179844
536,-160.625,164.08407322922352
537,-323.75,-21.02885682970026
538,-143.75,232.28357377724808
539,-216.875,183.56964481437336
540,283.75,-21.02885682970026
541,75.625,-264.5985016440736
542,47.5,-293.82685902179844
543,36.25,-332.7980021920982
544,340.0,17.94228634059948
545,-143.75,251.76914536239792
546,289.375,-167.1706437183243
547,-261.875,-69.74278579257494
548,143.125,-264.5985016440736
549,120.625,164.08407322922352
550,109.375,183.56964481437336
551,58.75,329.7114317029974
552,221.875,203.05521639952326
553,-132.5,310.22586011784756
554,295.0,-176.91342951089922
555,-8.75,349.19700328814724
556,255.625,203.05521639952326
557,221.875,-89.2283573777248
558,81.25,310.22586011784756
559,266.875,-30.771642622275195
560,-233.75,193.3124306069483
561,-267.5,-60.0
562,-70.625,339.4542174955723
563,98.125,300.4830743252726
564,-306.875,-30.771642622275195
565,-143.75,-254.8557158514987
566,-104.375,-264.5985016440736
567,-211.25,-274.3412874366486
568,-93.125,-284.0840732292235
569,-76.25,-332.7980021920982
570,-194.375,-264.5985016440736
571,-155.0,-254.8557158514987
572,233.125,203.05521639952326
573,261.25,-137.94228634059948
574,-290.0,-40.51442841485013
575,103.75,271.25471694754776
576,47.5,329.7114317029974
577,143.125,164.08407322922352
578,-200.0,173.82685902179844
579,233.125,-108.71392896287468
580,227.5,-98.97114317029974
581,283.75,173.82685902179844
582,-261.875,-89.2283573777248
583,-295.625,-128.19950054802456
584,-183.125,164.08407322922352
585,250.0,-40.51442841485013
586,221.875,-69.74278579257494
587,-132.5,-254.8557158514987
588,154.375,-264.5985016440736
589,278.125,183.56964481437336
590,323.125,8.199500548024545
591,-138.125,300.4830743252726
592,64.375,-264.5985016440736
593,-115.625,319.9686459104225
594,-70.625,-342.5407879846731
595,86.875,300.4830743252726
596,-143.75,212.79800219209818
597,41.875,-303.56964481437336
598,8.125,339.4542174955723
599,-267.5,-98.97114317029974
600,30.625,-342.5407879846731
601,30.625,339.4542174955723
602,103.75,212.79800219209818
603,-256.25,-79.48557158514987
604,216.25,-79.48557158514987
605,-267.5,193.3124306069483
606,182.5,-274.3412874366486
607,-245.0,193.3124306069483
608,-205.625,-264.5985016440736
609,-166.25,-254.8557158514987
610,306.25,-1.5432852445503897
611,-121.25,310.22586011784756
612,103.75,251.76914536239792
613,-87.5,-293.82685902179844
614,36.25,329.7114317029974
615,64.375,319.9686459104225
616,328.75,115.37014426634883
617,-87.5,329.7114317029974
618,-76.25,329.7114317029974
619,272.5,-157.42785792574935
620,227.5,-60.0
621,-256.25,193.3124306069483
622,103.75,232.28357377724808
623,283.75,-176.91342951089922
624,272.5,193.3124306069483
625,103.75,193.3124306069483
626,300.625,164.08407322922352
627,-98.75,329.7114317029974
628,-76.25,-313.3124306069483
629,289.375,-186.65621530347414
630,266.875,-147.6850721331744
631,115.0,-254.8557158514987
632,-143.75,193.3124306069483
633,-290.0,193.3124306069483
634,199.375,-284.0840732292235
635,92.5,-254.8557158514987
636,278.125,-167.1706437183243
637,-81.875,-303.56964481437336
638,-329.375,-11.286071037125325
639,-138.125,280.99750274012274
640,103.75,-254.8557158514987
641,36.25,-313.3124306069483
642,238.75,-118.45671475544961
643,345.625,27.685072133174415
644,-301.25,-137.94228634059948
645,328.75,17.94228634059948
646,-278.75,193.3124306069483
647,-20.0,349.19700328814724
648,-3.125,339.4542174955723
649,289.375,164.08407322922352
650,244.375,-128.19950054802456
651,289.375,-11.286071037125325
652,-273.125,-50.257214207425065
653,188.125,183.56964481437336
654,193.75,-274.3412874366486
655,-273.125,-108.71392896287468
656,19.375,339.4542174955723
657,165.625,-264.5985016440736
658,-121.25,-254.8557158514987
659,261.25,193.3124306069483
660,-312.5,-21.02885682970026
661,81.25,-254.8557158514987
662,205.0,193.3124306069483
663,98.125,280.99750274012274
664,-312.5,-157.42785792574935
665,92.5,290.74028853269766
666,-216.875,-264.5985016440736
667,-306.875,-147.6850721331744
668,340.0,37.42785792574935
669,216.25,193.3124306069483
670,-110.0,-254.8557158514987
671,126.25,-254.8557158514987
672,323.125,125.11293005892378
673,-138.125,261.51193115497284
674,-177.5,-254.8557158514987
675,283.75,-196.3990010960491
676,-346.25,-1.5432852445503897
677,-149.375,164.08407322922352
678,30.625,-323.05521639952326
679,334.375,27.685072133174415
680,-70.625,-323.05521639952326
681,171.25,173.82685902179844
682,238.75,193.3124306069483
683,-228.125,183.56964481437336
684,-278.75,-118.45671475544961
685,278.125,164.08407322922352
686,227.5,193.3124306069483
687,272.5,-21.02885682970026
688,250.0,193.3124306069483
689,19.375,-342.5407879846731
690,137.5,-254.8557158514987
691,-104.375,319.9686459104225
692,272.5,173.82685902179844
693,109.375,164.08407322922352
694,-126.875,300.4830743252726
695,-284.375,-128.19950054802456
696,25.0,-332.7980021920982
697,-65.0,329.7114317029974
698,233.125,-50.257214207425065
699,278.125,-186.65621530347414
700,53.125,319.9686459104225
701,154.375,164.08407322922352
702,306.25,154.34128743664857
703,278.125,-206.14178688862404
704,-110.0,310.22586011784756
705,41.875,-284.0840732292235
706,98.125,261.51193115497284
707,36.25,-293.82685902179844
708,-132.5,290.74028853269766
709,-138.125,242.026359569823
710,-295.625,-30.771642622275195
711,53.125,-264.5985016440736
712,205.0,-274.3412874366486
713,-65.0,-332.7980021920982
714,-59.375,339.4542174955723
715,47.5,-274.3412874366486
716,311.875,8.199500548024545
717,-211.25,173.82685902179844
718,250.0,-137.94228634059948
719,272.5,-196.3990010960491
720,-143.75,173.82685902179844
721,-188.75,-254.8557158514987
722,272.5,-176.91342951089922
723,70.0,310.22586011784756
724,-335.0,-1.5432852445503897
725,103.75,173.82685902179844
726,70.0,-254.8557158514987
727,-138.125,-245.11293005892378
728,-93.125,-264.5985016440736
729,41.875,319.9686459104225
730,-59.375,-342.5407879846731
731,-115.625,300.4830743252726
732,-138.125,222.5407879846731
733,-70.625,319.9686459104225
734,210.625,-89.2283573777248
735,317.5,115.37014426634883
736,148.75,-254.8557158514987
737,75.625,300.4830743252726
738,255.625,-147.6850721331744
739,255.625,-30.771642622275195
740,340.0,76.39900109604909
741,266.875,183.56964481437336
742,81.25,290.74028853269766
743,216.25,-98.97114317029974
744,-149.375,-245.11293005892378
745,345.625,47.170643718324285
746,-194.375,164.08407322922352
747,-87.5,-274.3412874366486
748,323.125,105.62735847377388
749,317.5,17.94228634059948
750,-290.0,-137.94228634059948
751,30.625,-303.56964481437336
752,-250.625,-69.74278579257494
753,317.5,134.8557158514987
754,340.0,56.91342951089922
755,-98.75,-254.8557158514987
756,-278.75,-40.51442841485013
757,266.875,-167.1706437183243
758,126.25,154.34128743664857
759,176.875,-264.5985016440736
760,-48.125,339.4542174955723
761,-14.375,339.4542174955723
762,-81.875,319.9686459104225
763,-93.125,319.9686459104225
764,-81.875,-284.0840732292235
765,272.5,-215.88457268119896
766,-250.625,183.56964481437336
767,-166.25,154.34128743664857
768,278.125,-11.286071037125325
769,261.25,-157.42785792574935
770,-256.25,-60.0
771,221.875,-108.71392896287468
772,13.75,329.7114317029974
773,8.125,-342.5407879846731
774,295.0,154.34128743664857
775,334.375,86.14178688862404
776,-200.0,-254.8557158514987
777,-273.125,183.56964481437336
778,334.375,47.170643718324285
779,-160.625,-245.11293005892378
780,-318.125,-11.286071037125325
781,238.75,-40.51442841485013
782,2.5,329.7114317029974
783,295.0,-1.5432852445503897
784,-70.625,-303.56964481437336
785,58.75,-254.8557158514987
786,311.875,144.59850164407362
787,328.75,95.88457268119896
788,-76.25,-293.82685902179844
789,25.0,329.7114317029974
790,98.125,222.5407879846731
791,334.375,66.65621530347416
792,64.375,300.4830743252726
793,25.0,-313.3124306069483
794,-239.375,183.56964481437336
795,283.75,154.34128743664857
796,-301.25,-157.42785792574935
797,-301.25,173.82685902179844
798,210.625,-69.74278579257494
799,13.75,-332.7980021920982
800,-306.875,-167.1706437183243
801,-256.25,-98.97114317029974
802,-126.875,280.99750274012274
803,266.875,-206.14178688862404
804,-126.875,-245.11293005892378
805,-155.0,154.34128743664857
806,-48.125,-342.5407879846731
807,-250.625,-89.2283573777248
808,-65.0,-313.3124306069483
809,98.125,203.05521639952326
810,266.875,164.08407322922352
811,227.5,-118.45671475544961
812,-132.5,271.25471694754776
813,-295.625,-147.6850721331744
814,233.125,-128.19950054802456
815,-138.125,203.05521639952326
816,-306.875,164.08407322922352
817,-340.625,8.199500548024545
818,311.875,125.11293005892378
819,272.5,154.34128743664857
820,-261.875,183.56964481437336
821,98.125,242.026359569823
822,19.375,-323.05521639952326
823,86.875,280.99750274012274
824,328.75,37.42785792574935
825,137.5,154.34128743664857
826,-121.25,290.74028853269766
827,188.125,-264.5985016440736
828,-295.625,183.56964481437336
829,216.25,-274.3412874366486
830,328.75,76.39900109604909
831,-284.375,183.56964481437336
832,98.125,-245.11293005892378
833,323.125,27.685072133174415
834,-261.875,-108.71392896287468
835,30.625,319.9686459104225
836,-59.375,-323.05521639952326
837,58.75,310.22586011784756
838,-115.625,-245.11293005892378
839,-171.875,-245.11293005892378
840,255.625,183.56964481437336
841,109.375,-245.11293005892378
842,115.0,154.34128743664857
843,160.0,-254.8557158514987
844,205.0,-79.48557158514987
845,266.875,-186.65621530347414
846,-36.875,-342.5407879846731
847,86.875,-245.11293005892378
848,-25.625,339.4542174955723
849,-53.75,-332.7980021920982
850,92.5,271.25471694754776
851,261.25,173.82685902179844
852,199.375,183.56964481437336
853,199.375,-264.5985016440736
854,47.5,310.22586011784756
855,-8.75,329.7114317029974
856,-177.5,154.34128743664857
857,-211.25,-254.8557158514987
858,-222.5,173.82685902179844
859,261.25,-21.02885682970026
860,233.125,183.56964481437336
861,-245.0,-79.48557158514987
862,-301.25,-21.02885682970026
863,311.875,105.62735847377388
864,-3.125,-342.5407879846731
865,-228.125,-264.5985016440736
866,-98.75,310.22586011784756
867,244.375,183.56964481437336
868,238.75,-137.94228634059948
869,182.5,173.82685902179844
870,300.625,8.199500548024545
871,-132.5,251.76914536239792
872,317.5,95.88457268119896
873,120.625,-245.11293005892378
874,210.625,183.56964481437336
875,210.625,-264.5985016440736
876,70.0,290.74028853269766
877,-76.25,310.22586011784756
878,306.25,115.37014426634883
879,216.25,-60.0
880,221.875,183.56964481437336
881,-53.75,329.7114317029974
882,-267.5,-118.45671475544961
883,-138.125,183.56964481437336
884,-261.875,-50.257214207425065
885,2.5,-332.7980021920982
886,300.625,144.59850164407362
887,-36.875,339.4542174955723
888,-323.75,-1.5432852445503897
889,261.25,-176.91342951089922
890,30.625,-284.0840732292235
891,25.0,-293.82685902179844
892,221.875,-264.5985016440736
893,-183.125,-245.11293005892378
894,-25.625,-342.5407879846731
895,165.625,164.08407322922352
896,-104.375,300.4830743252726
897,75.625,-245.11293005892378
898,-273.125,-128.19950054802456
899,41.875,-264.5985016440736
900,-87.5,310.22586011784756
901,-132.5,232.28357377724808
902,131.875,-245.11293005892378
903,36.25,-274.3412874366486
904,261.25,-196.3990010960491
905,98.125,183.56964481437336
906,261.25,154.34128743664857
907,-205.625,164.08407322922352
908,-284.375,-30.771642622275195
909,306.25,134.8557158514987
910,-14.375,-342.5407879846731
911,250.0,-157.42785792574935
912,261.25,-215.88457268119896
913,-295.625,164.08407322922352
914,244.375,-147.6850721331744
915,171.25,-254.8557158514987
916,-42.5,-332.7980021920982
917,75.625,280.99750274012274
918,323.125,86.14178688862404
919,-110.0,290.74028853269766
920,143.125,-245.11293005892378
921,-278.75,-137.94228634059948
922,255.625,-167.1706437183243
923,-295.625,-167.1706437183243
924,-104.375,-245.11293005892378
925,-312.5,154.34128743664857
926,19.375,-303.56964481437336
927,8.125,-323.05521639952326
928,-233.75,173.82685902179844
929,47.5,-254.8557158514987
930,289.375,144.59850164407362
931,244.375,-30.771642622275195
932,36.25,310.22586011784756
933,-65.0,-293.82685902179844
934,-290.0,173.82685902179844
935,-20.0,329.7114317029974
936,81.25,271.25471694754776
937,64.375,-245.11293005892378
938,13.75,-313.3124306069483
939,328.75,56.91342951089922
