month,day_offset_from_march_21,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
5,61,10.5,62.76513036365249,1.0572471411640105,0.6184122611179895,0.797442547288128,0.9375492478510029,0.9368038481103397,41.07263286592626,0.653814595127766,35.68912057918847
5,61,12.0,70.79419234787487,1.067847324679981,0.6293978263066583,0.805926208466293,0.9389931053008596,0.9397846973060453,42.22137131250393,0.6721007849809605,35.68912057918847
5,61,13.5,62.76513036365249,1.0572471411640105,0.6197154110718514,0.797442550349473,0.9386998567335244,0.937001354167904,41.159183219128266,0.6551923466909944,35.68912057918847
5,61,15.0,47.04822444326277,1.0199091178996695,0.5937131386041051,0.7728867977030947,0.934072797277937,0.9346471713232097,38.03961091936065,0.605533443479157,35.68912057918847
6,92,9.0,48.9252690216093,1.0258814453378147,0.5954234213196239,0.7763468612676605,0.9335758416905444,0.9344862648407133,38.37258183202658,0.6108338400513623,35.68912057918847
6,92,10.5,65.1659979065255,1.0608998716279545,0.6216677677337703,0.8002766854595716,0.9376566977077364,0.9375671749200479,41.4315021580945,0.659527254983994,35.68912057918847
6,92,12.0,74.04792869349822,1.0709280787201523,0.6327564238621115,0.8085469776207052,0.938932664756447,0.9409483655823985,42.56913255034778,0.6776366213044855,35.68912057918847
6,92,13.5,65.1659979065255,1.0608998716279545,0.6229575609113229,0.8002766884842225,0.9387737285100286,0.9377412140454634,41.51746136587854,0.6608955964004861,35.68912057918847
6,92,15.0,48.9252690216093,1.0258814453378147,0.5969241891054112,0.7763468676617695,0.9344690186246418,0.9345387665518402,38.469300121245645,0.6123734498765623,35.68912057918847
7,122,9.0,46.98556032732384,1.0197008955484417,0.5920061199567733,0.7727689180760932,0.9331370881088825,0.9345447632017343,37.92249730275083,0.60366917069008,35.68912057918847
7,122,10.5,62.68508886016276,1.057117685320367,0.6183055284409527,0.797343744545537,0.9375626790830945,0.9367719543061527,41.0605157622877,0.6536217090462862,35.68912057918847
7,122,12.0,70.68941688781499,1.0677372307309512,0.6293170265374242,0.8058339077349466,0.9389908667621777,0.9397991310052138,42.21159866806502,0.6719452191669059,35.68912057918847
7,122,13.5,62.68508886016276,1.057117685320367,0.6196233329513934,0.7973437476077111,0.9386886640401146,0.9370150167581373,41.14802869947428,0.6550147835000681,35.68912057918847
7,122,15.0,46.98556032732384,1.0197008955484417,0.5936031241491011,0.7727689246495609,0.934070558739255,0.9346423061628136,38.02479757488391,0.6052976372951911,35.68912057918847
8,153,9.0,41.216391476338735,0.9977427318250119,0.5819297625922146,0.7612808223651801,0.9320648280802293,0.9356744973057071,36.474309122328705,0.5806161910590371,35.68912057918847
8,153,10.5,55.411067633042705,1.043041987249685,0.6071900860586551,0.78722208931519,0.9370276683381089,0.9347830777546614,39.78546104633823,0.6333247540009269,35.68912057918847
8,153,12.0,61.75778607165376,1.0555804546135887,0.6179701263143841,0.7961788984925836,0.9389572886819484,0.9367531024532173,40.97856567933386,0.6523171868725544,35.68912057918847
8,153,13.5,55.411067633042705,1.043041987249685,0.6085392260448863,0.7872220923616279,0.9382476719197708,0.9349561559780754,39.87386195669676,0.6347319636532435,35.68912057918847
8,153,15.0,41.216391476338735,0.9977427318250119,0.5836179657558908,0.7612808292016686,0.9332266296561604,0.9356363368237122,36.580122655183466,0.5823005834954388,35.68912057918847
9,184,9.0,32.67375673437458,0.9519102814913561,0.5659345554889297,0.7420918544863451,0.9303859240687679,0.9388453490528713,33.8423226813688,0.5387189220211526,35.68912057918847
9,184,10.5,45.02000013953847,1.0128606871270214,0.5899914600272378,0.7689952272370966,0.9360740508595988,0.9346067806684851,37.539922554934144,0.5975791556022627,35.68912057918847
9,184,12.0,50.01130914324605,1.0291138673157423,0.5994490368331741,0.7782857297680715,0.9384222779369628,0.9342793757834774,38.75374070592759,0.6169013165540845,35.68912057918847
9,184,13.5,45.02000013953847,1.0128606871270214,0.5912617166694812,0.7689952299775275,0.9372067514326647,0.9345386701629722,37.62074632816724,0.598865748617753,35.68912057918847
9,184,15.0,32.67375673437458,0.9519102814913561,0.5678159349476076,0.742091861091281,0.9319394699140401,0.9386670345938557,33.954827298924215,0.5405098264712547,35.68912057918847
10,214,9.0,23.853931277968695,0.8773667250613628,0.5441091696787084,0.719877277873434,0.9220966153295129,0.94371810714106,29.989217666992705,0.4773832802768657,35.68912057918847
10,214,10.5,34.63479616533371,0.9642046537630657,0.5710234134709327,0.7467134392688765,0.9343458989971347,0.937553728126247,34.58765124072796,0.5505834326763445,35.68912057918847
10,214,12.0,38.749055964382315,0.9863991872887538,0.5795795496817264,0.755995590450285,0.9365172815186247,0.9358464726562538,35.913992773420375,0.5716967967752368,35.68912057918847
10,214,13.5,34.63479616533371,0.9642046537630657,0.5724775903259763,0.7467134413813661,0.935545755730659,0.9375531970232409,34.675732676126316,0.5519855567673722,35.68912057918847
10,214,15.0,23.853931277968695,0.8773667250613628,0.5459766245053783,0.7198772834890129,0.9233412428366762,0.9434765807966624,30.09214463900707,0.47902172300234114,35.68912057918847
11,245,9.0,16.829321995177068,0.7826585293571621,0.5042156481914928,0.7007578214209316,0.8802650429799427,0.9537883436083273,24.79057353263795,0.394628677692422,35.68912057918847
11,245,10.5,26.514344921367616,0.9038461636315566,0.5530432081344301,0.7268092016288018,0.9300277578796562,0.9410022340635308,31.401580988912905,0.49986598199479315,35.68912057918847
11,245,12.0,30.100472787851643,0.9337570792998368,0.5621699966603412,0.7358440119692825,0.9337594018624642,0.9390446865418447,32.97611605300094,0.5249302141515592,35.68912057918847
11,245,13.5,26.514344921367616,0.9038461636315566,0.5544173624614702,0.726809203036237,0.931162696991404,0.9409053055260679,31.479604943926066,0.5011080061115261,35.68912057918847
11,245,15.0,16.829321995177068,0.7826585293571621,0.5067085837428265,0.7007578256687279,0.8822707736389684,0.9533070307261212,24.91314271968942,0.39657979496481094,35.68912057918847
12,275,9.0,14.404529570653823,0.7386216095866371,0.4837776270659148,0.693926729281709,0.8588198424068768,0.9546454852678582,22.447383254156705,0.3573286095854299,35.68912057918847
12,275,10.5,23.731172661666367,0.8760418877074063,0.5445532062137768,0.7195529827960064,0.9240128044412608,0.9435942136465307,29.96837012453301,0.4770514187286375,35.68912057918847
12,275,12.0,27.15575340690889,0.9096442659768882,0.5551992083278002,0.7284519877952695,0.9316797994269341,0.9402848304147363,31.726221829068898,0.5050337763302912,35.68912057918847
12,275,13.5,23.731172661666367,0.8760418877074063,0.5458535143109621,0.7195529839240626,0.9250134312320917,0.9436289876226203,30.039929916831944,0.47819054308869696,35.68912057918847
12,275,15.0,14.404529570653823,0.7386216095866371,0.48647968859577106,0.6939267329317259,0.8606285816618912,0.9542344858974202,22.572759475262384,0.35932441062181447,35.68912057918847
