candidate_id,task_ids,region,task_count,route_length_km,compactness,price_multiplier,average_reward,total_reward,bundle_probability,expected_completions,expected_payout,baseline_completions,baseline_expected_payout,completion_gain,payout_change,budget_relaxation
candidate-00346,A0046;A0453,2,2,0.5288746286175343,0.4711253713824657,0.9,66.375,132.75,0.3264008630445972,0.6528017260891944,43.32971456917028,0.6169375925215108,45.49740435134187,0.03586413356768359,-2.1676897821715926,0.0
candidate-00351,A0048;A0445,2,2,0.18538623466404291,0.8146137653359571,0.9,69.75,139.5,0.39575394859778973,0.7915078971955795,55.20767582939167,0.6770003730550751,52.65865873898637,0.11450752414050436,2.5490170904053002,0.0
candidate-00371,A0057;A0119;A0123,2,3,1.1358231539064396,0.4320884230467802,0.9,66.45,199.35000000000002,0.43986929586778617,1.3196078876033586,87.68794413124319,1.2129257177387378,89.5637978387635,0.10668216986462076,-1.8758537075203208,0.0
candidate-00386,A0060;A0355;A0375,2,3,0.6805999566273753,0.6597000216863124,0.9,66.15,198.45000000000002,0.40990924253011035,1.229727727590331,81.3464891801004,1.0279639152167996,75.55534776843479,0.20176381237353147,5.79114141166562,0.0
candidate-00396,A0061;A0068,2,2,0.48365398969335366,0.5163460103066464,0.9,66.15,132.3,0.481117861604429,0.962235723208858,63.65189309026596,0.9079820429273161,66.73668015515773,0.05425368028154187,-3.0847870648917706,0.0
candidate-00411,A0044;A0062;A0082,2,3,1.449052031785362,0.27547398410731905,0.9,68.25,204.75,0.3308817078666586,0.9926451235999758,67.74802968569836,0.980331525388791,74.37698223150903,0.012313598211184829,-6.628952545810677,0.0
candidate-00431,A0069;A0073,2,2,0.4958080028354725,0.5041919971645275,0.9,66.60000000000001,133.20000000000002,0.43947585908845427,0.8789517181769085,58.53818443058211,0.8301865808697364,61.433806984360494,0.048765137307172135,-2.895622553778381,0.0
candidate-00436,A0070;A0078,2,2,0.0,1.0,0.9,67.05,134.1,0.45847015859105905,0.9169403171821181,61.48084826706101,0.7381568669668696,54.992686589031784,0.17878345021524855,6.488161678029229,0.0
candidate-00441,A0076;A0102,2,2,0.7249026018863092,0.2750973981136908,0.9,69.525,139.05,0.4006598316994897,0.8013196633989794,55.71174959781405,0.822538806112501,63.52616236916049,-0.021219142713521544,-7.81441277134644,0.0
candidate-00451,A0080;A0451,2,2,0.6131816745663672,0.3868183254336328,0.9,66.60000000000001,133.20000000000002,0.2350022306205777,0.4700044612411554,31.302297118660956,0.4575934907214322,33.861918313385985,0.01241097051972323,-2.559621194725029,0.0
candidate-00471,A0087;A0099;A0452,2,3,0.05807747894247024,0.9709612605287649,0.9,66.45,199.35000000000002,0.4627099262297438,1.3881297786892313,92.24122379389944,1.0584619452320345,78.15765874671561,0.32966783345719675,14.083565047183825,0.0
candidate-00486,A0093;A0097;A0361,2,3,0.19823833930822182,0.9008808303458891,0.9,67.5,202.5,0.5593193820601933,1.67795814618058,113.26217486718913,1.3698716021793027,102.89801495861492,0.3080865440012772,10.364159908574209,0.0
candidate-00491,A0095;A0118,2,2,0.13975114661678661,0.8602488533832133,0.9,66.15,132.3,0.4788114528441665,0.957622905688333,63.34675521128323,0.8108071566725833,59.59432601543487,0.14681574901574967,3.7524291958483573,0.0
candidate-00501,A0098;A0105,2,2,0.3890212831278917,0.6109787168721084,0.9,65.925,131.85,0.4954331511647239,0.9908663023294478,65.32286098106884,0.9098905246435895,66.65036038396156,0.08097577768585829,-1.3274994028927125,0.0
candidate-00521,A0112;A0120;A0467,2,3,1.0156775457227138,0.4921612271386431,0.9,66.15,198.45000000000002,0.47455121891447394,1.4236536567434217,94.17468939357737,1.2795483309671998,94.04680232608918,0.14410532577622193,0.12788706748818868,0.0
candidate-00536,A0077;A0121;A0723,2,3,1.0850622306357125,0.45746888468214375,0.9,66.0,198.0,0.504764450757509,1.514293352272527,99.94336124998678,1.3876034568739168,101.76396820359173,0.1266898953986102,-1.8206069536049512,0.0
candidate-00541,A0122;A0458,2,2,0.009950907706274732,0.9900490922937253,0.9,67.05,134.1,0.5163908755063237,1.0327817510126474,69.248016405398,0.8517949229199079,63.45872175753314,0.18098682809273947,5.789294647864864,0.0
candidate-00546,A0125;A0454,2,2,0.2648187390590238,0.7351812609409762,0.9,66.60000000000001,133.20000000000002,0.5221172827854578,1.0442345655709155,69.54602206702299,0.9310496915958969,68.89767717809636,0.11318487397501864,0.6483448889266299,0.0
candidate-00561,A0132;A0144;A0191,0,3,0.48939465920491826,0.7553026703975408,0.9,65.7,197.10000000000002,0.5357171915680743,1.6071515747042229,105.58985845806745,1.350288731140272,98.57107737323986,0.25686284356395084,7.018781084827594,0.0
candidate-00576,A0134;A0142;A0474,0,3,0.5631034240513215,0.7184482879743392,0.9,65.7,197.10000000000002,0.5699764718989229,1.7099294156967686,112.34236261127771,1.4689270386290647,107.23167381992174,0.2410023770677039,5.110688791355969,0.0
candidate-00591,A0135;A0183;A0197,0,3,0.17392231582643075,0.9130388420867847,0.9,66.0,198.0,0.5980537671599584,1.7941613014798752,118.41464589767176,1.4767078522336679,108.2944756406328,0.31745344924620733,10.120170257038964,0.0
candidate-00616,A0180;A0378;A0379,0,3,0.31655932170331286,0.8417203391483435,0.9,65.7,197.10000000000002,0.5569075397233162,1.6707226191699487,109.76647607946563,1.378487677840592,100.62960048236323,0.2922349413293568,9.136875597102403,0.0
candidate-00636,A0285;A0286;A0423,3,3,1.0720039676568534,0.4639980161715733,0.9,66.15,198.45000000000002,0.5313461969703975,1.5940385909111927,105.4456527887754,1.4641634454835581,107.61601324304154,0.12987514542763456,-2.170360454266131,0.0
candidate-00656,A0447;A0465,2,2,0.6366195589156273,0.36338044108437273,0.9,67.275,134.55,0.29551526639330084,0.5910305327866017,39.76157909321863,0.5846083158595374,43.68768346504736,0.006422216927064239,-3.9261043718287283,0.0
candidate-00661,A0045;A0067;A0456,2,3,1.156107199627664,0.421946400186168,0.9,66.0,198.0,0.26259577261367306,0.7877873178410192,51.993962977507266,0.7078342277744214,51.901343277011364,0.07995309006659779,0.09261970049590218,0.0
candidate-00001,A0001;A0029,2,2,0.19946319903218218,0.8005368009678178,0.9,66.60000000000001,133.20000000000002,0.5327606657087367,1.0655213314174734,70.96372067240374,0.9344941675310969,69.15256839730117,0.13102716388637647,1.8111522751025717,0.01
candidate-00018,A0002;A0364;A0446,2,3,1.2087372686974263,0.39563136565128687,1.0,75.5,226.5,0.42449657077366637,1.2734897123209992,96.14847328023544,0.9196285069426329,69.80723168441492,0.3538612053783663,26.34124159582052,0.01
candidate-00023,A0003;A0360,2,2,0.6868979989446738,0.31310200105532615,1.0,73.5,147.0,0.4016775308714404,0.8033550617428808,59.046597038101744,0.6236629905482636,45.839229805297364,0.17969207119461728,13.20736723280438,0.01
candidate-00027,A0005;A0008,2,2,0.7382753332318769,0.2617246667681231,0.95,69.825,139.65,0.4296579973695671,0.8593159947391342,60.00173933266005,0.7786155246136366,57.22824105910229,0.08070047012549764,2.773498273557763,0.01
candidate-00042,A0007;A0013;A0019,2,3,0.8001218239797592,0.5999390880101204,0.95,69.825,209.47500000000002,0.4921090888415853,1.4763272665247558,103.08455138509109,1.1447939177739093,84.14235295638233,0.3315333487508465,18.942198428708764,0.01
candidate-00057,A0010;A0016;A0124,2,3,0.8654166562411849,0.5672916718794075,0.95,70.3,210.89999999999998,0.4734911022536598,1.4204733067609794,99.85927346529684,1.105605819832681,81.81483066761841,0.31486748692829836,18.04444279767843,0.01
candidate-00062,A0011;A0036,2,2,0.4806051004142348,0.5193948995857651,0.95,69.825,139.65,0.476784657272533,0.953569314545066,66.58297738810924,0.8018207028793438,58.933821661631775,0.15174861166572218,7.649155726477467,0.01
candidate-00102,A0012;A0022;A0023,2,3,1.005357352145999,0.49732132392700046,0.95,69.66666666666666,208.99999999999997,0.528712951687956,1.5861388550638678,110.50100690278278,1.2900051500603986,94.60113434658055,0.29613370500346914,15.899872556202226,0.01
candidate-00216,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,0.9,66.60000000000001,199.8,0.5087655820918939,1.5262967462756818,101.65136330196042,1.3303885411076992,98.44875204196975,0.19590820516798257,3.202611259990661,0.01
candidate-00247,A0017;A0027;A0356,2,3,1.2015091071658848,0.3992454464170576,0.95,69.825,209.47500000000002,0.5002826168596967,1.50084785057909,104.79670116668497,1.2609273686106877,92.67816159288554,0.23992048196840243,12.118539573799424,0.01
candidate-00283,A0024;A0369,2,2,0.77558187122923,0.22441812877077005,1.0,74.5,149.0,0.5019008143283056,1.0038016286566112,74.78322133491753,0.8339170771420237,62.12682224708077,0.16988455151458748,12.65639908783676,0.01
candidate-00293,A0031;A0035,2,2,0.7039261633516458,0.2960738366483542,1.0,74.75,149.5,0.34444664411489,0.68889328822978,51.49477329517606,0.5271370434540461,39.40355957011071,0.16175624477573392,12.091213725065352,0.01
candidate-00296,A0032;A0462,2,2,0.0,1.0,0.9,66.15,132.3,0.5099137484113706,1.0198274968227412,67.46158891482433,0.8338556567880562,61.28839077392213,0.18597184003468503,6.173198140902201,0.01
candidate-00336,A0041;A0052;A0061;A0068,2,4,1.228516857068096,0.5904943809773013,0.9,66.03750000000001,264.15000000000003,0.5248855437508909,2.0995421750035637,138.64851638179786,1.821363714797383,133.6440876894131,0.27817846020618076,5.004428692384749,0.01
candidate-00342,A0042;A0055,2,2,0.7597177898309037,0.24028221016909634,0.95,71.0125,142.025,0.4995524993540076,0.9991049987080152,70.94894372075294,0.9233219732025955,69.02028181872686,0.07578302550541971,1.9286619020260787,0.01
candidate-00348,A0046;A0453,2,2,0.5288746286175343,0.4711253713824657,1.0,73.75,147.5,0.4189468981009012,0.8378937962018024,61.794667469882924,0.6169375925215108,45.49740435134187,0.22095620368029156,16.297263118541053,0.01
candidate-00352,A0048;A0445,2,2,0.18538623466404291,0.8146137653359571,0.95,73.625,147.25,0.446609406000342,0.893218812000684,65.76323503355036,0.6770003730550751,52.65865873898637,0.21621843894560888,13.10457629456399,0.01
candidate-00372,A0057;A0119;A0123,2,3,1.1358231539064396,0.4320884230467802,0.95,70.14166666666667,210.425,0.4893109957749247,1.4679329873247742,102.96326628593853,1.2129257177387378,89.5637978387635,0.25500726958603637,13.399468447175025,0.01
candidate-00387,A0060;A0355;A0375,2,3,0.6805999566273753,0.6597000216863124,0.95,69.825,209.47500000000002,0.45851839540475753,1.3755551862142725,96.0481408774116,1.0279639152167996,75.55534776843479,0.3475912709974729,20.492793108976812,0.01
candidate-00413,A0044;A0062;A0082,2,3,1.449052031785362,0.27547398410731905,1.0,75.83333333333333,227.5,0.42664257686572477,1.2799277305971744,97.06118623695238,0.980331525388791,74.37698223150903,0.29959620520838337,22.68420400544335,0.01
candidate-00428,A0067;A0084;A0456,2,3,0.8781746233473314,0.5609126883263342,1.0,73.16666666666667,219.5,0.36539129246750846,1.0961738774025254,80.2033886966181,0.7042855732715405,51.52579484631032,0.39188830413098485,28.677593850307787,0.01
candidate-00432,A0069;A0073,2,2,0.4958080028354725,0.5041919971645275,0.95,70.3,140.6,0.48902414455844284,0.9780482891168857,68.75679472491706,0.8301865808697364,61.433806984360494,0.14786170824714928,7.322987740556563,0.01
candidate-00437,A0070;A0078,2,2,0.0,1.0,0.95,70.77499999999999,141.54999999999998,0.5085549738590502,1.0171099477181005,71.98595654974855,0.7381568669668696,54.992686589031784,0.27895308075123093,16.993269960716766,0.01
candidate-00442,A0076;A0102,2,2,0.7249026018863092,0.2750973981136908,0.95,73.3875,146.775,0.4515076534211957,0.9030153068423914,66.270035830896,0.822538806112501,63.52616236916049,0.08047650072989043,2.743873461735518,0.01
candidate-00453,A0080;A0451,2,2,0.6131816745663672,0.3868183254336328,1.0,74.0,148.0,0.3139924236656417,0.6279848473312833,46.470878702514966,0.4575934907214322,33.861918313385985,0.17039135660985116,12.608960389128981,0.01
candidate-00472,A0087;A0099;A0452,2,3,0.05807747894247024,0.9709612605287649,0.95,70.14166666666667,210.425,0.5123705304655268,1.5371115913965805,107.81556887320849,1.0584619452320345,78.15765874671561,0.47864964616454597,29.65791012649288,0.01
candidate-00486,A0093;A0097;A0361,2,3,0.19823833930822182,0.9008808303458891,0.9,67.5,202.5,0.5593193820601933,1.67795814618058,113.26217486718913,1.3698716021793027,102.89801495861492,0.3080865440012772,10.364159908574209,0.01
candidate-00492,A0095;A0118,2,2,0.13975114661678661,0.8602488533832133,0.95,69.825,139.65,0.528276525689265,1.05655305137853,73.77381681250586,0.8108071566725833,59.59432601543487,0.24574589470594665,14.179490797070983,0.01
candidate-00501,A0098;A0105,2,2,0.3890212831278917,0.6109787168721084,0.9,65.925,131.85,0.4954331511647239,0.9908663023294478,65.32286098106884,0.9098905246435895,66.65036038396156,0.08097577768585829,-1.3274994028927125,0.01
candidate-00522,A0112;A0120;A0467,2,3,1.0156775457227138,0.4921612271386431,0.95,69.825,209.47500000000002,0.5240186816598648,1.5720560449795942,109.76881334070018,1.2795483309671998,94.04680232608918,0.2925077140123944,15.722011014610999,0.01
candidate-00536,A0077;A0121;A0723,2,3,1.0850622306357125,0.45746888468214375,0.9,66.0,198.0,0.504764450757509,1.514293352272527,99.94336124998678,1.3876034568739168,101.76396820359173,0.1266898953986102,-1.8206069536049512,0.01
candidate-00541,A0122;A0458,2,2,0.009950907706274732,0.9900490922937253,0.9,67.05,134.1,0.5163908755063237,1.0327817510126474,69.248016405398,0.8517949229199079,63.45872175753314,0.18098682809273947,5.789294647864864,0.01
candidate-00546,A0125;A0454,2,2,0.2648187390590238,0.7351812609409762,0.9,66.60000000000001,133.20000000000002,0.5221172827854578,1.0442345655709155,69.54602206702299,0.9310496915958969,68.89767717809636,0.11318487397501864,0.6483448889266299,0.01
candidate-00561,A0132;A0144;A0191,0,3,0.48939465920491826,0.7553026703975408,0.9,65.7,197.10000000000002,0.5357171915680743,1.6071515747042229,105.58985845806745,1.350288731140272,98.57107737323986,0.25686284356395084,7.018781084827594,0.01
candidate-00576,A0134;A0142;A0474,0,3,0.5631034240513215,0.7184482879743392,0.9,65.7,197.10000000000002,0.5699764718989229,1.7099294156967686,112.34236261127771,1.4689270386290647,107.23167381992174,0.2410023770677039,5.110688791355969,0.01
candidate-00591,A0135;A0183;A0197,0,3,0.17392231582643075,0.9130388420867847,0.9,66.0,198.0,0.5980537671599584,1.7941613014798752,118.41464589767176,1.4767078522336679,108.2944756406328,0.31745344924620733,10.120170257038964,0.01
candidate-00616,A0180;A0378;A0379,0,3,0.31655932170331286,0.8417203391483435,0.9,65.7,197.10000000000002,0.5569075397233162,1.6707226191699487,109.76647607946563,1.378487677840592,100.62960048236323,0.2922349413293568,9.136875597102403,0.01
candidate-00636,A0285;A0286;A0423,3,3,1.0720039676568534,0.4639980161715733,0.9,66.15,198.45000000000002,0.5313461969703975,1.5940385909111927,105.4456527887754,1.4641634454835581,107.61601324304154,0.12987514542763456,-2.170360454266131,0.01
candidate-00657,A0447;A0465,2,2,0.6366195589156273,0.36338044108437273,0.95,71.0125,142.025,0.33909128497097213,0.6781825699419443,48.15943974800232,0.5846083158595374,43.68768346504736,0.09357425408240683,4.4717562829549635,0.01
candidate-00002,A0001;A0029,2,2,0.19946319903218218,0.8005368009678178,0.95,70.3,140.6,0.5819077236956344,1.1638154473912687,81.81622595160619,0.9344941675310969,69.15256839730117,0.2293212798601718,12.663657554305018,0.02
candidate-00019,A0002;A0364;A0446,2,3,1.2087372686974263,0.39563136565128687,1.05,79.275,237.82500000000002,0.4747912064230085,1.4243736192690255,112.917218667552,0.9196285069426329,69.80723168441492,0.5047451123263926,43.10998698313709,0.02
candidate-00024,A0003;A0360,2,2,0.6868979989446738,0.31310200105532615,1.05,77.175,154.35,0.4500550293571742,0.9001100587143483,69.46599378127983,0.6236629905482636,45.839229805297364,0.2764470681660848,23.62676397598247,0.02
candidate-00028,A0005;A0008,2,2,0.7382753332318769,0.2617246667681231,1.0,73.5,147.0,0.4787091932878293,0.9574183865756586,70.37025141331091,0.7786155246136366,57.22824105910229,0.178802861962022,13.142010354208622,0.02
candidate-00043,A0007;A0013;A0019,2,3,0.8001218239797592,0.5999390880101204,1.0,73.5,220.5,0.5415205703860598,1.6245617111581794,119.4052857701262,1.1447939177739093,84.14235295638233,0.4797677933842701,35.26293281374387,0.02
candidate-00058,A0010;A0016;A0124,2,3,0.8654166562411849,0.5672916718794075,1.0,74.0,222.0,0.5232941096127108,1.5698823288381325,116.1712923340218,1.105605819832681,81.81483066761841,0.4642765090054515,34.35646166640339,0.02
candidate-00063,A0011;A0036,2,2,0.4806051004142348,0.5193948995857651,1.0,73.5,147.0,0.5262517642338078,1.0525035284676156,77.35900934236975,0.8018207028793438,58.933821661631775,0.2506828255882718,18.42518768073797,0.02
candidate-00102,A0012;A0022;A0023,2,3,1.005357352145999,0.49732132392700046,0.95,69.66666666666666,208.99999999999997,0.528712951687956,1.5861388550638678,110.50100690278278,1.2900051500603986,94.60113434658055,0.29613370500346914,15.899872556202226,0.02
candidate-00217,A0015;A0020;A0026,2,3,0.7648232221388522,0.6175883889305739,0.95,70.3,210.89999999999998,0.5583442486373129,1.6750327459119387,117.75480203760928,1.3303885411076992,98.44875204196975,0.3446442048042395,19.306049995639526,0.02
candidate-00248,A0017;A0027;A0356,2,3,1.2015091071658848,0.3992454464170576,1.0,73.5,220.5,0.5496266589876742,1.6488799769630225,121.19267830678216,1.2609273686106877,92.67816159288554,0.3879526083523348,28.51451671389661,0.02
candidate-00283,A0024;A0369,2,2,0.77558187122923,0.22441812877077005,1.0,74.5,149.0,0.5019008143283056,1.0038016286566112,74.78322133491753,0.8339170771420237,62.12682224708077,0.16988455151458748,12.65639908783676,0.02
candidate-00294,A0031;A0035,2,2,0.7039261633516458,0.2960738366483542,1.05,78.4875,156.975,0.39123099793905675,0.7824619958781135,61.41348590148343,0.5271370434540461,39.40355957011071,0.2553249524240674,22.009926331372725,0.02
candidate-00297,A0032;A0462,2,2,0.0,1.0,0.95,69.825,139.65,0.5591448215668787,1.1182896431337574,78.08457433181462,0.8338556567880562,61.28839077392213,0.2844339863457013,16.79618355789249,0.02
candidate-00337,A0041;A0052;A0061;A0068,2,4,1.228516857068096,0.5904943809773013,0.95,69.70625,278.825,0.573787139224712,2.295148556898848,159.98619909433032,1.821363714797383,133.6440876894131,0.4737848421014652,26.342111404917205,0.02
candidate-00343,A0042;A0055,2,2,0.7597177898309037,0.24028221016909634,1.0,74.75,149.5,0.5497374092998182,1.0994748185996364,82.18574269032281,0.9233219732025955,69.02028181872686,0.1761528453970409,13.165460871595954,0.02
candidate-00349,A0046;A0453,2,2,0.5288746286175343,0.4711253713824657,1.05,77.4375,154.875,0.4679458956735735,0.935891791347147,72.47312059244469,0.6169375925215108,45.49740435134187,0.31895419882563614,26.975716241102816,0.02
candidate-00353,A0048;A0445,2,2,0.18538623466404291,0.8146137653359571,1.0,77.5,155.0,0.49860737079890505,0.9972147415978101,77.28414247383029,0.6770003730550751,52.65865873898637,0.320214368542735,24.625483734843918,0.02
candidate-00373,A0057;A0119;A0123,2,3,1.1358231539064396,0.4320884230467802,1.0,73.83333333333333,221.5,0.5389627121849598,1.6168881365548795,119.3802407489686,1.2129257177387378,89.5637978387635,0.4039624188161417,29.816442910205097,0.02
candidate-00388,A0060;A0355;A0375,2,3,0.6805999566273753,0.6597000216863124,1.0,73.5,220.5,0.5079301374398935,1.5237904123196804,111.99859530549651,1.0279639152167996,75.55534776843479,0.49582649710288074,36.44324753706172,0.02
candidate-00414,A0044;A0062;A0082,2,3,1.449052031785362,0.27547398410731905,1.05,79.625,238.875,0.47720479500009566,1.431614385000287,113.99229540564785,0.980331525388791,74.37698223150903,0.45128285961149595,39.61531317413882,0.02
candidate-00430,A0067;A0084;A0456,2,3,0.8781746233473314,0.5609126883263342,1.1,80.48333333333335,241.45000000000005,0.4606385629212507,1.381915688763752,111.22118101733601,0.7042855732715405,51.52579484631032,0.6776301154922115,59.69538617102569,0.02
candidate-00433,A0069;A0073,2,2,0.4958080028354725,0.5041919971645275,1.0,74.0,148.0,0.5387890454976136,1.0775780909952273,79.74077873364682,0.8301865808697364,61.433806984360494,0.24739151012549088,18.306971749286326,0.02
candidate-00437,A0070;A0078,2,2,0.0,1.0,0.95,70.77499999999999,141.54999999999998,0.5085549738590502,1.0171099477181005,71.98595654974855,0.7381568669668696,54.992686589031784,0.27895308075123093,16.993269960716766,0.02
candidate-00443,A0076;A0102,2,2,0.7249026018863092,0.2750973981136908,1.0,77.25,154.5,0.50338858772098,1.00677717544196,77.77353680289141,0.822538806112501,63.52616236916049,0.18423836932945914,14.247374433730926,0.02
candidate-00453,A0080;A0451,2,2,0.6131816745663672,0.3868183254336328,1.0,74.0,148.0,0.3139924236656417,0.6279848473312833,46.470878702514966,0.4575934907214322,33.861918313385985,0.17039135660985116,12.608960389128981,0.02
candidate-00473,A0087;A0099;A0452,2,3,0.05807747894247024,0.9709612605287649,1.0,73.83333333333333,221.5,0.5617881170811658,1.6853643512434975,124.43606793347823,1.0584619452320345,78.15765874671561,0.626902406011463,46.278409186762616,0.02
candidate-00486,A0093;A0097;A0361,2,3,0.19823833930822182,0.9008808303458891,0.9,67.5,202.5,0.5593193820601933,1.67795814618058,113.26217486718913,1.3698716021793027,102.89801495861492,0.3080865440012772,10.364159908574209,0.02
candidate-00492,A0095;A0118,2,2,0.13975114661678661,0.8602488533832133,0.95,69.825,139.65,0.528276525689265,1.05655305137853,73.77381681250586,0.8108071566725833,59.59432601543487,0.24574589470594665,14.179490797070983,0.02
candidate-00502,A0098;A0105,2,2,0.3890212831278917,0.6109787168721084,0.95,69.58749999999999,139.17499999999998,0.5446533181036853,1.0893066362073707,75.8021255470804,0.9098905246435895,66.65036038396156,0.17941611156378112,9.151765163118839,0.02
candidate-00522,A0112;A0120;A0467,2,3,1.0156775457227138,0.4921612271386431,0.95,69.825,209.47500000000002,0.5240186816598648,1.5720560449795942,109.76881334070018,1.2795483309671998,94.04680232608918,0.2925077140123944,15.722011014610999,0.02
candidate-00537,A0077;A0121;A0723,2,3,1.0850622306357125,0.45746888468214375,0.95,69.66666666666666,208.99999999999997,0.5539494673255867,1.66184840197676,115.77543867104761,1.3876034568739168,101.76396820359173,0.27424494510284325,14.01147046745588,0.02
candidate-00542,A0122;A0458,2,2,0.009950907706274732,0.9900490922937253,0.95,70.77499999999999,141.54999999999998,0.5661875798146895,1.132375159629379,80.14385192276929,0.8517949229199079,63.45872175753314,0.2805802367094711,16.685130165236146,0.02
candidate-00547,A0125;A0454,2,2,0.2648187390590238,0.7351812609409762,0.95,70.3,140.6,0.5714833977014393,1.1429667954028786,80.35056571682236,0.9310496915958969,68.89767717809636,0.2119171038069817,11.452888538726,0.02
candidate-00562,A0132;A0144;A0191,0,3,0.48939465920491826,0.7553026703975408,0.95,69.35,208.04999999999998,0.5841412750430137,1.7524238251290412,121.530592272699,1.350288731140272,98.57107737323986,0.4021350939887691,22.959514899459137,0.02
candidate-00576,A0134;A0142;A0474,0,3,0.5631034240513215,0.7184482879743392,0.9,65.7,197.10000000000002,0.5699764718989229,1.7099294156967686,112.34236261127771,1.4689270386290647,107.23167381992174,0.2410023770677039,5.110688791355969,0.02
candidate-00591,A0135;A0183;A0197,0,3,0.17392231582643075,0.9130388420867847,0.9,66.0,198.0,0.5980537671599584,1.7941613014798752,118.41464589767176,1.4767078522336679,108.2944756406328,0.31745344924620733,10.120170257038964,0.02
candidate-00616,A0180;A0378;A0379,0,3,0.31655932170331286,0.8417203391483435,0.9,65.7,197.10000000000002,0.5569075397233162,1.6707226191699487,109.76647607946563,1.378487677840592,100.62960048236323,0.2922349413293568,9.136875597102403,0.02
candidate-00637,A0285;A0286;A0423,3,3,1.0720039676568534,0.4639980161715733,0.95,69.825,209.47500000000002,0.5801968026848184,1.7405904080544552,121.53672524240235,1.4641634454835581,107.61601324304154,0.27642696257089705,13.920711999360819,0.02
