date,low_pred_mean_flow_m3s,normal_pred_mean_flow_m3s,high_pred_mean_flow_m3s,low_pred_mean_sediment_flux_kg_s,normal_pred_mean_sediment_flux_kg_s,high_pred_mean_sediment_flux_kg_s,low_pred_water_volume_m3,low_pred_sediment_mass_kg,low_pred_water_volume_1e8_m3,low_pred_sediment_mass_1e4_t,normal_pred_water_volume_m3,normal_pred_sediment_mass_kg,normal_pred_water_volume_1e8_m3,normal_pred_sediment_mass_1e4_t,high_pred_water_volume_m3,high_pred_sediment_mass_kg,high_pred_water_volume_1e8_m3,high_pred_sediment_mass_1e4_t,pred_mean_flow_m3s,pred_mean_sediment_flux_kg_s,pred_water_volume_m3,pred_sediment_mass_kg,pred_water_volume_1e8_m3,pred_sediment_mass_1e4_t,year,month
2022-01-26,607.4026036069995,1059.2996573055482,1178.1814315707688,1953.5083782722675,4317.388943936121,7425.690696785657,52479584.951644756,168783123.8827239,0.5247958495164475,16.87831238827239,91523490.39119937,373022404.75608087,0.9152349039119937,37.30224047560809,101794875.68771443,641579676.2022808,1.0179487568771444,64.15796762022808,1059.2996573055482,4317.388943936121,91523490.39119937,373022404.75608087,0.9152349039119937,37.30224047560809,2022,1
2022-01-27,593.9561907635267,1053.275732447998,1178.1814315707688,1827.6807742931978,4312.398305756663,7491.837211437045,51317814.88196871,157911618.89893228,0.513178148819687,15.791161889893228,91003023.28350703,372591213.6173757,0.9100302328350703,37.25912136173757,101794875.68771443,647294735.0681607,1.0179487568771444,64.72947350681606,1053.275732447998,4312.398305756663,91003023.28350703,372591213.6173757,0.9100302328350703,37.25912136173757,2022,1
2022-01-28,588.5258814158519,1054.194506192475,1178.1814315707688,1634.5759167366543,4309.401601378577,7513.565773948976,50848636.154329605,141227359.20604694,0.5084863615432961,14.122735920604693,91082405.33502984,372332298.35910904,0.9108240533502984,37.233229835910905,101794875.68771443,649172082.8691915,1.0179487568771444,64.91720828691915,1054.194506192475,4309.401601378577,91082405.33502984,372332298.35910904,0.9108240533502984,37.233229835910905,2022,1
2022-01-29,565.676833138588,1054.194506192475,1178.1814315707688,1481.0544330700443,4312.398305756663,7532.617608669701,48874478.383174,127963103.01725183,0.48874478383174,12.796310301725184,91082405.33502984,372591213.6173757,0.9108240533502984,37.25912136173757,101794875.68771443,650818161.3890622,1.0179487568771444,65.08181613890622,1054.194506192475,4312.398305756663,91082405.33502984,372591213.6173757,0.9108240533502984,37.25912136173757,2022,1
2022-01-30,537.3381128773043,1054.194506192475,1179.4080118121992,1334.4838269159206,4312.398305756663,7618.373970132952,46426012.95259909,115299402.64553554,0.46426012952599094,11.529940264553554,91082405.33502984,372591213.6173757,0.9108240533502984,37.25912136173757,101900852.220574,658227511.019487,1.0190085222057401,65.8227511019487,1054.194506192475,4312.398305756663,91082405.33502984,372591213.6173757,0.9108240533502984,37.25912136173757,2022,1
2022-01-31,517.4608306909549,1052.6381913674484,1179.4080118121992,1274.5456520608716,4309.401601378577,7794.0912133373295,44708615.771698505,110120744.3380593,0.44708615771698507,11.01207443380593,90947939.73414753,372332298.35910904,0.9094793973414753,37.233229835910905,101900852.220574,673409480.8323452,1.0190085222057401,67.34094808323452,1052.6381913674484,4309.401601378577,90947939.73414753,372332298.35910904,0.9094793973414753,37.233229835910905,2022,1
2022-02-01,508.4794820171923,1053.164191062775,1178.1814315707688,1191.9668773236551,4309.401601378577,8077.7771190276435,43932627.246285416,102985938.2007638,0.43932627246285416,10.29859382007638,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,101794875.68771443,697919943.0839884,1.0179487568771444,69.79199430839884,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-02,501.9003513981095,1053.164191062775,1178.1814315707688,1159.4645803360263,4309.401601378577,8522.238401797978,43364190.36079666,100177739.74103267,0.4336419036079666,10.017773974103267,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,101794875.68771443,736321397.9153453,1.0179487568771444,73.63213979153453,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-03,498.26168051669526,1053.164191062775,1183.1874303865764,1130.6496542469506,4309.401601378577,9154.383439562333,43049809.19664247,97688130.12693653,0.43049809196642475,9.768813012693652,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,102227393.9854002,790938729.1781856,1.022273939854002,79.09387291781856,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-04,495.60132850165877,1056.827520625755,1184.0464929297057,1062.181213661783,4309.401601378577,10226.945457984402,42819954.78254332,91772456.86037804,0.4281995478254332,9.177245686037804,91309897.78206523,372332298.35910904,0.9130989778206523,37.233229835910905,102301616.98912656,883608087.5698524,1.0230161698912656,88.36080875698524,1056.827520625755,4309.401601378577,91309897.78206523,372332298.35910904,0.9130989778206523,37.233229835910905,2022,2
2022-02-05,494.58084373687177,1053.164191062775,1184.0464929297057,997.3807628685814,4309.401601378577,11330.180521239363,42731784.89886572,86173697.91184543,0.4273178489886572,8.617369791184544,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,102301616.98912656,978927597.0350809,1.0230161698912656,97.89275970350809,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-06,479.2305068907203,1053.164191062775,1184.535747283576,940.0445695480171,4309.401601378577,11865.861919076686,41405515.79535823,81219850.80894868,0.41405515795358233,8.121985080894868,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,102343888.56530097,1025210469.8082256,1.0234388856530097,102.52104698082256,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-07,461.3605968058889,1053.164191062775,1185.1271123741167,923.0820989911294,4309.401601378577,12132.541837307212,39861555.5640288,79754293.35283358,0.398615555640288,7.9754293352833585,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,102394982.50912368,1048251614.7433431,1.0239498250912369,104.82516147433431,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-08,452.2198682886351,1053.164191062775,1185.1271123741167,890.133383623967,4309.401601378577,12573.323390610489,39071796.62013807,76907524.34511074,0.3907179662013807,7.690752434511074,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,102394982.50912368,1086335140.9487462,1.0239498250912369,108.63351409487463,1053.164191062775,4309.401601378577,90993386.10782376,372332298.35910904,0.9099338610782376,37.233229835910905,2022,2
2022-02-09,439.9984260490681,1053.164191062775,1179.7917560161568,847.2748668358403,4317.388943936121,13098.834338314586,38015864.01063948,73204548.4946166,0.38015864010639483,7.32045484946166,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101934007.71979594,1131739286.8303802,1.0193400771979595,113.17392868303801,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-10,434.6017735124988,1053.164191062775,1179.7917560161568,824.3229461681202,4317.388943936121,13430.150983139964,37549593.2314799,71221502.5489256,0.375495932314799,7.122150254892559,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101934007.71979594,1160365044.9432929,1.0193400771979595,116.03650449432928,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-11,430.6202948366411,1053.164191062775,1179.7917560161568,785.9739990715258,4317.388943936121,13610.390284296709,37205593.47388579,67908153.51977983,0.3720559347388579,6.790815351977983,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101934007.71979594,1175937720.5632358,1.0193400771979595,117.59377205632357,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-12,430.5263918325986,1053.164191062775,1179.6193537655772,759.2658323518345,4317.388943936121,14408.354273510045,37197480.25433652,65600567.915198505,0.37197480254336523,6.560056791519851,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101919112.16534588,1244881809.231268,1.0191911216534588,124.48818092312679,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-13,425.62458501065555,1053.164191062775,1178.1814315707688,737.1065585759784,4317.388943936121,15645.6780043177,36773964.14492064,63686006.66096453,0.3677396414492064,6.368600666096453,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101794875.68771443,1351786579.5730493,1.0179487568771444,135.17865795730492,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-14,424.6540357404417,1053.164191062775,1177.9880451315557,706.321706196776,4317.388943936121,16469.89715086384,36690108.68797416,61026195.415401444,0.3669010868797416,6.102619541540144,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101778167.09936641,1422999113.8346357,1.017781670993664,142.29991138346358,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-15,422.6234388608965,1053.164191062775,1175.5788578167535,689.9732307108866,4317.388943936121,17781.342143656384,36514665.11758146,59613687.1334206,0.3651466511758146,5.96136871334206,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,101570013.3153675,1536307961.2119117,1.015700133153675,153.63079612119117,1053.164191062775,4317.388943936121,90993386.10782376,373022404.75608087,0.9099338610782376,37.30224047560809,2022,2
2022-02-16,419.8050169230002,1052.6381913674484,1175.581318464471,656.4934818161689,4322.6441235808,18159.93445923667,36271153.46214722,56721036.828917,0.3627115346214722,5.6721036828916995,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,101570225.91533029,1569018337.2780483,1.015702259153303,156.9018337278048,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-17,416.8245263155811,1052.6381913674484,1179.7917560161568,651.9665088140725,4322.6441235808,18557.635603502975,36013639.07366621,56329906.36153587,0.3601363907366621,5.632990636153587,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,101934007.71979594,1603379716.142657,1.0193400771979595,160.3379716142657,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-18,415.1917509195183,1052.6381913674484,1184.4049992242376,634.8843462375855,4322.6441235808,19651.760810116997,35872567.279446386,54854007.51492739,0.3587256727944639,5.4854007514927385,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,102332591.93297413,1697912133.9941084,1.0233259193297413,169.79121339941085,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-19,413.6404100698476,1052.6381913674484,1184.4049992242376,625.4783292011585,4326.070846729087,20967.60560354154,35738531.43003483,54041327.6429801,0.3573853143003483,5.4041327642980095,90947939.73414753,373772521.1573931,0.9094793973414753,37.37725211573931,102332591.93297413,1811601124.145989,1.0233259193297413,181.1601124145989,1052.6381913674484,4326.070846729087,90947939.73414753,373772521.1573931,0.9094793973414753,37.37725211573931,2022,2
2022-02-20,407.4257313367154,1052.6381913674484,1184.4049992242376,617.3337457352875,4326.070846729087,22804.528744201612,35201583.18749221,53337635.63152884,0.3520158318749221,5.333763563152884,90947939.73414753,373772521.1573931,0.9094793973414753,37.37725211573931,102332591.93297413,1970311283.4990194,1.0233259193297413,197.03112834990193,1052.6381913674484,4326.070846729087,90947939.73414753,373772521.1573931,0.9094793973414753,37.37725211573931,2022,2
2022-02-21,401.3718548668358,1052.6381913674484,1184.535747283576,584.9729178688141,4322.6441235808,23457.887900917747,34678528.26049461,50541660.103865534,0.3467852826049461,5.054166010386553,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,102343888.56530097,2026761514.6392934,1.0234388856530097,202.67615146392933,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-22,385.98676710153194,1052.6381913674484,1185.8616605422435,553.6798659575581,4322.6441235808,25824.075396947548,33349256.67757236,47837940.41873302,0.3334925667757236,4.7837940418733025,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,102458447.47084984,2231200114.296268,1.0245844747084984,223.1200114296268,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-23,378.26930608784636,1052.6381913674484,1184.535747283576,538.4902257726715,4322.6441235808,27278.250809520592,32682468.045989927,46525555.50675882,0.32682468045989926,4.652555550675881,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,102343888.56530097,2356840869.9425793,1.0234388856530097,235.68408699425794,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-24,372.5153325544943,1052.6381913674484,1184.4049992242376,525.4885183776468,4322.6441235808,27466.731984986738,32185324.73270831,45402207.98782868,0.3218532473270831,4.540220798782868,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,102332591.93297413,2373125643.5028543,1.0233259193297413,237.31256435028544,1052.6381913674484,4322.6441235808,90947939.73414753,373476452.2773811,0.9094793973414753,37.34764522773811,2022,2
2022-02-25,367.73274367966377,1050.1043146752265,1184.0076798348957,499.4175402047273,4322.6441235808,29014.75955596843,31772109.05392295,43149675.47368844,0.31772109053922953,4.314967547368844,90729012.78793958,373476452.2773811,0.9072901278793958,37.34764522773811,102298263.53773499,2506875225.6356726,1.02298263537735,250.68752256356726,1050.1043146752265,4322.6441235808,90729012.78793958,373476452.2773811,0.9072901278793958,37.34764522773811,2022,2
2022-02-26,363.8686085007068,1043.866262548095,1183.1874303865764,499.37936626537794,4322.6441235808,30148.101162968887,31438247.774461064,43146377.24532866,0.31438247774461064,4.314637724532866,90190045.0841554,373476452.2773811,0.9019004508415539,37.34764522773811,102227393.9854002,2604795940.4805117,1.022273939854002,260.4795940480512,1043.866262548095,4322.6441235808,90190045.0841554,373476452.2773811,0.9019004508415539,37.34764522773811,2022,2
2022-02-27,361.7414048825762,1038.4576753312754,1183.1874303865764,499.37936626537794,4322.6441235808,32330.0777342571,31254457.381854583,43146377.24532866,0.31254457381854583,4.314637724532866,89722743.14862218,373476452.2773811,0.8972274314862219,37.34764522773811,102227393.9854002,2793318716.2398133,1.022273939854002,279.3318716239813,1038.4576753312754,4322.6441235808,89722743.14862218,373476452.2773811,0.8972274314862219,37.34764522773811,2022,2
2022-02-28,358.0697175264033,1030.6253627649155,1184.0076798348957,501.2363428695256,4322.6441235808,34665.10630188817,30937223.594281245,43306820.02392701,0.30937223594281243,4.330682002392701,89046031.3428887,373476452.2773811,0.890460313428887,37.34764522773811,102298263.53773499,2995065184.4831376,1.02298263537735,299.5065184483138,1030.6253627649155,4322.6441235808,89046031.3428887,373476452.2773811,0.890460313428887,37.34764522773811,2022,2
2022-03-01,346.88099736806345,1038.4576753312754,1183.1874303865764,497.1401298560758,4317.388943936121,35898.69197030009,29970518.172600683,42952907.21956495,0.29970518172600685,4.295290721956495,89722743.14862218,373022404.75608087,0.8972274314862219,37.30224047560809,102227393.9854002,3101646986.2339277,1.022273939854002,310.1646986233928,1038.4576753312754,4317.388943936121,89722743.14862218,373022404.75608087,0.8972274314862219,37.30224047560809,2022,3
2022-03-02,338.0972646908905,1040.7041022550088,1182.435414589921,497.1401298560758,4317.388943936121,37150.90937294785,29211603.669292938,42952907.21956495,0.2921160366929294,4.295290721956495,89916834.43483277,373022404.75608087,0.8991683443483277,37.30224047560809,102162419.82056917,3209838569.8226943,1.0216241982056917,320.98385698226946,1040.7041022550088,4317.388943936121,89916834.43483277,373022404.75608087,0.8991683443483277,37.30224047560809,2022,3
2022-03-03,336.31299661918564,1045.8887752699188,1183.1874303865764,498.24107770683526,4317.388943936121,37185.068973708796,29057442.90789764,43048029.11387057,0.2905744290789764,4.304802911387057,90364790.18332098,373022404.75608087,0.9036479018332099,37.30224047560809,102227393.9854002,3212789959.32844,1.022273939854002,321.278995932844,1045.8887752699188,4317.388943936121,90364790.18332098,373022404.75608087,0.9036479018332099,37.30224047560809,2022,3
