candidate_id,margin_m,rotation_deg,phase_1,phase_2,baseline_core_count,replacement_count,mirror_count,mirror_delta,zone_choices,minimum_center_distance_m,required_problem_distance_m,configured_safe_distance_m,spacing_constraint_satisfied,maximum_site_radius_m,site_constraint_satisfied,minimum_tower_distance_m,tower_exclusion_satisfied,screen_avg_optical_efficiency,screen_avg_cosine_efficiency,screen_avg_shadow_blocking_efficiency,screen_avg_truncation_efficiency,screen_field_power_mw,screen_unit_area_power_kw_m2,screen_total_area_m2,estimated_full_power_mw,estimated_full_unit_area_power_kw_m2
absolute-m17.02-o0.0,17.025,0.0,per-zone,per-zone,427,427,3168,0,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 30, ""rotation_deg"": 0.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 30, ""rotation_deg"": 0.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 31, ""rotation_deg"": 0.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 40, ""rotation_deg"": 0.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 41, ""rotation_deg"": 0.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 41, ""rotation_deg"": 0.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 40, ""rotation_deg"": 0.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 43, ""rotation_deg"": 0.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 44, ""rotation_deg"": 0.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 44, ""rotation_deg"": 0.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 43, ""rotation_deg"": 0.0}}",11.349999999999909,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4862304251430623,0.7794494627528383,0.7712821575126263,0.9424555245656888,58.65518138224824,0.46648760677962736,125737.92,60.40796993611509,0.48042762228065394
absolute-m17.02-o2.5,17.025,2.5,per-zone,per-zone,427,276,3017,-151,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.5, ""phase_2"": 0.5, ""replacement_count"": 19, ""rotation_deg"": 2.5}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.125, ""replacement_count"": 19, ""rotation_deg"": 2.5}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.0, ""phase_2"": 0.75, ""replacement_count"": 20, ""rotation_deg"": 2.5}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.625, ""phase_2"": 0.25, ""replacement_count"": 25, ""rotation_deg"": 2.5}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.375, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 2.5}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.5, ""phase_2"": 0.75, ""replacement_count"": 26, ""rotation_deg"": 2.5}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 26, ""rotation_deg"": 2.5}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.125, ""replacement_count"": 29, ""rotation_deg"": 2.5}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 29, ""rotation_deg"": 2.5}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.5, ""phase_2"": 0.125, ""replacement_count"": 28, ""rotation_deg"": 2.5}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.5, ""replacement_count"": 29, ""rotation_deg"": 2.5}}",11.349999999999946,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.501094936130411,0.7796113670149,0.7942302646116451,0.9408196449369387,57.56751466241496,0.4807519684784036,119744.73,59.32030321628182,0.4953896778278411
absolute-m17.02-o5.0,17.025,5.0,per-zone,per-zone,427,264,3005,-163,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 18, ""rotation_deg"": 5.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.5, ""phase_2"": 0.125, ""replacement_count"": 18, ""rotation_deg"": 5.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 18, ""rotation_deg"": 5.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 24, ""rotation_deg"": 5.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.25, ""phase_2"": 0.125, ""replacement_count"": 25, ""rotation_deg"": 5.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.0, ""phase_2"": 0.125, ""replacement_count"": 24, ""rotation_deg"": 5.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.75, ""phase_2"": 0.375, ""replacement_count"": 26, ""rotation_deg"": 5.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 28, ""rotation_deg"": 5.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.875, ""phase_2"": 0.125, ""replacement_count"": 29, ""rotation_deg"": 5.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 27, ""rotation_deg"": 5.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.375, ""phase_2"": 0.0, ""replacement_count"": 27, ""rotation_deg"": 5.0}}",11.349999999999936,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5030153056015393,0.7795022063134797,0.7972875069328896,0.9405018380891926,57.55679388018089,0.48258188884135644,119268.45,59.30958243404775,0.4972780516058333
absolute-m17.02-o7.5,17.025,7.5,per-zone,per-zone,427,268,3009,-159,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.25, ""phase_2"": 0.125, ""replacement_count"": 18, ""rotation_deg"": 7.5}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 18, ""rotation_deg"": 7.5}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.625, ""phase_2"": 0.375, ""replacement_count"": 19, ""rotation_deg"": 7.5}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 24, ""rotation_deg"": 7.5}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.625, ""phase_2"": 0.375, ""replacement_count"": 26, ""rotation_deg"": 7.5}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.25, ""phase_2"": 0.375, ""replacement_count"": 25, ""rotation_deg"": 7.5}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.25, ""phase_2"": 0.375, ""replacement_count"": 25, ""rotation_deg"": 7.5}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.375, ""phase_2"": 0.875, ""replacement_count"": 29, ""rotation_deg"": 7.5}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.875, ""phase_2"": 0.375, ""replacement_count"": 29, ""rotation_deg"": 7.5}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 27, ""rotation_deg"": 7.5}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.5, ""replacement_count"": 28, ""rotation_deg"": 7.5}}",11.349999999999927,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5032379515950531,0.7795218400045837,0.7978408524426719,0.9402896447803393,57.659353050719204,0.48279912970184263,119427.20999999999,59.41214160458606,0.49747575619145806
absolute-m17.02-o10.0,17.025,10.0,per-zone,per-zone,427,268,3009,-159,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.625, ""phase_2"": 0.125, ""replacement_count"": 19, ""rotation_deg"": 10.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.5, ""phase_2"": 0.375, ""replacement_count"": 18, ""rotation_deg"": 10.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.75, ""phase_2"": 0.375, ""replacement_count"": 19, ""rotation_deg"": 10.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.625, ""phase_2"": 0.125, ""replacement_count"": 25, ""rotation_deg"": 10.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 10.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.75, ""phase_2"": 0.25, ""replacement_count"": 25, ""rotation_deg"": 10.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.375, ""replacement_count"": 25, ""rotation_deg"": 10.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.25, ""phase_2"": 0.5, ""replacement_count"": 28, ""rotation_deg"": 10.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.625, ""phase_2"": 0.5, ""replacement_count"": 28, ""rotation_deg"": 10.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.5, ""phase_2"": 0.875, ""replacement_count"": 28, ""rotation_deg"": 10.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 28, ""rotation_deg"": 10.0}}",11.349999999999921,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5030107702194062,0.7795441523843033,0.7972298382629889,0.9406474431077704,57.63314998302237,0.48257972352383,119427.20999999999,59.385938536889235,0.4972563500134453
absolute-m17.02-o12.5,17.025,12.5,per-zone,per-zone,427,265,3006,-162,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.125, ""phase_2"": 0.625, ""replacement_count"": 18, ""rotation_deg"": 12.5}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 18, ""rotation_deg"": 12.5}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 18, ""rotation_deg"": 12.5}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 24, ""rotation_deg"": 12.5}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 25, ""rotation_deg"": 12.5}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 12.5}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.375, ""replacement_count"": 25, ""rotation_deg"": 12.5}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 27, ""rotation_deg"": 12.5}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.5, ""phase_2"": 0.25, ""replacement_count"": 28, ""rotation_deg"": 12.5}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.625, ""phase_2"": 0.25, ""replacement_count"": 28, ""rotation_deg"": 12.5}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.625, ""phase_2"": 0.875, ""replacement_count"": 28, ""rotation_deg"": 12.5}}",11.3499999999999,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5031576808807507,0.7795625213564277,0.7981398314482148,0.9399184338046199,57.5911060414432,0.4827089420842803,119308.14,59.343894595310054,0.4974002159057216
absolute-m17.02-o15.0,17.025,15.0,per-zone,per-zone,427,272,3013,-155,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.25, ""phase_2"": 0.625, ""replacement_count"": 19, ""rotation_deg"": 15.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 18, ""rotation_deg"": 15.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.125, ""phase_2"": 0.75, ""replacement_count"": 19, ""rotation_deg"": 15.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.25, ""phase_2"": 0.5, ""replacement_count"": 26, ""rotation_deg"": 15.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 25, ""rotation_deg"": 15.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 26, ""rotation_deg"": 15.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.875, ""replacement_count"": 25, ""rotation_deg"": 15.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 28, ""rotation_deg"": 15.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.5, ""phase_2"": 0.25, ""replacement_count"": 28, ""rotation_deg"": 15.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 29, ""rotation_deg"": 15.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.25, ""phase_2"": 0.375, ""replacement_count"": 29, ""rotation_deg"": 15.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5024122041003666,0.7795286842980621,0.796861171036619,0.9402184707279297,57.640635127634795,0.48200165226434843,119585.96999999999,59.39342368150165,0.49665879435105686
absolute-m17.02-o20.0,17.025,20.0,per-zone,per-zone,427,272,3013,-155,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.875, ""phase_2"": 0.5, ""replacement_count"": 19, ""rotation_deg"": 20.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.375, ""phase_2"": 0.625, ""replacement_count"": 19, ""rotation_deg"": 20.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.75, ""phase_2"": 0.75, ""replacement_count"": 19, ""rotation_deg"": 20.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.875, ""phase_2"": 0.375, ""replacement_count"": 25, ""rotation_deg"": 20.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.5, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 20.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.125, ""phase_2"": 0.375, ""replacement_count"": 25, ""rotation_deg"": 20.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 20.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.25, ""phase_2"": 0.125, ""replacement_count"": 29, ""rotation_deg"": 20.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.25, ""phase_2"": 0.625, ""replacement_count"": 29, ""rotation_deg"": 20.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.5, ""phase_2"": 0.625, ""replacement_count"": 28, ""rotation_deg"": 20.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.75, ""phase_2"": 0.125, ""replacement_count"": 28, ""rotation_deg"": 20.0}}",11.349999999999927,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.503467495670641,0.7795454707347389,0.7984203866578161,0.9402198109124346,57.762528061716644,0.4830209435247015,119585.96999999999,59.515316615583494,0.4976780856114099
absolute-m17.02-o25.0,17.025,25.0,per-zone,per-zone,427,272,3013,-155,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.5, ""replacement_count"": 19, ""rotation_deg"": 25.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.625, ""phase_2"": 0.375, ""replacement_count"": 19, ""rotation_deg"": 25.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.75, ""phase_2"": 0.25, ""replacement_count"": 19, ""rotation_deg"": 25.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.5, ""phase_2"": 0.5, ""replacement_count"": 26, ""rotation_deg"": 25.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.0, ""phase_2"": 0.75, ""replacement_count"": 26, ""rotation_deg"": 25.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 25, ""rotation_deg"": 25.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 25, ""rotation_deg"": 25.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.125, ""phase_2"": 0.75, ""replacement_count"": 28, ""rotation_deg"": 25.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.875, ""phase_2"": 0.75, ""replacement_count"": 29, ""rotation_deg"": 25.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 28, ""rotation_deg"": 25.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.25, ""phase_2"": 0.75, ""replacement_count"": 28, ""rotation_deg"": 25.0}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5042140572540427,0.7795840042695787,0.7992069089501052,0.9404830205319752,57.84762835551057,0.4837325679217268,119585.96999999999,59.60041690937744,0.49838971000843535
absolute-m17.02-o30.0,17.025,30.0,per-zone,per-zone,427,265,3006,-162,"{""R4-S02"": {""baseline_core_count"": 30, ""phase_1"": 0.0, ""phase_2"": 0.5, ""replacement_count"": 18, ""rotation_deg"": 30.0}, ""R4-S05"": {""baseline_core_count"": 30, ""phase_1"": 0.125, ""phase_2"": 0.0, ""replacement_count"": 18, ""rotation_deg"": 30.0}, ""R4-S12"": {""baseline_core_count"": 31, ""phase_1"": 0.625, ""phase_2"": 0.5, ""replacement_count"": 19, ""rotation_deg"": 30.0}, ""R5-S02"": {""baseline_core_count"": 40, ""phase_1"": 0.75, ""phase_2"": 0.125, ""replacement_count"": 25, ""rotation_deg"": 30.0}, ""R5-S03"": {""baseline_core_count"": 41, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 25, ""rotation_deg"": 30.0}, ""R5-S04"": {""baseline_core_count"": 41, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 30.0}, ""R5-S05"": {""baseline_core_count"": 40, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 25, ""rotation_deg"": 30.0}, ""R5-S07"": {""baseline_core_count"": 43, ""phase_1"": 0.125, ""phase_2"": 0.125, ""replacement_count"": 27, ""rotation_deg"": 30.0}, ""R5-S09"": {""baseline_core_count"": 44, ""phase_1"": 0.75, ""phase_2"": 0.125, ""replacement_count"": 28, ""rotation_deg"": 30.0}, ""R5-S10"": {""baseline_core_count"": 44, ""phase_1"": 0.25, ""phase_2"": 0.875, ""replacement_count"": 28, ""rotation_deg"": 30.0}, ""R5-S12"": {""baseline_core_count"": 43, ""phase_1"": 0.25, ""phase_2"": 0.125, ""replacement_count"": 27, ""rotation_deg"": 30.0}}",11.349999999999909,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5051746409586008,0.7795533854094092,0.8006192476158792,0.9404799315602709,57.82588203352727,0.48467675410518746,119308.14,59.578670587394136,0.4993680279266288
absolute-m22.70-o0.0,22.7,0.0,per-zone,per-zone,258,257,3167,-1,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 18, ""rotation_deg"": 0.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 18, ""rotation_deg"": 0.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 17, ""rotation_deg"": 0.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 0.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 0.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 0.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 26, ""rotation_deg"": 0.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 0.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 0.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 0.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 25, ""rotation_deg"": 0.0}}",11.349999999999909,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4863054002685962,0.7794138557153122,0.7714484001684032,0.9424073602446273,58.64587742516312,0.46656088494772857,125698.23,60.39866597902998,0.4805053020955823
absolute-m22.70-o2.5,22.7,2.5,per-zone,per-zone,258,128,3038,-130,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.5, ""phase_2"": 0.5, ""replacement_count"": 9, ""rotation_deg"": 2.5}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.0, ""phase_2"": 0.0, ""replacement_count"": 9, ""rotation_deg"": 2.5}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.0, ""phase_2"": 0.75, ""replacement_count"": 9, ""rotation_deg"": 2.5}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.75, ""phase_2"": 0.25, ""replacement_count"": 13, ""rotation_deg"": 2.5}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.375, ""phase_2"": 0.125, ""replacement_count"": 13, ""rotation_deg"": 2.5}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.0, ""phase_2"": 0.75, ""replacement_count"": 14, ""rotation_deg"": 2.5}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.0, ""phase_2"": 0.375, ""replacement_count"": 13, ""rotation_deg"": 2.5}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 12, ""rotation_deg"": 2.5}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.125, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 2.5}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.625, ""phase_2"": 0.0, ""replacement_count"": 12, ""rotation_deg"": 2.5}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.5, ""replacement_count"": 12, ""rotation_deg"": 2.5}}",11.349999999999934,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.4992439951872965,0.7795976360969906,0.7916152348035989,0.94089171707465,57.752711705810555,0.4789647061120206,120578.21999999999,59.50550025967741,0.49350123313876604
absolute-m22.70-o5.0,22.7,5.0,per-zone,per-zone,258,121,3031,-137,"{""R4-S02"": {""baseline_core_count"": 18, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 8, ""rotation_deg"": 5.0}, ""R4-S05"": {""baseline_core_count"": 18, ""phase_1"": 0.625, ""phase_2"": 0.75, ""replacement_count"": 9, ""rotation_deg"": 5.0}, ""R4-S12"": {""baseline_core_count"": 17, ""phase_1"": 0.375, ""phase_2"": 0.75, ""replacement_count"": 8, ""rotation_deg"": 5.0}, ""R5-S02"": {""baseline_core_count"": 26, ""phase_1"": 0.125, ""phase_2"": 0.25, ""replacement_count"": 12, ""rotation_deg"": 5.0}, ""R5-S03"": {""baseline_core_count"": 26, ""phase_1"": 0.25, ""phase_2"": 0.0, ""replacement_count"": 13, ""rotation_deg"": 5.0}, ""R5-S04"": {""baseline_core_count"": 27, ""phase_1"": 0.0, ""phase_2"": 0.125, ""replacement_count"": 13, ""rotation_deg"": 5.0}, ""R5-S05"": {""baseline_core_count"": 26, ""phase_1"": 0.625, ""phase_2"": 0.5, ""replacement_count"": 13, ""rotation_deg"": 5.0}, ""R5-S07"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.625, ""replacement_count"": 11, ""rotation_deg"": 5.0}, ""R5-S09"": {""baseline_core_count"": 25, ""phase_1"": 0.75, ""phase_2"": 0.125, ""replacement_count"": 12, ""rotation_deg"": 5.0}, ""R5-S10"": {""baseline_core_count"": 25, ""phase_1"": 0.125, ""phase_2"": 0.875, ""replacement_count"": 11, ""rotation_deg"": 5.0}, ""R5-S12"": {""baseline_core_count"": 25, ""phase_1"": 0.0, ""phase_2"": 0.25, ""replacement_count"": 11, ""rotation_deg"": 5.0}}",11.34999999999992,11.3,11.350000000000001,True,349.99298507216747,True,100.88100663653194,True,0.5000016684002043,0.7795759563073849,0.7925533377323215,0.9409899930891353,57.70623121756435,0.47968448994691,120300.39,59.45901977143121,0.49425458862960636
