month,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
3.0,9.0,33.12073905193114,0.9548220128815967,0.4955261144521511,0.7685811498317333,0.8052352214786488,0.9337962087277477,58.92817726856559,0.4731392420365994,43.21545230505612
3.0,10.5,45.55416437870154,1.0147803402321798,0.5136379179098931,0.8018072461099275,0.7958169016889739,0.9285430506534282,64.91770527064413,0.5212296610927497,43.21545230505612
3.0,12.0,50.60000000000001,1.030801341050838,0.5211196449840187,0.8131634783671737,0.7946666865838113,0.9276589043367011,66.9031334042747,0.5371708288974633,43.21545230505612
3.0,13.5,45.55416437870154,1.0147803402321798,0.5139548338542885,0.8016891898541451,0.7960011352772467,0.9291081723670317,64.95775966529932,0.5215512611626284,43.21545230505612
3.0,15.0,33.12073905193114,0.9548220128815967,0.4961199525305645,0.7683503351407126,0.8053273382727852,0.9353369707235477,58.998796746597044,0.47370625170595576,43.21545230505612
4.0,9.0,41.57337310310389,0.9992774792374354,0.5045808032175841,0.7762878751136703,0.8093281947100064,0.9290941477361471,62.79873011283055,0.5042162331108679,43.21545230505612
4.0,10.5,55.854864217350375,1.0440430323468195,0.524877145064862,0.8086955801689342,0.8003405831739961,0.9280004249928382,68.25116989689144,0.54799432614306,43.21545230505612
4.0,12.0,62.27879686673626,1.0564526886101677,0.5326540814821222,0.8197705043048462,0.7973604804015296,0.9291009504969864,70.08568946143906,0.5627238364809674,43.21545230505612
4.0,13.5,55.854864217350375,1.0440430323468195,0.524960910845922,0.8085798771821454,0.8005235719407265,0.9281296288875182,68.26206218398838,0.5480817812231248,43.21545230505612
4.0,15.0,41.57337310310389,0.9992774792374354,0.5054316902778888,0.7760623404417012,0.8093829668578713,0.9309823913920241,62.90462916114121,0.5050665053876049,43.21545230505612
5.0,9.0,47.04822444326277,1.0199091178996695,0.5100907886411079,0.7789899334918748,0.8111543479126833,0.9286244078761221,64.79522369106643,0.5202462462916991,43.21545230505612
5.0,10.5,62.76513036365249,1.0572471411640105,0.5317093257461784,0.810039827004843,0.8035509779318037,0.9301515892630844,70.01399112596738,0.5621481645753906,43.21545230505612
5.0,12.0,70.79419234787487,1.067847324679981,0.5397784307856228,0.8206576050760597,0.8006019956978967,0.9316630389937636,71.78913633069273,0.5764009532343856,43.21545230505612
5.0,13.5,62.76513036365249,1.0572471411640105,0.5314708212187382,0.8099284759015621,0.8036742152644997,0.9295934461968922,69.98258551944683,0.5618960063456,43.21545230505612
5.0,15.0,47.04822444326277,1.0199091178996695,0.5107960053728494,0.778773630914764,0.8113037264977693,0.9300368863124736,64.88480514774321,0.5209655032664978,43.21545230505612
6.0,9.0,48.9252690216093,1.0258814453378147,0.5120324337321999,0.7793502166603128,0.8121253087157425,0.928815372704191,65.4227332980854,0.525284573177028,43.21545230505612
6.0,10.5,65.1659979065255,1.0608998716279545,0.533744742207556,0.8097192733406491,0.80490160930529,0.9308774632141709,70.52482950919573,0.5662497284900918,43.21545230505612
6.0,12.0,74.04792869349822,1.0709280787201523,0.5416831432335552,0.8201083227960116,0.8019302202836202,0.9324783181351094,72.2503016344871,0.5801036878582043,43.21545230505612
6.0,13.5,65.1659979065255,1.0608998716279545,0.5334843874585432,0.8096101549582693,0.8049190368068834,0.9304015591078267,70.49042828172865,0.5659735181702865,43.21545230505612
6.0,15.0,48.9252690216093,1.0258814453378147,0.5125265342492195,0.7791385702338162,0.812162653362014,0.9299332363796186,65.48586485815437,0.5257914617295704,43.21545230505612
7.0,9.0,46.98556032732384,1.0197008955484417,0.5100281998861299,0.7789721010945135,0.8111418996972594,0.9286020596755066,64.77404641500544,0.5200762121788464,43.21545230505612
7.0,10.5,62.68508886016276,1.057117685320367,0.5316266767191824,0.8100424543064637,0.8034825127469726,0.9301287248132242,69.99453652296184,0.561991961947941,43.21545230505612
7.0,12.0,70.68941688781499,1.0677372307309512,0.5397011147368975,0.820667107767003,0.8005447339069471,0.9316395419610853,71.77145317084876,0.5762589736715823,43.21545230505612
7.0,13.5,62.68508886016276,1.057117685320367,0.5313939901092448,0.8099310364830392,0.8036381154397706,0.9295459946199903,69.96390075517421,0.5617459848174389,43.21545230505612
7.0,15.0,46.98556032732384,1.0197008955484417,0.510739237606563,0.7787556587225036,0.8112726059592097,0.9300545934257444,64.86434885380478,0.5208012579791407,43.21545230505612
8.0,9.0,41.216391476338735,0.9977427318250119,0.5041645418823907,0.776041137434241,0.8091476955863608,0.9291401661160122,62.65055307140178,0.5030265073070421,43.21545230505612
8.0,10.5,55.411067633042705,1.043041987249685,0.524471535165475,0.8085115208297217,0.8001874701242829,0.9279898187915896,68.13303762491476,0.54704583229489,43.21545230505612
8.0,12.0,61.75778607165376,1.0555804546135887,0.5321247804478926,0.8196076380241273,0.7971550848470363,0.9289396202757215,69.95823794665837,0.5617005176563425,43.21545230505612
8.0,13.5,55.411067633042705,1.043041987249685,0.524527721342501,0.8083956227845692,0.8003019937061823,0.9281413963372128,68.14033665766802,0.5471044368366312,43.21545230505612
8.0,15.0,41.216391476338735,0.9977427318250119,0.5051336853423225,0.7758151812074827,0.8093057879222435,0.931146754256505,62.77098473354041,0.5039934631502848,43.21545230505612
9.0,9.0,32.67375673437458,0.9519102814913561,0.49483483465961087,0.7680752346731764,0.8046875,0.9341865432818323,58.66651909237164,0.47103836675255895,43.21545230505612
9.0,10.5,45.02000013953847,1.0128606871270214,0.5130077868815547,0.8013093580671732,0.7955505098789037,0.9286576201521122,64.71541049844416,0.519605419522364,43.21545230505612
9.0,12.0,50.01130914324605,1.0291138673157423,0.5204942088790377,0.8126688272081036,0.7945646112173359,0.927655418376396,66.71344541226571,0.5356478082149544,43.21545230505612
9.0,13.5,45.02000013953847,1.0128606871270214,0.5133355683888012,0.8011912964632346,0.7957857811504143,0.9292122978827323,64.75675980217345,0.5199374165250212,43.21545230505612
9.0,15.0,32.67375673437458,0.9519102814913561,0.49545194747507076,0.7678443908899707,0.8048966300191205,0.9356211356335894,58.73968261731875,0.4716258027864352,43.21545230505612
10.0,9.0,23.853931277968695,0.8773667250613628,0.4684006495612618,0.7563718256606816,0.7692959787284895,0.9480993479806629,51.183818909087336,0.4109591439221794,43.21545230505612
10.0,10.5,34.63479616533371,0.9642046537630657,0.49761834176161057,0.7891185155870266,0.785337993945188,0.9335684548014571,59.758493590674426,0.4798059209244047,43.21545230505612
10.0,12.0,38.749055964382315,0.9863991872887538,0.5083344699699117,0.8003297210262604,0.7930770494741873,0.9302228793739121,62.45055523795703,0.5014207080491804,43.21545230505612
10.0,13.5,34.63479616533371,0.9642046537630657,0.4983779652312249,0.7890024851201423,0.7855160034257489,0.9351230531972357,59.84971602045781,0.48053835340891443,43.21545230505612
10.0,15.0,23.853931277968695,0.8773667250613628,0.46937011266811457,0.7561449770331888,0.7692972235500318,0.9503405571877935,51.28975561977864,0.41180971859330656,43.21545230505612
11.0,9.0,16.829321995177068,0.7826585293571621,0.4083346797282198,0.7449877827389495,0.6858979146749522,0.9567227432682845,39.80362506043392,0.3195866199216163,43.21545230505612
11.0,10.5,26.514344921367616,0.9038461636315566,0.464514617591425,0.776502258204894,0.7404422601975781,0.9490564095926424,52.2911198105022,0.4198497550607891,43.21545230505612
11.0,12.0,30.100472787851643,0.9337570792998368,0.49737137927870056,0.7873188505771649,0.7904342933397068,0.9357624885635532,57.84272388557807,0.46442404644261087,43.21545230505612
11.0,13.5,26.514344921367616,0.9038461636315566,0.4655421315411948,0.7763905623379067,0.7407833413001912,0.9509259219186256,52.40678862482923,0.4207784696023664,43.21545230505612
11.0,15.0,16.829321995177068,0.7826585293571621,0.40884284087551603,0.7447699425090969,0.685926545570427,0.9578625955847085,39.853159564313735,0.3199843365778356,43.21545230505612
12.0,9.0,14.404529570653823,0.7386216095866371,0.37776807770388965,0.7406939204770827,0.6443831162364564,0.9567682839346769,34.752120054079874,0.2790276656040968,43.21545230505612
12.0,10.5,23.731172661666367,0.8760418877074063,0.4470355434688273,0.771611889998591,0.7183529019279796,0.9525584389070069,48.77541412519987,0.3916218613727378,43.21545230505612
12.0,12.0,27.15575340690889,0.9096442659768882,0.49256012328502863,0.7822362271996794,0.7873620737731039,0.9393017499150503,55.80394136159194,0.44805449179509543,43.21545230505612
12.0,13.5,23.731172661666367,0.8760418877074063,0.4473249864632081,0.7715022204034664,0.71786742152645,0.9541224195559322,48.80699483980483,0.39187542555991883,43.21545230505612
12.0,15.0,14.404529570653823,0.7386216095866371,0.37741209329504116,0.7404803142020703,0.6433150593530912,0.9580914280423161,34.71937188491514,0.2787647278270454,43.21545230505612
